product_id,bm_number,product_name,product_dsc,category_name,brand_name
39352,BM9N8X9,"NORISYS 2 Pole 1 Way Plam Switch with Indicator, Colour Quartz Gray, Current Rating 25A - C5171.02/C",,Control Stations,Legacy Brand
4594,BM0O8J9,Plastic Mug 1 Litre KK114F,,Containers,Legacy Brand
4595,BM0O8K0,Plastic Mug 2 Litre,,Containers,Legacy Brand
4596,BM0O8K1,Plastic Mug 4 Litre 6/100M,,Containers,Legacy Brand
4597,BM0O8K2,Plastic Bucket 100 Litre(Drum) 3/100,,Storage Buckets and Accessories,Legacy Brand
4601,BM0O8K6,Plastic Funnel Medium,,Funnels,Legacy Brand
39361,BM9N8Y5,"NORISYS 1 Module Bell Switch, Colour Quartz Gray, Current Rating 6A - C5310.02/C",,Control Stations,Legacy Brand
4613,BM1B2K5,"Piusi Make Bi-Pump (85 L/Min) 24V, High Flow 24V 85 Litre/Min Portable Diesel Pump BT526405012",,Other Pumps,Legacy Brand
40314,BM9P2Z8,HOLDTITE YELLOW,,"Glue, Concrete and Cement",Legacy Brand
40317,BM9S2H3,150NB Butterfly Valve,,Butterfly Valves,Legacy Brand
39390,BM9N8X5,"BULK MRO APPROVED Indicating Lamp, SSI-22.5-Q2-B-24D/N",,Indicator Lights,Legacy Brand
39394,BM9N8E2,"BULK MRO APPROVED Indicating Lamp, SSI-22.5-Q2-R-24D/N",,Pilot Lights and Accessories,Legacy Brand
39388,BM9N8S1,"JAECO Simplex Flexible Thermocupple Resistance Temperature Detector, Temperature Range 0-400 Deg. C - PT-100",,Probes,Legacy Brand
39395,BM9N9E6,"BULK MRO APPROVED Indicating Lamp, SSI-22.5-Q2-B-240A/N",,Pilot Lights and Accessories,Legacy Brand
40319,BM9U8A2,10 MM MS PLATE,,"Stainless Steel Blanks, Flats, Bars, Plates, and Sheet Stock",Legacy Brand
39400,BM9N8H2,"ABB 2 Module Intel Socket, Current Rating 13A - CPWS213U",,Switches,Legacy Brand
40329,BM9U3S3,iLevel2 Adjustable Height Laptop Stand,,Desktop Shelves and Stations,Legacy Brand
40320,BM9Z9J1,6 MM MS CHEQUARED PLATE,,Electrical Boxes and Accessories,Legacy Brand
40322,BM9Y1L3,i360° 20 - 23” Turntable - Silver,,Rotating Platform,Legacy Brand
40785,BM9N935,Salt spray S450ip Calibartion,,Fire and Rescue Helmets,Legacy Brand
39517,BM9N9B8,"SS Water jet gun 5/16 inch orifice, suitable forHot/cold water cleaning. ( Model MK-2)Pressure : Up",,Tapes,Legacy Brand
40790,BM9H3N8,Programming Charge for Emerson CT make 10nos. Logicstick,,Installation Parent,Legacy Brand
40330,BM9S4A5,mStand Tablet Plus - Silver,,Desktop Shelves and Stations,Legacy Brand
40336,BM9W8X5,i360° 24 - 27” Turntable - Silver,,Rotating Platform,Legacy Brand
41012,BM9Y5F8,"H2 GAS LEAK DETECTOR,Field Mounted Hydrogen Sensor Transmitter with local displayand 4-20mA signal output suitable for connecting to DCS/PLCModel EXPO- 98 FTD HSN CODE 90273090Specification:Electronics : Microcontroller BasedService : Hydrogen i",,Office Supplies,Legacy Brand
39813,BM9P2K5,"Displacement  LVDT,unguided MD5/500HK, A±12.5mm (A±0.5in.) 0.5% lin.",,Distribution Equipment,Legacy Brand
41013,BM9S3A4,"Flowmeter : HFT 316G-F21-0300-S-2-D-000 (2m), HYDAC make,( Proposed Flow meter is suitable for ISO VG 46, Flow measure range 15 to 300 lpm, SS Housing, Approval - Triple approval in accordance with ATEX, IECEx and CSA, Cable length - 2 mtr. End connection",,Office Supplies,Legacy Brand
28800,BM9G3E3,Rough Estimate for Service,,Accessories,Legacy Brand
45700,BM9P9M9,Anti Vibration Pad Wedge Mounts Size: 115x115x59mmBolt Size: M16Load Cap: 1400kg/pcCoefficient of friction: 0.7mmNatural Frequency: 30HzLeveling Adjst.: 8mm ( + - 4mm),,Rubber,Legacy Brand
42367,BM9Y9Q9,Soap Liquid Perfumed,,Hand Sanitizers and Soap Dispensers,Legacy Brand
40343,BM9P4X7,Flag Company logo Size.6ft x 4ft Polyster,,Flag Accessories,Legacy Brand
40344,BM9P6V7,"mStand Tablet Pro -Space gray(iPad Pro 12.9"")",,Desktop Shelves and Stations,Legacy Brand
40351,BM9R7J5,mStand Mobile - Space gray,,Desktop Shelves and Stations,Legacy Brand
39800,BM9P1N9,OVER SPEED TEST AND DYNAMIC BALANCING OFShaft at 3000 rpm GR 2.5,,Testing,Legacy Brand
39812,BM9P1S1,Mounting block for 9.5 or 8mm dia displacement txdrs. Type MB02,,Maintenance Sets,Legacy Brand
6202,BM1Z8U7,Alcohol Wipes - BM1Z8U7,,Wipes,Legacy Brand
45896,BM9P9W9,NFG 1000A Celfrost Two  Door Upright Showcase Freezer,,Air Conditioners,Legacy Brand
40368,BM9U4V8,Compound Pressure GaugeRange 0-9kg/sq-cmStator Water System,,Pressure and Vacuum Gauges,Legacy Brand
6112,BM3E9Z9,"Tungsten ground rods of size 0.0113&quot;, 0.0114&quot; , 0.0115&quot;, 0.0116&quot;, 0.0117&quot;,",,Accessories,Legacy Brand
5065,BM0W7T1,Bosch Random Orbit Sander 0 601 387 5F2 – GEX 125-1 AE,,Office Supplies,Legacy Brand
28825,BM3X4Z5,"Ansell Hand Safety Gloves Both Side Insulated, Cut Level 3",,Cut-Resistant Gloves,Legacy Brand
5080,BM0W7E9,"BOSCH Rotary Hammer, 2 Kg, 22 mm - GBH 2-22 RE",,Office Supplies,Legacy Brand
5086,BM0W7K8,BOSCH Batteries - 18.0 V Li Battery 4.0 Ah,,Office Supplies,Legacy Brand
6199,BM1Z8U2,Blood Pressure Measuring Device - BM1Z8U2,,Blood Pressure Monitors,Legacy Brand
40371,BM9X8W5,"Gas Transmitter
Range 0-100%",,Air Velocity Transmitters,Legacy Brand
40380,BM9S8H2,"Dew Point Temp. Sensor with
Transmitter",,Temperature Humidity Meters,Legacy Brand
40378,BM9T8L4,"Temperature Transmitter
0-400 C",,Transducers,Legacy Brand
21671,BM0Z0V0,150mm Cable Tie Black - Reputed Brand -  BM0Z0V0,,Conduit Fittings,Legacy Brand
5762,BM0P0P4,"Oropharyngeal airways , Med. 1, Large-1",,Accessories,Legacy Brand
6203,BM1Z8U9,"Blankets, Size 1 X 2 mtr",,Accessories,Legacy Brand
39845,BM9P2P5,STIRRERS,,Stirrers,Legacy Brand
40382,BM9Q2B3,"Oil Particle Counter
Make: Mpfiltri",,Particle Counters,Legacy Brand
30182,BM9H1J6,BULK MRO APPROVED Inspection & Testing - BM9H1J6,,Accessories,Legacy Brand
5755,BM0P0O7,Syringe - 10 ml,,Syringes,Legacy Brand
5747,BM0P0J6,Crocodile clips (Jumper) : Fully Insulated Black,,Cable Clips,Legacy Brand
5754,BM0P0O6,Syringe - 20 ml,,Syringes,Legacy Brand
5756,BM0P0O8,Syringe - 5ml,,Syringes,Legacy Brand
5759,BM0P0P1,AED Plus Machine,,Accessories,Legacy Brand
8278,BM0O9E4,CP 7125 Pistol Grip Needle Scaler,,Other Tools,Legacy Brand
8280,BM0O9E6,CP 860 E Die Grinder,,Air Grinders,Legacy Brand
8283,BM0O9Y0,"1/2"" Filter, Regulator & Lubricator Unit",,Stainless Steel Pipe Fittings,Legacy Brand
39862,BM9P2P9,"BASIC RESIN SI 28Â (DC 832 Multi-Surface adhesive sealant ,Black)",,Adhesives and Glue,Legacy Brand
5761,BM0P0P3,Laryngeal mask or similar,,Miscellaneous Supplies,Legacy Brand
5763,BM0P0P5,"nasopharyngeal airways , Med-1, Large-1",,Accessories,Legacy Brand
5764,BM0P0P6,Suction device/ Apparatus with accessaries,,Accessories,Legacy Brand
5765,BM0P0P7,12 lead ECG Machine with accessaries.,,Accessories,Legacy Brand
5766,BM0P0P8,The non-invasive blood pressure (NIBP) monitoring system with pulse,,Blood Pressure Monitors,Legacy Brand
5767,BM0P0P9,"Monitoring system for Oxygen saturation "" Sa O2 and 01 pulse oxymeter",,Oxygen Meters,Legacy Brand
5768,BM0P0Q0,Blood sugar measurement (Gluco-meter) with accessaries.,,Blood Glucose Monitors,Legacy Brand
5769,BM0P0Q1,Pupil torch,,Accessories,Legacy Brand
5776,BM0P0Q8,Dressings Gauze pads strrile - Size Medium,,First Aid Supplies,Legacy Brand
5771,BM0P0Q3,Triangular Bandages,,First Aid Supplies,Legacy Brand
5772,BM0P0Q4,Elastic roll Bandages,,First Aid Supplies,Legacy Brand
5778,BM0P0R0,Burn Dressings,,First Aid Supplies,Legacy Brand
5773,BM0P0Q5,Roller bandages: 2 Inches,,First Aid Supplies,Legacy Brand
5774,BM0P0Q6,Roller bandages: 1 Inches,,First Aid Supplies,Legacy Brand
5782,BM0P0R4,Dressings Antiseptic wash - 100/200 ml bott,,First Aid Supplies,Legacy Brand
5777,BM0P0Q9,Dressings Gauze pads strrile - Size Large,,First Aid Supplies,Legacy Brand
5779,BM0P0R1,Dressings Multi-Trauma - Size: Medium,,First Aid Supplies,Legacy Brand
5780,BM0P0R2,Dressings Multi-Trauma - Size: Large,,First Aid Supplies,Legacy Brand
5781,BM0P0R3,Dressings Eye Pads,,First Aid Supplies,Legacy Brand
5783,BM0P0R5,Adhesive Dressings (Band Aid),,First Aid Supplies,Legacy Brand
5784,BM0P0R6,Adheive tape roll,,Packaging Tapes,Legacy Brand
39878,BM9P2M7,"FETT SPEZ 6   ,6 (DOW CORNING (R) 340 HEAT SINK COMPOUND)",,Accessories,Legacy Brand
5786,BM0P0R8,IV cannulas - Size Medium,,Accessories,Legacy Brand
5787,BM0P0R9,Infusion,,Accessories,Legacy Brand
5788,BM0P0S0,Saline Assorted - Normal,,Accessories,Legacy Brand
5790,BM0P0S2,Saline Assorted - Linger Lactate,,Accessories,Legacy Brand
5791,BM0P0S3,Vital signs equipment (automatic blood pressure measurement device),,Accessories,Legacy Brand
5792,BM0P0S4,Digital thermometer,,Thermometers,Legacy Brand
42399,BM9Y9Q1,"Ms Flange CL 150 Sorf, Size 1""",,Flange,Legacy Brand
5793,BM0P0S6,1/2 inch BSP Male to 1/4 inch MPT female adaptor,,Stainless Steel Pipe Fittings,Legacy Brand
5794,BM0P0S7,1/2 inch BSP Male to 1/4 inch MPT male adaptor,,Stainless Steel Pipe Fittings,Legacy Brand
30185,BM9H1J9,BULK MRO APPROVED Inspection & Testing - BM9H1J9,,Accessories,Legacy Brand
39892,BM9P2S7,Open end spanner: (1000V Insulated Color: Red)  Size: 18mm,,Spanner Wrenches,Legacy Brand
39894,BM9P2V5,Ring Spanner: (1000V Insulated  Color: Red) Size: 13mm,,Spanner Wrenches,Legacy Brand
6207,BM1Z8V5,Chemicals Absorbent Pads - BM1Z8V5,,Accessories,Legacy Brand
39896,BM9P2U9,Torque Wrench: (1000V Insulated Color: Red) With Calibration report Torque Value: 48Nm.  (5-50 Nm),,Torque Wrench Accessories,Legacy Brand
8370,BM9A8L8,"SPRAYTECH Low Flow Nozzle Spray Angle 558, Orifice Size 0.031, End Connection 1/8 NPT M, MOC SS 316",,Accessories,Legacy Brand
8371,BM9A8L9,"SPRAYTECH High Flow Nozzle Spray Angle 567, Orifice Size 0.109, End Connection 1/4 NPT M, MOC SS 316",,Accessories,Legacy Brand
5795,BM0P0S8,ALUMINUM ALLOY 6061 GRADE 4 Feet X 12 Feet 1 sheet = 13 kg,,"Alloy Steel Blanks, Flats, Bars, Plates, and Sheet Stock",Legacy Brand
40029,BM9Y3T6,Diamond Needle File Set (moq 6),,Hand Files and Sets,Legacy Brand
5796,BM0P0S9,Copper 1 pipe bender,,Tube Benders,Legacy Brand
5797,BM0P0T0,SIZE : 16MM OD (5/8) NATURAL COLOUR Flexible Nylon Rod,,Plastic Rod Stock,Legacy Brand
5798,BM0P0T1,SIZE : 12.7MM OD NATURAL COLOUR Flexible Nylon Rod,,Plastic Rod Stock,Legacy Brand
5805,BM1B2P5,Photo Diode - BM1B2P5,,Accessories,Legacy Brand
40397,BM9P5T5,Supply of Fasteners Supply of Fasteners. Detailed material specifications as per attached quote Ref #18626-R2.,,Default Category,Legacy Brand
5807,BM1B2Q9,"BOURDON & SOCKET: AISI 316L SS, CASE, BEZEL & MOVEMENT: AISI 304 SS, BOD: NEOPRINE, JOINTS: TIG ARGO",,Sockets,Legacy Brand
41776,BM9X3M1,Pierce LTQ Velos ESI PositiveIon Calibration Solution Size: 1 EA = 10 ML (  PART NO.88323 ),,Calibration Equipment,Legacy Brand
39898,BM9P2L3,Qualmark Adhesive Mount Accelerometer - A 10mV/g adhesive mount accelerometer which can be mounted directly onto the product being tested. Includes the accelerometer and cable with a BNC connector.,,Vibration Meters,Legacy Brand
5746,BM0P0J5,Crocodile clips (Jumper) : Fully Insulated RED,,Cable Clips,Legacy Brand
39899,BM9P1W9,Whirling Hygrometer Range: 20 deg. To 120 deg. F,,Hygrometers,Legacy Brand
42410,BM9S4B9,"Flange Ms Sorf CL 150, Size 6""",,Flange,Legacy Brand
6208,BM1Z8V7,Microquell Eco (High Power Disinfectant) - BM1Z8V7,,Accessories,Legacy Brand
41802,BM9P4X4,"Platinum - HT Sample Pans,100 µL (pkg. of 3): TGA platinum - HT sample pans for use in the Q5000 IR",,Lab Equipment,Legacy Brand
5800,BM1B1G2,Audio Visual Flash light :- 24 volts yellow,,Specialty Flashlights,Legacy Brand
5801,BM1B1S6,Lint free wipes (23 X 23 cm) - BM1B1S6,,Wipes,Legacy Brand
5804,BM1B2P3,FLAP DISC 100X16-60 GRIT,,Accessories,Legacy Brand
39910,BM9P2Q3,G.I.WIRE MESH PVC COATED 3MM THK WITH PVC COATED,,Wire Mesh,Legacy Brand
45961,BM9P9Z4,Vishwacon Horizontal Type Reduction Gear Box Size : 2.25NU Ratio : 10:1,,Machinery,Legacy Brand
41786,BM9Y1A6,Flow measurement system  200 TO 400 KVA,,Flowmeters,Legacy Brand
45962,BM9P9Z5,"Airlock Model IP140 with sight glass, without geared motor
Inlet Dia : 140mm
Outlet : 160 x 155mm
MOC : CI",,Valves,Legacy Brand
5744,BM0O9S6,Permanent Metal Marker Pen RED,,Markers,Legacy Brand
5745,BM0O9Y7,24 volt DC red warning LED light,,Specialty Flashlights,Legacy Brand
5750,BM0P0O2,Scissors S.S (medium),,Scissors,Legacy Brand
5751,BM0P0O3,IO cannulas (medium) (Dickmann Intraosseous Set),,Accessories,Legacy Brand
5753,BM0P0O5,Cotton Absovant 500gm roll,,Accessories,Legacy Brand
5927,BM0P0K9,Plastic Tray Dimensions: 20 (L) x 17 (W) x 4 (H),,Root Catalog,Legacy Brand
6017,BM9A2Z1,Partition With Metallic Frame And Hylam Sheet 115 Sq Ft,,Accessories,Legacy Brand
6363,BM1A9Z5,XHS35F-50-R1-SS-500-ABZC-28V/V-SM18,,Accessories,Legacy Brand
29649,BM9G7L3,SS Hose clip Suitable for  1 inch hose - BM9G7L3,,Other Hoses,Legacy Brand
33142,BM9K2M2,"BULK MRO APPROVED BNC Connectors, Female-Female, Range 50 Ohm, Specifications Straight Connectors 0-4 GHz",,Connectors,Legacy Brand
6374,BM0O7Z6,Hex head Bolts M30* X 140,,Miscellaneous Bolts,Legacy Brand
29659,BM9G7M4,"PPH Diaphragm valve with PTFE diaphragm backed by EPDM, Fusion Socket end PN10 25 NB - BM9G7M4",,Ball Valves,Legacy Brand
6380,BM1B2J9,"Chrome leather gloves (cut resistance proof) HANDLING GLOVES Driving glove in natural cow grain leather, Elastic on back, Length 27cm.",,Cut-Resistant Gloves,Legacy Brand
6381,BM1B2K0,Electrical gloves 600 V Confirming to IS = 4770/1991- 5000 volts Test Potential and working Potential 650 volts (with T/C),,Electrical Gloves,Legacy Brand
6176,BM1Z9R4,"1/2"" Square Drive Rachet Spanner Sockets Set, No of Pieces 16 3603100026",,Ratcheting Wrenches,Legacy Brand
8275,BM1B2I7,D26414-B1 LCD Heat Gun Temp : 52 600 degree 2000w,,Heat Guns,Legacy Brand
29675,BM9G7P2,SS-304 Coupling with female BSP threading of 40 mm length Suitable for 25 NB male threading barrel nipple,,Stainless Steel Pipe Fittings,Legacy Brand
6197,BM1Z8T8,"Measuring Tape, 30 Meter",,Measuring Tapes,Legacy Brand
4341,BM1B2Q8,Relimate Connectors 1.27mm Pitch Male Right Angle Female With Wires,,Specialty Cables,Legacy Brand
6269,BM9A3T2,"TE200S /63A / 480V / 230V /LGC / DIN /ENG "" Thyristor Controller """,,Accessories,Legacy Brand
6335,BM0Z0M7,"10 Orifice Based Gas Custody Transfer Metering Skid with DGMS Approved Flow Computer with Manifold , Needle Valve & Tubing ,Fitting and other suitable accessories.",,Needle Valves,Legacy Brand
29686,BM9G7Q4,PPH Hex nipple with both ends male NPT threading PN10 15 NB - BM9G7Q4,,Stainless Steel Pipe Fittings,Legacy Brand
6334,BM0Z0L2,"2 Orifice Based Gas Custody Transfer Metering Skid with DGMS Approved Flow Computer with Manifold , Needle/Ball Valve & Tubing ,Fitting and other suitable accessories. (All Manifold , Needle/Ball Valve , Fittings will be of GIC/Thermal or equivalent",,Ball Valves,Legacy Brand
29696,BM9G7R5,PPH Coupling Female BSP threading Suitable for 20 NB Hex nipple - BM9G7R5,,Stainless Steel Pipe Fittings,Legacy Brand
6359,BM0Y8Z1,"Al Sheet 6061 70cm x 71cm "" 5 mm thick",,"Aluminum Blanks, Flats, Bars, Plates, and Sheet Stock",Legacy Brand
29698,BM9G7R7,PPH Blind caps PN10 Suitable for 25 NB PN 10 pipe,,Stainless Steel Pipe Fittings,Legacy Brand
6379,BM1B2J8,"Gloves Cotton Knitted - Single Side Polka Dotted - 40 - 90 Grams GENERAL PURPOSE 100% Cotton seamless knitted glove 7 gauge ambidextrous, Elastic Wrist With Palm PVC Dot.",,Knit Gloves,Legacy Brand
6386,BM1B0X0,SHAFT TEATHED FOR DRILL MACHINE MODEL - DC M2 - 350 - C - BM1B0X0,,Milling and Drilling Machines,Legacy Brand
45995,BM9S2D4,MEC Shot GLASS BEAD AF SUPERFINE [75-150 MICRONS],,Machinery Supplies,Legacy Brand
6426,BM1B1Y3,ABC type fire extinguisher 6 Kg,,Accessories,Legacy Brand
6427,BM1B1Y4,CO2 type fire extinguisher 9 Kg,,Accessories,Legacy Brand
8276,BM1B2I8,D26451 - B1 125mm Random Orbit Palm sander,,Accessories,Legacy Brand
29706,BM9G7S6,PPH EQUAL TEE PN 10 Socket fusion end Suitable for 25 NB PN 10 pipe - BM9G7S6,,Stainless Steel Pipe Fittings,Legacy Brand
29711,BM9G7T2,PPH Loose flanges for PN 10 PPH Stub Suitable for 15 NB PN 10 pipe - BM9G7T2,,Stainless Steel Pipe Fittings,Legacy Brand
6593,BM0O7Y6,Eco 120 ltr 2 Wheel Red,,Trash Cans,Legacy Brand
6588,BM0Y9N4,"PERFORMANCE FLASHLIGHT "" POCKET INSPECTOR",,Specialty Flashlights,Legacy Brand
29714,BM9G7T5,PPH Loose flanges for PN 10 PPH Stub Suitable for 25 NB PN 10 pipe,,Stainless Steel Pipe Fittings,Legacy Brand
6585,BM1B2R1,marking needle N-W standard 90/R0.5,,Other Tools,Legacy Brand
6591,BM0P0D4,Digital Multimeter - BM0P0D4,,Digital Multimeters,Legacy Brand
6592,BM0O7Y5,Eco 120 ltr 2 Wheel Blue - BM0O7Y5,,Trash Cans,Legacy Brand
6594,BM1B0E6,OMCO* BRAND O RING SIZE 85 ID X 95 OD X 5 C/S Material - Silicon,,O-Rings and Accessories,Legacy Brand
8284,BM0O9E7,"CP "" 8528 3/8"""" Drill Driver Pack",,Tap and Drill Sets,Legacy Brand
40438,BM9T1A1,SHAFT SLEEVE H.P/RPM  10/2880,,Shaft Sleeves,Legacy Brand
8285,BM0O9Y1,Oil 3.8 Ltrs,,Accessories,Legacy Brand
41077,BM9X5P4,"Cold Storage Capacity-8ltr
power sorce-220V/50Hz
power cold-120 Watts
power Hot-500 Watts
Cooling Capacity -10 ltr/hr
heating capacity-5 ltr/hr 
Condenser-Fan Cooled
Box Dimensions- W*D*H in MM(380*380*1120) 
Weight - 21 kg",,Racks,Legacy Brand
40011,BM9Y4U4,Tiger Grip-Visitor OverShoes (Size-M),,PVC and Rubber Overboots,Legacy Brand
40012,BM9Y5R6,Tiger Grip-VisitorPremiumOvershoes (L).,,PVC and Rubber Overboots,Legacy Brand
40016,BM9X2L4,Chain tong 1.5t,,Chain Wrenches and Tongs,Legacy Brand
41090,BM9P4B3,Fire extinguishers Type  Clean agentMaterial HFC or HCFC gasSize 2KGColour  RedFeatures  Non corrosive odourless colourless and non residual clean agent,,Office Supplies,Legacy Brand
41966,BM9S7P8,BNC 50 OHM CONN. 4ghz,,Office Supplies,Legacy Brand
32422,BM9J7J6,Packing (Deleted),,Packing and Forwarding,Legacy Brand
40036,BM9S3F3,M 12 X 30 8.8 grade  HEX head screw( MOQ - 500 Nos)(HIGJTENSILE),,Hex Head Screws,Legacy Brand
40037,BM9Y2W1,"M 12 X 35 8.8 grade  HEX head screw,( MOQ - 500 Nos)(HIGJTENSILE)",,Hex Head Screws,Legacy Brand
41124,BM9U7T7,"24X8 folding Umbrella , Polyster Cloth , Black & Silver Color",,Umbrellas,Legacy Brand
40039,BM9Z8K9,"M 16 X 45 8.8 grade  HEX head screw,( MOQ - 500 Nos)(HIGJTENSILE)",,Hex Head Screws,Legacy Brand
41814,BM9R3U4,"Socket Set 24PCS Professional Grade 1/2""DR. 6PT Flank",,Measuring and Layout Tools,Legacy Brand
41721,BM9T4K2,"PIPE C-CLASS MS 4""",,PVC Pipe Fittings,Legacy Brand
41835,BM9P4Z2,Vertical Pump,,Chemical Pumps,Legacy Brand
21517,BM1G1W5,SAFETY SHOE INSOCKS - SIZE 44,,Miscellaneous,Legacy Brand
41147,BM9W1X5,LPG 1341196265 0-40 bar PRESSURE GAUGE,,Pressure and Vacuum Gauges,Legacy Brand
41159,BM9X3E7,MOUNTED POINT - A11,,Mounting Points,Legacy Brand
31946,BM9J4N9,Acetone ‘ExcelaR’ Capacity: 500 ml,,Accessories,Legacy Brand
40041,BM9X8Y8,SEALENT SILICON TRANSPARENT RTV 280ML,,Sealents,Legacy Brand
41615,BM9Y7A9,GKM Model No: 124 Double Gas Cylinder Trolley with 4 wheels,,Hand Trucks,Legacy Brand
8017,BM9A6U5,Hss Tapper shank drill M45 X 450 X 600,,Accessories,Legacy Brand
18213,BM1B3A8,Sterilsed bandage 5cm * 2mts,,Accessories,Legacy Brand
41972,BM9R1M3,BNC Male Crimp-On Connector,,Wire and Cable,Legacy Brand
36617,BM9M3W9,Spares HSV086 10300/600 NACE,,Tools,Legacy Brand
32713,BM9J8U9,Precision Silicone Spray ( ROCOL),,Accessories,Legacy Brand
36618,BM9M3X1,Spares HSVS086 20 3/600 + NACE - BM9M3X1,,Tools,Legacy Brand
28981,BM9G4J3,"BULK MRO APPROVED Fishing Twine, Dia 0.5 mm - BM9G4J3",,Accessories,Legacy Brand
40629,BM9Z4V4,Tube inside the filling pump including the inlet & outlet fittings,,Lab Consumables,Legacy Brand
36624,BM9M3Y2,Supervision Services,,Boxes,Legacy Brand
31948,BM9J4P2,Calcium Chloride Dihydrate ‘ExcelaR’ Capacity: 500 gm..,,Accessories,Legacy Brand
29536,BM9G6X7,"PPH Elbow 90 degree, Socket weld end, PN10 15 NB - BM9G6X7",,Stainless Steel Pipe Fittings,Legacy Brand
41209,BM9Q2G1,Wire brush (SS Wire brush),,Equipment,Legacy Brand
28991,BM9G4K5,LIBRATHERM Micro Controller Based 6 Channel Fixed Input Datalogger - DATALOG-804-F-6,,Electrical Properties Data Loggers,Legacy Brand
32501,BM9J7T7,"JAINSON End Sealing Ferrules Crimping Tool, Dieless, 4 Spots Crimping -  - CHAKRA-6",,Crimping Die,Legacy Brand
41215,BM9P4F1,"Item 1) Nordstrom Hydraulic Sealant Gun –– 400-D ––   Wt.: 19-lbs   Dim. Boxed: 7.0 in x 7.0 in x 22.0 in
Item 2) Nordstrom 555 GunPak Sealant/Lubricant –– 555 GP ––  6-Bags/Box Wt.: 2.76-lbs/Box
Item 3) Nordstrom 421 GunPak Sealant/Lubricant –– 421 GP",,Lubricant Storage,Legacy Brand
41220,BM9W2K9,LED Flashlight (LED Lenser P5.2),,Speakers Systems,Legacy Brand
41969,BM9R2L5,BNC to BNC 2m Cable (50 ohms cable),,Wire and Cable,Legacy Brand
21521,BM1G2C2,"MUSIC WIRE,SPRING STEEL,.125 IN PK9",,Specialty Cables,Legacy Brand
41226,BM9S8G2,Cable trolley Parts of Cranes0210 F R08 PP,,Cable and Fittings,Legacy Brand
41011,BM9S3F5,"H2 GAS LEAK DETECTOR,Potential Free contacts(single relay out pot)",,Office Supplies,Legacy Brand
28877,BM9G3P6,"BULK MRO APPROVED 2P Copper Wound Transformer, Power Rating 8 kVA, Primary Voltage 415V, Secondary Voltage  110V, Frequency 50Hz, Cooling Air Natural Self Cooled, Winding Double Copper Wound Copper Super Enameled Copper Wire Impedance 4 % (+/}",,Control Transformers,Legacy Brand
41970,BM9W7K2,4 mm Banana Plug Test Cable(1m) .Red & black colors cables. 4 mm Banana connector,,Wire and Cable,Legacy Brand
41229,BM9U1U3,dawty OP 3004 pump,,Pumps,Legacy Brand
21465,BM1G1V0,DAPRO CATALOG BOOKS,,Accessories,Legacy Brand
41917,BM9R8G6,"COMP SPRING WD 3 OD 23 COILS 36 FL
144 MAT:STAINLESS STEEL ONE
END:F&G OTHER:HOOKED",,Paint Spraying Equipment,Legacy Brand
41921,BM9V7L4,PACKING RING,,Paint Spraying Equipment,Legacy Brand
46079,BM9U2U6,ARDROX 9D1B (YOUR P/NO: ZP 9F) (PACK SIZE 400 ML,,Lab Chemicals,Legacy Brand
29655,BM9G7L9,PPH Pipe PN10 15 NB - BM9G7L9,,Stainless Steel Pipe Fittings,Legacy Brand
18901,BM1G1F2,Orifice Plate,,Accessories,Legacy Brand
7786,BM1B0V9,Machine Tap 3/8BSW - BM1B0V9,,Taps,Legacy Brand
8364,BM0Y9N0,"STANELY RIVETER MEDIUM DUTY, C/W 3 NOSE PIECES - FASTENING TOOLS 69-646-22",,Anchor Accessories,Legacy Brand
18930,BM0P0L3,Cold pack Compress,,Accessories,Legacy Brand
46080,BM9Y7X2,ARDROX 9704 (YOUR P/NO: ZL-67)(PACK SIZE 25LT),,Lab Chemicals,Legacy Brand
41256,BM9P4G2,Monkey Hood.(MONKEY CAP),,Head Protection,Legacy Brand
42025,BM9R2D7,Grade1 accuracy i.e. overall flatness tolerance of topworking surface within 26Size 3000 x 2000 x 25,,Lifting Hardware,Legacy Brand
41832,BM9T6L6,Asb Jointing Sheet St.20 Red Non-Metallic                   Size : 1.5Mtr X 2Mtr                                                      Thickness : 2 MM                                      1 Sheet = 12 kg approx weight,,Office Supplies,Legacy Brand
41838,BM9P4Z7,Oil Level Stickers Size = 52mmx29mm Background color = white Font and border color = red,,Tapes,Legacy Brand
40465,BM9Y7X5,Hydraulic hand pallet truck Capacity 2500 kgLowered Height 90 mmRaised Height 200 mmFork Size Size 1220mm (L) x 685mm (W)Hydraulic Unit 1 No. Vertical Mounted Hyd. EN-8 ground and hard chrome plated pistonHand Operated Pump with Honned Hyd. Cy,,Pallet Jacks,Legacy Brand
41258,BM9R3P1,32A SP Industrial Top and Socket AC Box make Bentec,,Boxes,Legacy Brand
40468,BM9X9M7,OIL FILTER  F7A05000  (  LF 16305 ) ( P 759074 ),,Oil Filters,Legacy Brand
23188,BM9C9T5,Stencil of Top,,Stencils,Legacy Brand
36167,BM9M1S2,BARTON 242E Pressure Temperature Recorder,,Miscellaneous,Legacy Brand
8281,BM0O9X8,8940171787 Carbide Burr Kit,,Reamers,Legacy Brand
