id,remote_uid,legacy_id,code,chapter,description,is_service,tax_percentage,is_pre_gst,legacy_metadata,created_at,updated_at,is_active
27149,13742,,2941500,2941,ANTIBIOTICS - ERYTHROMYCIN AND ITS DERIVATIVES; SALTS THEREOF,FALSE,0,FALSE,,,,TRUE
27150,14036,,3006500,3006,PHARMACEUTICAL GOODS SPECIFIED IN NOTE 4 TO THIS CHAPTER FIRST-AID BOXES AND KITS,FALSE,0,FALSE,,,,TRUE
27151,14103,,3102500,3102,"MINERAL OR CHEMICAL FERTILISERS, NITROGENOUS SODIUM NITRATE",FALSE,0,FALSE,,,,TRUE
27152,14126,,3105590,3105,"MINERAL OR CHEMICAL FERTILISERSCONTAINING TWO OR THREE OF THE FERTILISING ELEMENTS NITROGEN,PHOSPHORUS AND POTASSIUM; O",FALSE,0,FALSE,,,,TRUE
27153,14423,,3206500,3206,"OTHER COLOURING MATTER; PREPARATIONS AS SPECIFIED IN NOTE 3 TO THIS CHAPTER, OTHER THAN THOSE OF HEADINGS 3203, 3204 OR",FALSE,0,FALSE,,,,TRUE
27154,14520,,3301230,3301,"ESSENTIAL OILS (TERPENELESS OR NOT), INCLUDING CONCRETES AND ABSOLUTES; RESINOIDS; EXTRACTED OLEORESINS; CONCENTRATES O",FALSE,0,FALSE,,,,TRUE
27155,15047,,3808590,3808,OTHER,FALSE,0,FALSE,,,,TRUE
27156,15250,,3825500,3825,"RESIDUAL PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES, NOT ELSEWHERE SPECIFIED OR INCLUDED; MUNICIPAL WASTE; SEWAGE SL",FALSE,0,FALSE,,,,TRUE
27157,15415,,3909500,3909,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - POLYURETHANES",FALSE,0,FALSE,,,,TRUE
27158,15828,,4002590,4002,"SYNTHETIC RUBBER AND FACTICE DERIVED FROM OILS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP; MIXTURES OF ANY PRODUCT",FALSE,0,FALSE,,,,TRUE
27159,16599,,4418500,4418,"BUILDERS` JOINERY AND CARPENTRY OF WOOD, INCLUDING CELLULAR WOOD PANELS, ASSEMBLED FLOORING PANELS, SHINGLES AND SHAKES",FALSE,0,FALSE,,,,TRUE
27160,16831,,4804590,4804,"UNCOATED KRAFT PAPER AND PAPERBOARD, IN ROLLS OR SHEETS, OTHER THAN THAT OF HEADING 4802 OR 4803 - OTHER KRAFT PAPER AN",FALSE,0,FALSE,,,,TRUE
27161,16840,,4805500,4805,"OTHER UNCOATED PAPER AND PAPERBOARD, IN ROLLS OR SHEETS, NOT FURTHER WORKED OR PROCESSED THAN AS SPECIFIED IN NOTE 3 TO",FALSE,0,FALSE,,,,TRUE
27162,16953,,4818500,4818,"TOILET PAPER AND SIMILAR PAPER, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES, OF A KIND USED FOR HOUSEHOLD OR SANITARY",FALSE,0,FALSE,,,,TRUE
27163,16976,,4820500,4820,"REGISTERS, ACCOUNT BOOKS, NOTE BOOKS, ORDER BOOKS, RECEIPT BOOKS, LETTER PADS, MEMORANDUM PADS, DIARIES AND SIMILAR ART",FALSE,0,FALSE,,,,TRUE
27164,17441,,5206230,5206,"COTTON YARN (OTHER THAN SEWING THREAD), CONTAINING LESS THAN 85% BY WEIGHT OF COTTON, NOT PUT UP FOR RETAIL SALE - SING",FALSE,0,FALSE,,,,TRUE
27165,17450,,5206420,5206,"COTTON YARN (OTHER THAN SEWING THREAD), CONTAINING LESS THAN 85% BY WEIGHT OF COTTON, NOT PUT UP FOR RETAIL SALE - MULT",FALSE,0,FALSE,,,,TRUE
27166,17814,,5211420,5211,"WOVEN FABRICS OF COTTON, CONTAINING LESS THAN 85% BY WEIGHT OF COTTON, MIXED MAINLY OR SOLELY WITH MAN-MADE FIBRES, WEI",FALSE,0,FALSE,,,,TRUE
27167,17847,,5212230,5212,OTHER WOVEN FABRICS OF COTTON - WEIGHING MORE THAN 200 G/M2 : DYED,FALSE,0,FALSE,,,,TRUE
27168,17976,,5402420,5402,"SYNTHETIC FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT UP FOR RETAIL SALE, INCLUDING SYNTHETIC MONOFILAMENT OF LES",FALSE,0,FALSE,,,,TRUE
27169,18214,,5408230,5408,"WOVEN FABRICS OF ARTIFICIAL FILAMENT YARN, INCLUDING WOVEN FABRICS OBTAINED FROM MATERIALS OF HEADING 5405 OTHER WOVEN",FALSE,0,FALSE,,,,TRUE
27170,18334,,5509590,5509,"YARN (OTHER THAN SEWING THREAD) OF SYNTHETIC STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, OF POLYESTER STAPL",FALSE,0,FALSE,,,,TRUE
27171,18405,,5513230,5513,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",FALSE,0,FALSE,,,,TRUE
27172,18429,,5514230,5514,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",FALSE,0,FALSE,,,,TRUE
27173,18518,,5516230,5516,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBRES - CONTAINING LESS THAN 85% BY WEIGHT OF ARTIFICIAL STAPLE FIBRES, MIXED MAINL",FALSE,0,FALSE,,,,TRUE
27174,18529,,5516420,5516,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBRES - CONTAINING LESS THAN 85% BY WEIGHT OF ARTIFICIAL STAPLE FIBRES, MIXED MAINL",FALSE,0,FALSE,,,,TRUE
27175,18742,,5801230,5801,"WOVEN PILE FABRICS AND CHENILLE FABRICS, OTHER THAN FABRICS OF HEADING 5802 OR 5806 - OF COTTON:OTHER WEFT PILE FABRICS",FALSE,0,FALSE,,,,TRUE
27176,18989,,6005230,6005,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF C",FALSE,0,FALSE,,,,TRUE
27177,19009,,6006230,6006,OTHER KNITTED OR CROCHETED FABRICS- OF COTTON: OF YARNS OF DIFFERENT COLOURS,FALSE,0,FALSE,,,,TRUE
27178,19085,,6103230,6103,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM",FALSE,0,FALSE,,,,TRUE
27179,19114,,6104230,6104,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS,",FALSE,0,FALSE,,,,TRUE
27180,19383,,6203230,6203,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM",FALSE,0,FALSE,,,,TRUE
27181,19419,,6204230,6204,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS,",FALSE,0,FALSE,,,,TRUE
27182,19563,,6210500,6210,"GARMENTS, MADE UP OF FABRICS OF HEADING 5602, 5603, 5903, 5906 OR 5907 OTHER WOMENS OR GIRLS GARMENTS",FALSE,0,FALSE,,,,TRUE
27183,19680,,6302590,6302,"BED LINEN, TABLE LINEN, TOILET LINEN AND KITCHEN LINEN OTHER TABLE LINEN: OF OTHER TEXTILE MATERIALS",FALSE,0,FALSE,,,,TRUE
27184,20049,,6812500,6812,FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTI,FALSE,0,FALSE,,,,TRUE
27185,20077,,6813890,6813,OTHER MATERIALS NOT CONTAINING ASBESTOS,FALSE,0,FALSE,,,,TRUE
27186,20160,,6907230,6907,OF A WATER ABSORPTION COEFFICIENT BY WEIGHT EXCEEDING 10%,FALSE,0,FALSE,,,,TRUE
27187,20355,,7019590,7019,"GLASS FIBRES (INCLUDING GLASS WOOL) AND ARTICLES THEREOF (FOR EXAMPLE, YARN, WOVEN FABRICS) - OTHER WOVEN FABRICS : OTH",FALSE,0,FALSE,,,,TRUE
27188,20580,,7202500,7202,FERRO-ALLOYS - FERRO-SILICO-CHROMIUM,FALSE,0,FALSE,,,,TRUE
27189,20613,,7204500,7204,FERROUS WASTE AND SCRAP; REMELTING SCRAP INGOTS OF IRON OR STEEL - REMELTING SCRAP INGOTS,FALSE,0,FALSE,,,,TRUE
27190,20789,,7210500,7210,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, CLAD, PLATED OR COATED - PLATED OR COATE",FALSE,0,FALSE,,,,TRUE
27191,20896,,7216500,7216,"ANGLES, SHAPES AND SECTIONS OF IRON OR NON-ALLOY STEEL - OTHER ANGLES, SHAPES AND SECTIONS, NOT FURTHER WORKED THAN HOT",FALSE,0,FALSE,,,,TRUE
27192,21326,,7306500,7306,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEE",FALSE,0,FALSE,,,,TRUE
27193,21341,,7307230,7307,"TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES), OF IRON OR STEEL - OTHER, OF STAINLESS STEEL : BUTT WE",FALSE,0,FALSE,,,,TRUE
27194,21424,,7314500,7314,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - E",FALSE,0,FALSE,,,,TRUE
27195,21433,,7315890,7315,"CHAIN AND PARTS THEREOF, OF IRON OR STEEL - OTHER CHAIN : OTHER",FALSE,0,FALSE,,,,TRUE
27196,21459,,7318230,7318,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SI",FALSE,0,FALSE,,,,TRUE
27197,22103,,8112590,8112,"BERYLLIUM, CHROMIUM, GERMANIUM, VANADIUM, GALLIUM, HAFNIUM, INDIUM, NIOBIUM (COLUMBIUM), RHENIUM AND THALLIUM, AND ARTI",FALSE,0,FALSE,,,,TRUE
27198,22120,,8201500,8201,"HAND TOOLS, THE FOLLOWING : SPADES, SHOVELS, MATTOCKS, PICKS, HOES, FORKS AND RAKES; AXES, BILL HOOKS AND SIMILAR HEWIN",FALSE,0,FALSE,,,,TRUE
27199,22240,,8301500,8301,"PADLOCKS AND LOCKS (KEY, COMBINATION OR ELECTRICALLY OPERATED), OF BASE METAL; CLASPS AND FRAMES WITH CLASPS, INCORPORA",FALSE,0,FALSE,,,,TRUE
27200,22258,,8302500,8302,"BASE METAL MOUNTINGS, FITTINGS AND SIMILAR ARTICLES SUITABLE FOR FURNITURE, DOORS, STAIRCASES, WINDOWS, BLINDS, COACHWO",FALSE,0,FALSE,,,,TRUE
27201,22566,,8418500,8418,"REFRIGERATORS, FREEZERS AND OTHER REFRIGERATING OR FREEZING EQUIPMENT, ELECTRIC OR OTHER; HEAT PUMPS OTHER THAN AIR CON",FALSE,0,FALSE,,,,TRUE
27202,22658,,8423890,8423,"WEIGHING MACHINERY (EXCLUDING BALANCES OF A SENSITIVITY OF 5 CENTIGRAMS OR BETTER), INCLUDING WEIGHT OPERATED COUNTING",FALSE,0,FALSE,,,,TRUE
27203,22738,,8429590,8429,"SELF-PROPELLED BULLDOZERS, ANGLEDOZERS, GRADERS, LEVELLERS, SCRAPERS, MECHANICAL SHOVELS, EXCAVATORS, SHOVEL LOADERS, T",FALSE,0,FALSE,,,,TRUE
27204,22815,,8433590,8433,"HARVESTING OR THRESHING MACHINERY, INCLUDING STRAW OR FODDER BALERS; GRASS OR HAY MOWERS; MACHINES FOR CLEANING, SORTIN",FALSE,0,FALSE,,,,TRUE
27205,22856,,8438500,8438,"MACHINERY, NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER, FOR THE INDUSTRIAL PREPARATION OR MANUFACTURE OF FOOD O",FALSE,0,FALSE,,,,TRUE
27206,23101,,8448590,8448,"AUXILIARY MACHINERY FOR USE WITH MACHINES OF HEADING 8444, 8445, 8446 OR 8447 (FOR EXAMPLE, DOBBIES, JACQUARDS, AUTOMAT",FALSE,0,FALSE,,,,TRUE
27207,23130,,8451500,8451,"MACHINERY (OTHER THAN MACHINES OF HEADING 8450) FOR WASHING, CLEANING, WRINGING, DRYING, IRONING, PRESSING (INCLUDING F",FALSE,0,FALSE,,,,TRUE
27208,23192,,8456500,8456,WATER-JET CUTTING MACHINES,FALSE,0,FALSE,,,,TRUE
27209,23294,,8460230,8460,"OTHER CYLINDRICAL GRINDING MACHINES, NUMERICALLY CONTROLLED",FALSE,0,FALSE,,,,TRUE
27210,23542,,8473500,8473,"PARTS AND ACCESSORIES (OTHER THAN COVERS, CARRYING CASES AND THE LIKE) SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH MACH",FALSE,0,FALSE,,,,TRUE
27211,23589,,8477590,8477,"MACHINERY FOR WORKING RUBBER OR PLASTICS OR FOR THE MANUFACTURE OF PRODUCTS FROM THESE MATERIALS, NOT SPECIFIED OR INCL",FALSE,0,FALSE,,,,TRUE
27212,23634,,8480500,8480,"MOULDING BOXES FOR METAL FOUNDRY; MOULD BASES; MOULDING PATTERNS; MOULDS FOR METAL (OTHER THAN INGOT MOULDS), METAL CAR",FALSE,0,FALSE,,,,TRUE
27213,23830,,8506500,8506,PRIMARY CELLS AND PRIMARY BATTERIES LITHIUM,FALSE,0,FALSE,,,,TRUE
27214,23841,,8507500,8507,NICKEL-METAL HYDRIDE,FALSE,0,FALSE,,,,TRUE
27215,23874,,8511500,8511,ELECTRICAL IGNITION OR STARTING EQUIPMENT OF A KIND USED FOR SPARK-IGNITION OR COMPRESSION-IGNITION INTERNAL COMBUSTION,FALSE,0,FALSE,,,,TRUE
27216,23927,,8516500,8516,ELECTRIC INSTANTANEOUS OR STORAGE WATER HEATERS AND IMMERSION HEATERS; ELECTRIC SPACE HEATING APPARATUS AND SOIL HEATIN,FALSE,0,FALSE,,,,TRUE
27217,24001,,8518500,8518,"MICROPHONES AND STANDS THEREFOR; LOUDSPEAKERS, WHETHER OR NOT MOUNTED IN THEIR ENCLOSURES; HEADPHONES AND EARPHONES, WH",FALSE,0,FALSE,,,,TRUE
27218,24012,,8519500,8519,SOUND RECORDING OR REPRODUCING APPARATUS -TELEPHONE ANSWERING MACHINES,FALSE,0,FALSE,,,,TRUE
27219,24266,,8528420,8528,CAPABLE OF DIRECTLY CONNECTING TO AND DESIGNED FOR USE WITH AN AUTOMATIC DATA PROCESSING MACHINE OF HEADING 8471,FALSE,0,FALSE,,,,TRUE
27220,24270,,8528590,8528,"MONITORS AND PROJECTORS, NOT INCORPORATING TELEVISION RECEPTION APPARATUS. RECEPTION APPARATUS FOR TELEVISION, WHETHER",FALSE,0,FALSE,,,,TRUE
27221,24472,,8540890,8540,"THERMIONIC, COLD CATHODE OR PHOTO-CATHODE VALVES AND TUBES (FOR EXAMPLE, VACUUM OR VAPOUR OR GAS FILLED VALVES AND TUBE",FALSE,0,FALSE,,,,TRUE
27222,24488,,8541500,8541,"DIODES, TRANSISTORS AND SIMILAR SEMI-CONDUCTOR DEVICES; PHOTOSENSITIVE SEMI-CONDUCTOR DEVICES, INCLUDING PHOTOVOLTAIC C",FALSE,0,FALSE,,,,TRUE
27223,24947,,8708500,8708,"PARTS AND ACCESSORIES OF THE MOTOR VEHICLES OF HEADINGS 8701 TO 8705 - DRIVE-AXLES WITH DIFFERENTIAL, WHETHER OR NOT PR",FALSE,0,FALSE,,,,TRUE
27224,10209,,85366110,8536,"ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS, OR FOR MAKING CONNECTIONS TO OR IN ELECTRICAL CIRC",FALSE,0,FALSE,,,,TRUE
27225,10425,,11031300,1103,"CEREAL GROATS, MEAL AND PELLETS GROATS AND MEAL : OF MAIZE (CORN)",FALSE,0,FALSE,,,,TRUE
27226,10458,,11081300,1108,STARCHES; INULIN STARCHES : POTATO STARCH,FALSE,0,FALSE,,,,TRUE
27227,10629,,12129200,1212,LOCUS BEANS,FALSE,0,FALSE,,,,TRUE
27228,10683,,13021300,1302,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",FALSE,0,FALSE,,,,TRUE
27229,10931,,16024200,1602,"OTHER PREPARED OR PRESERVED MEAT, MEAT OFFAL OR BLOOD OF SWINE : SHOULDERS AND CUTS THEREOF",FALSE,0,FALSE,,,,TRUE
27230,10972,,16055200,1605,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED- MOLLUSCS-- SCALLOPS, INCLUDING QUEEN SCAL",FALSE,0,FALSE,,,,TRUE
27231,10986,,16056100,1605,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED-OTHER AQUATIC INVERTEBRATES--SEA CUCUMBERS",FALSE,0,FALSE,,,,TRUE
27232,11170,,20086000,2008,"FRUIT, NUTS AND OTHER EDIBLE PARTS OFPLANTS, OTHERWISE PREPARED OR PRESERVED, WHETHER OR NOT CONTAINING ADDED SUGAR ORO",FALSE,0,FALSE,,,,TRUE
27233,11200,,20096100,2009,"FRUIT JUICES (INCLUDING GRAPE MUST) ANDVEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCONT",FALSE,0,FALSE,,,,TRUE
27234,11457,,23066000,2306,"OIL-CAKE AND OTHER SOLID RESIDUES, WHETHER OR NOT GROUND OR IN THE FORM OFPELLETS, RESULTING FROM THE EXTRACTION OFVEGE",FALSE,0,FALSE,,,,TRUE
27235,12035,,27111300,2711,PETROLEUM GASES AND OTHER GASEOUS HYDROCARBONS - LIQUIFIED: BUTANE,FALSE,0,FALSE,,,,TRUE
27236,12111,,28046100,2804,"HYDROGEN, RARE GASES AND OTHER NON-METALS - SILICON : CONTAINING BY WEIGHT NOT LESS THAN 99.99% OF SILICON",FALSE,0,FALSE,,,,TRUE
27237,12178,,28121300,2812,PHOSPHOROUS TRICHLORIDE,FALSE,0,FALSE,,,,TRUE
27238,12421,,28369200,2836,CARBONATES; PEROXOCARBONATES (PERCARBONATES); COMMERCIAL AMMONIUM CARBONATE CONTAINING AMMONIUM CARBAMATE - OTHER : STR,FALSE,0,FALSE,,,,TRUE
27239,12466,,28416100,2841,"SALTS OF OXOMETALLIC OR PEROXOMETALLIC ACIDS - MANGANITES, MANGANATES AND PERMANGANATES : POTASSIUM PERMANGANATE",FALSE,0,FALSE,,,,TRUE
27240,12585,,2902420,2902,CYCLIC HYDROCARBONS - XYLENES : M-XYLENE,FALSE,0,FALSE,,,,TRUE
27241,12604,,2903130,2903,HALOGENATED DERIVATIVES OF HYDROCARBONS - SATURATED CHLORINATED DERIVATIVES OF ACYCLIC HYDROCARBONS : CHLOROFORM (TRICH,FALSE,0,FALSE,,,,TRUE
27242,12733,,2905130,2905,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS",FALSE,0,FALSE,,,,TRUE
27243,12796,,2907130,2907,"PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS : OCTYLPHENOL, NONYLPHENOL AND THEIR ISOMERS; SALTS THEREOF",FALSE,0,FALSE,,,,TRUE
27244,12835,,2908920,2908,"HALOGENATED,SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS-DERIVATIVES CONTAINING ONLY H",FALSE,0,FALSE,,,,TRUE
27245,12855,,2909420,2909,"ETHERS, ETHER-ALCOHOLS, ETHER-PHENOLS, ETHERALCOHOL- PHENOLS, ALCOHOL PEROXIDES, ETHER PEROXIDES, KETONE PEROXIDES (WHE",FALSE,0,FALSE,,,,TRUE
27246,12885,,2912130,2912,"ALDEHYDES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION; CYCLIC POLYMERS OF ALDEHYDES; PARAFORMALDEHYDE - ACYCLIC ALDEHYDE",FALSE,0,FALSE,,,,TRUE
27247,12898,,2912420,2912,"ALDEHYDES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION; CYCLIC POLYMERS OF ALDEHYDES; PARAFORMALDEHYDE - ALDEHYDE ETHERS,",FALSE,0,FALSE,,,,TRUE
27248,12914,,2914130,2914,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROS",FALSE,0,FALSE,,,,TRUE
27249,12941,,2914610,2914,"KETONES AND QUINONES, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROS",FALSE,0,FALSE,,,,TRUE
27250,12963,,2915130,2915,"SATURATED ACYCLIC MONOCARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SUL",FALSE,0,FALSE,,,,TRUE
27251,13076,,2917130,2917,"POLYCARBOXYLIC ACIDS, THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR",FALSE,0,FALSE,,,,TRUE
27252,13212,,2921130,2921,"2-(N, N-DIETHYLAMINO)ETHYLCHLORIDE HYDROCHLORIDE",FALSE,0,FALSE,,,,TRUE
27253,13512,,2932130,2932,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - COMPOUNDS CONTAINING AN UNFUSED FURAN RING (WHETHER OR NOT HY,FALSE,0,FALSE,,,,TRUE
27254,13522,,2932920,2932,"HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : 1-(1,3-BENZODIOXOL-5-YL) PROPAN-2-ONE",FALSE,0,FALSE,,,,TRUE
27255,13571,,2933520,2933,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDRO,FALSE,0,FALSE,,,,TRUE
27256,13581,,2933610,2933,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED TRIAZINE RING (WHETHER OR NO,FALSE,0,FALSE,,,,TRUE
27257,13597,,2933920,2933,AZINPHOS-METHYL (ISO),FALSE,0,FALSE,,,,TRUE
27258,13702,,2939420,2939,"VEGETABLE ALKALOIDS, NATURAL OR REPRODUCED BY SYNTHESIS, AND THEIR SALTS, ETHERS, ESTERS AND OTHER DERIVATIVES - EPHEDR",FALSE,0,FALSE,,,,TRUE
27259,13838,,3003420,3003,CONTAINING PSEUDOEPHEDRINE (INN) OR ITS SALTS,FALSE,0,FALSE,,,,TRUE
27260,14044,,3006920,3006,WASTE PHARMACEUTICALS,FALSE,0,FALSE,,,,TRUE
27261,14415,,3206420,3206,"OTHER COLOURING MATTER; PREPARATIONS AS SPECIFIED IN NOTE 3 TO THIS CHAPTER, OTHER THAN THOSE OF HEADINGS 3203, 3204 OR",FALSE,0,FALSE,,,,TRUE
27262,14512,,3301130,3301,"ESSENTIAL OILS (TERPENELESS OR NOT), INCLUDING CONCRETES AND ABSOLUTES; RESINOIDS; EXTRACTED OLEORESINS; CONCENTRATES O",FALSE,0,FALSE,,,,TRUE
27263,14687,,3402130,3402,"ORGANIC SURFACE-ACTIVE AGENTS (OTHER THAN SOAP), SURFACE-ACTIVE PREPARATIONS, WASHING PREPARATIONS (INCLUDING AUXILIARY",FALSE,0,FALSE,,,,TRUE
27264,15046,,3808520,3808,"DDT (ISO) (CLOFENOTANE (INN)), IN PACKINGS OF A NET WEIGHT CONTENT NOT EXCEEDING 300 G.",FALSE,0,FALSE,,,,TRUE
27265,15048,,3808610,3808,IN PACKINGS OF A NET WEIGHT CONTENT NOT EXCEEDING 300G,FALSE,0,FALSE,,,,TRUE
27266,15100,,3809920,3809,"FINISHING AGENTS, DYE CARRIERS TO ACCELERATE THE DYEING OR FIXING OF DYE-STUFFS AND OTHER PRODUCTS AND PREPARATIONS (FO",FALSE,0,FALSE,,,,TRUE
27267,15175,,3823130,3823,INDUSTRIAL MONOCARBOXYLIC FATTY ACIDS; ACID OILS FROM REFINING; INDUSTRIAL FATTY ALCOHOLS INDUSTRIAL MONOCARBOXYLIC FAT,FALSE,0,FALSE,,,,TRUE
27268,15251,,3825610,3825,"RESIDUAL PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES, NOT ELSEWHERE SPECIFIED OR INCLUDED; MUNICIPAL WASTE; SEWAGE SL",FALSE,0,FALSE,,,,TRUE
27269,15306,,3904610,3904,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - FLURO - POLYMERS : POLYTETRAFLUROETHYLEN",FALSE,0,FALSE,,,,TRUE
27270,15942,,4011610,4011,"NEW PNEUMATIC TYRES, OF RUBBER - OTHER, HAVING A HERRING-BONE OR SIMILAR TREAD : OF A KIND USED ON AGRICULTURAL OR FORE",FALSE,0,FALSE,,,,TRUE
27271,15949,,4011920,4011,"NEW PNEUMATIC TYRES, OF RUBBER - OTHER : OF A KIND USED ON AGRICULTURAL OR FORESTRY VEHICLES AND MACHINES",FALSE,0,FALSE,,,,TRUE
27272,15956,,4012130,4012,"RETREADED OR USED PNEUMATIC TYRES OF RUBBER, SOLID OR CUSHION TYRES, TYRE TREADS AND TYRE FLAPS, OF RUBBER - RETREADED",FALSE,0,FALSE,,,,TRUE
27273,16004,,4016920,4016,OTHER ARTICLES OF VULCANISED RUBBER OTHER THAN HARD RUBBER - OTHER : ERASERS,FALSE,0,FALSE,,,,TRUE
27274,16097,,4106920,4106,"TANNED OR CRUST HIDES AND SKINS OF OTHER ANIMALS, WITHOUT WOOL OR HAIR ON, WHETHER OR NOT SPLIT BUT NOT FURTHER PREPARE",FALSE,0,FALSE,,,,TRUE
27275,16103,,4107920,4107,"LEATHER FURTHER PREPARED AFTER TANNING OR CRUSTING, INCLUDING PARCHMENT-DRESSED LEATHER, OF BOVINE (INCLUDING BUFFALO)",FALSE,0,FALSE,,,,TRUE
27276,16174,,4202920,4202,"TRUNKS, SUIT-CASES, VANITY-CASES, EXECUTIVECASES, BRIEF-CASES, SCHOOL SATCHELS, SPECTACLE CASES, BINOCULAR CASES, CAMER",FALSE,0,FALSE,,,,TRUE
27277,16219,,4302130,4302,"TANNED OR DRESSED FURSKINS (INCLUDING HEADS, TAILS, PAWS AND OTHER PIECES OR CUTTINGS), UNASSEMBLED, OR ASSEMBLED (WITH",FALSE,0,FALSE,,,,TRUE
27278,16303,,4403920,4403,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED - OTHER : OF BEECH (FAGUS SPP.)",FALSE,0,FALSE,,,,TRUE
27279,16344,,4406920,4406,NON-CONIFEROUS,FALSE,0,FALSE,,,,TRUE
