id,aliasname,address,sap_id,created_at,updated_at
1425,MSATF,,,NULL,NULL
1426,"ABS Electroplaters",,1085,"2017-09-19 09:50:34","2018-05-08 10:52:53"
1427,"Weikfield Foods",,1098,"2017-09-19 11:40:55","2018-05-08 10:52:56"
1428,"DDS-TPM Flavours",,1113,"2017-09-19 11:42:05","2018-05-08 10:52:59"
1429,Motherson,,,NULL,NULL
1443,"Shirish Engineering",,1139,"2017-09-19 11:54:43","2018-05-08 10:53:05"
1444,"Spiro Lifecare"," B-208,209, Classique Centre, Plot No 26, Mahal Industrial Estate. Off Mahakali Caves road, Andheri [E] Mumbai 400 093",1150,"2017-09-19 12:11:14","2018-05-08 10:53:08"
1445,Manlift,Noida,,NULL,NULL
1446,"Haitian Huayuan",,1179,"2017-09-21 10:27:48","2018-05-08 10:53:14"
1447,MIPL,,,NULL,NULL
1448,"Ganga Forging",,1205,"2017-09-21 10:37:24","2018-05-08 10:53:20"
1449,Rollwell,,,NULL,NULL
1450,"Engineering Trade","Khimji Hirji Compound
Opp.Appolo Ind.Estate
Mogra Village Road
Andheri East
Mumbai 400069",1240,"2017-09-21 11:41:04","2018-05-08 10:53:29"
1451,Felder,"302, Western Edge 1, Above Metro, 
Western Express Highway, Borivali East,
MUMBAI 400066",1261,"2017-09-21 12:16:41","2018-05-08 10:53:34"
1452,"Grossmacht Engg","Flat # 101;Plot # 98; KNK.Sree Nilayam,
Samatha Nagar;Near JNTU,Kukatpally,,
HYDERABAD-500 072",1272,"2017-09-21 12:35:52","2018-05-08 10:53:36"
1453,Alltech,,,NULL,NULL
1454,"Carlton Industrial",,1299,"2017-09-22 05:47:06","2018-05-08 10:53:44"
1455,"Food Hygiene Health",,1308,"2017-09-22 05:54:53","2018-05-08 10:53:47"
1456,"Xpro India",,1316,"2017-09-22 05:57:54","2018-05-08 10:53:49"
1463,NPI,,,NULL,NULL
1464,AAPE,"Plot No 136 & 137, Inside Bajaj venture compound, Talegaon - Chakan Rd, Mahalunge, Maharashtra 410501",,NULL,NULL
1465,"APPL Industries",,,"2017-09-22 06:10:47","2018-05-08 10:48:22"
1466,Muvtons,,,NULL,NULL
1467,"G M Engineering",,1545,"2017-09-22 06:13:58","2018-05-08 11:03:30"
1468,Kadvani,,,NULL,NULL
1469,OBIPL,,,NULL,NULL
1470,"Aarem Electronic",,1483,"2017-11-21 10:52:11","2018-05-08 11:00:22"
1473,"IBS Hospital",,183,"2017-09-22 06:41:06","2018-05-08 10:48:45"
1474,"Unilever Industries","(UPX) Part C-9, M.I.D.C Khamgaon, 27- India",1549,"2017-09-22 07:24:04","2018-05-08 11:03:37"
1475,"Indcon Projects",,1552,"2017-09-22 09:05:09","2018-05-08 11:03:41"
1476,"Brahmaputra Infra",,1553,"2017-09-22 09:07:27","2018-05-08 11:03:45"
1477,RCFL,,210,"2017-09-22 09:24:42","2018-05-08 10:48:54"
1478,"Asian Paints","Plot # 3/2, MIDC Taloja, Village Padghe
Tal - Panvel, Dist. Raigad -  410 208",218,"2017-09-22 11:08:08","2018-09-12 07:35:55"
1479,Piramal,,231,"2017-09-22 12:08:12","2018-09-24 11:16:36"
1480,"Innovative Tech",,246,"2017-09-25 05:08:03","2018-05-08 10:49:04"
1481,"Banshi Cotton",,257,"2017-09-25 05:11:56","2018-05-08 10:49:13"
1482,"Kich Industries","Survey No. 38/1, Bhaichand Mehta Ind.. Estate,
Vavdi, Gondal Road, Rajkot - 360004

",289,"2017-09-25 05:50:40","2018-05-08 10:49:17"
1483,KPF,,,NULL,NULL
1484,"International Pac","4_C11 Hosiery Complex Phase-II Externs 

Noida 201305 UP ",322,"2017-09-25 06:29:22","2018-05-08 10:49:26"
1485,"Indian Immunological",,334,"2017-09-25 07:19:25","2018-05-08 10:49:29"
1486,PS,,,NULL,NULL
1487,KE,,,NULL,NULL
1488,"ASV Engineering","Ranjangaon Pune.",378,"2017-09-25 07:37:40","2018-05-08 10:49:40"
1489,"Sinwoo Pack India","B-12, North Block, Hosiery Complex,

Phase-II, Noida, Uttar Pradesh, India

PIN : 201304",389,"2017-09-25 09:03:52","2018-05-08 10:49:43"
1490,Polymax,"Ajanta Auto Industries
Plot-A 473, road no 34,
wagle industrial estate,
Thane west-400604",,NULL,NULL
1491,Siemens,"Siemens Ltd?Motors Kalwa
KW MOT, Thane Belapur Road,P. O. Box 85
Kalwa, Maharashtra, 400601",400,"2017-09-25 10:09:37","2018-05-08 10:49:47"
1492,"Super Mechanical","Tower 3, 23rd Floor, Senapati Bapat Marg,Elphinstone Road (West),
Mumbai, Maharashtra, 400013
India",422,"2017-09-25 10:38:03","2018-05-08 10:49:51"
1493,"4A International","4A International 
12/14, Planmai Building , Vaju Kotak Marg, Fort, Mumbai
Mumbai, Maharashtra, ",435,"2017-09-25 10:41:23","2018-05-08 10:49:55"
1494,"Ashwini Pumps","A-11, Shri Manmohan Parshwanath Society, Bibwewadi
Pune, Maharashtra, 411037
India",447,"2017-09-25 10:46:35","2018-05-08 10:50:02"
1495,"Indiana Traders","Shop No.22, 1st Marine Street, Dhobi Talao, Marine Line, Kalbadevi, Mumbai, Maharashtra 400002",481,"2017-09-25 10:56:38","2018-05-08 10:50:09"
1496,"Seven Chemicals","G-464, RICCO industrial Area, Bhiwadi",466,"2017-09-25 10:52:38","2018-05-08 10:50:04"
1497,OEPL,"Prabodh Gadkari
Tata Centre for Technology and DesignPowai,
Mumbai, Maharashtra, 400076",,NULL,NULL
1498,"Evergreen Enterprise","63, Bombay Timber Market , Signal Hill Aveneue Road , Near Anand Vihar Hotel , Reay Road , Darukhana, Mumbai-400010",503,"2017-09-25 11:03:48","2018-06-20 12:20:02"
1499,"Surface Shiners","Dhawale Park Mundhwa
Pune, Maharashtra,",517,"2017-09-25 11:05:43","2018-05-08 10:50:18"
1500,"Fugro Survey India","Fugro House,D-222/30, TTC Industrial, Area, MIDC, Nerul,
Mumbai, Maharashtra, 400706",530,"2017-09-25 11:09:00","2018-05-08 10:50:23"
1501,KCTGI,"Koch-Glitsch DivisionSakarda Bhadarwa Road, Moxi Village, Ta. Savli
Baroda, Gujarat, 999999",,NULL,NULL
1502,"Deepwater Drilling","Deepwater Drilling & Services Pvt . Ltd
At -Post-Nhava , khadi, ONGC , Near T.S. Rahaman Training School, Taluka Panvel , Dist. Raigad:410206
Panvel, Maharashtra, 410 206",561,"2017-09-25 11:18:44","2018-05-08 10:50:30"
1503,MTL,"IIT BombayPowai
Mumbai, Maharashtra, 400076",,NULL,NULL
1504,"Umiya Machine","D-24, Sudarshan Appartment, Sattadhar,Ghatlodia, Ahmedabad 380 061
Ahmedabad, Gujarat, 999999",592,"2017-09-25 11:24:29","2018-05-08 10:50:39"
1505,"Bombay Tools H/W","5th Floor, Office No. 503Parekh Market, Opera House
Mumbai, Maharashtra, 400004",609,"2017-09-25 11:26:26","2018-05-08 10:50:44"
1506,"Grindwell Norton","Devanahalli Road,Via Old Madras Road,
Bangalore, Karnataka, 560049",620,"2017-09-25 11:27:53","2018-05-08 10:50:47"
1507,JPTPL,"3/32, Guru Krupa Building, 6, Dr. Desmukh Lane,V. P. Road,
Mumbai, Maharashtra, 400004
India",,NULL,NULL
1508,"Shree Lalita Safety","7-C, Laxmi Ashish Industrial Premises,New Link Road, Andheri-West,
Mumbai, Maharashtra, 400053",649,"2017-09-25 11:37:48","2018-05-08 10:50:55"
1509,Nexthermal,"Nextthermal Mfg. India Pvt. Ltd.
#3B, II Phase, KIADB Industrial Area, Kumbalgodu.
Bangalore, Karnataka, 560074",,NULL,NULL
1510,"Bright Autoplast","Ghat No 1225| Sanswadi ,Pune â€“ Nagar RoadTal â€“Shirur
Pune, Maharashtra, 412208",677,"2017-09-25 11:41:49","2018-05-08 10:51:02"
1511,"Tej Engineering","402, Gera Imperium I, Patto Plaza Panjim , Goa:403001
Goa, Maharashtra, 403001",686,"2017-09-25 11:44:03","2018-05-08 10:51:06"
1512,Arcesium,"402, Gera Imperium I, Patto Plaza Panjim , Goa:403001
Goa, Maharashtra, 403001",701,"2017-09-25 11:47:16","2018-05-08 10:51:09"
1513,TAJ,"Taj Hotel	
Santacruz	Mumbai
Mumbai	, Maharashtra, ",160,"2017-07-17 12:42:06","2018-05-08 10:48:39"
1514,"Doddanavar Global","No. 19/1, ""Shet Heights"", 3rd Floor1st Main, Vyalikaval,
Bangalore, Karnataka, 560003",725,"2017-09-25 11:56:51","2018-05-08 10:51:15"
1515,"Wave Suspension Sys","(A Worthington-Armstrong Venture)G.No.417/1,Village Takve[Bk], Tal.Maval
Pune, Maharashtra, 412106",736,"2017-09-25 12:07:07","2018-05-08 10:51:19"
1516,"United Electricals","FF 16, Shreeji Darshan Complex Near Chamunda Mata Mandir Zadeshwar Road, Braruch
Braruch, Gujarat, 392011",748,"2017-09-25 12:10:42","2018-05-08 10:51:22"
1517,"Sheth Enterprises","131/135, Narayan Dhuru Street, 3rd Floor
Mumbai, Maharashtra, 400003",764,"2017-09-25 12:13:19","2018-05-08 10:51:26"
1518,"Shelf Drilling","Adivali Kiravali, Mumbra Panvel Old Highway Road, Post Taloja, Dist Raigad, New Mumbai.
Raigad, Maharashtra, 410208",,NULL,NULL
1519,"VIP Industries","Street Address: No.47, I Cross, II Main, AECS Layout, 	Street Address Line 2: Aswathnagar,1st stage, City: Bangalore : 560094",783,"2017-09-25 12:17:17","2018-05-08 10:51:32"
1520,Metso,"Plot No. 611 - 612, Opposite Vallabhnagar, Odhav Road, Odhav ,
Ahmedabad , Gujarat, 382415",793,"2017-09-25 12:23:34","2018-05-08 10:51:35"
1521,KEPL,"Plot # F-33, Anandnagar,Addl. Ambarnath Indl. Estate, MIDC, Ambarnath (East), Thane-421 506.
Mumbai, Maharashtra, 421 506",,NULL,NULL
1522,"Brand Scientific","303, 3rd Floor, C - Wing, Delphi, Hiranandani Business Park,
Mumbai, Maharashtra, 400076",814,"2017-09-25 12:32:47","2018-05-08 10:51:43"
1523,"SPS International","Dighode,Uran,
Uran, Maharashtra, 999999",827,"2017-09-25 12:38:15","2018-05-08 10:51:47"
1524,"Hetal International","C-71, Akurli Indeustrial estate, Akurli road , Kandivali , East , Mumabi -400101
Mumbai, Maharashtra,",848,"2017-09-26 05:09:41","2018-05-08 10:51:53"
1525,Borosil,"1101 Crecenzo, G Block, Opp. MCD Club, Bandra - Kurla Complex, Bandra East
Mumbai, Maharashtra, 400051",859,"2017-09-26 05:13:31","2018-05-08 10:51:56"
1526,"Devu Mechsweep","Devu Mechsweep Private Limited 
B2/10 , Jeevan Nagar , Mithagar road, Mulund (East) Mumbai-400081
Mumbai, Maharashtra, ",865,"2017-09-26 05:15:32","2018-05-08 10:51:59"
1527,"Ayyappa Industries","TS 29 ,Sidco, Coimbatore-21.
Coimbatore, Tamil Nadu, 999999",873,"2017-09-26 05:17:22","2018-05-08 10:52:03"
1528,MHE,"54, Venkata Maistry st , 2nd Floor, Chennai-600001
Chennai, Tamil Nadu, ",,NULL,NULL
1529,Olympia,"C-205, Synthofine Estate,Behind Virwani Inds. Estate,/Off Aarey Road, Goregaon (East)
Mumbai, Maharashtra, 400063",,NULL,NULL
1530,JSKE,"B/7 ,Ambika Ashish , Chedda Road , saraswat colony Dombivli (East) Mumbai- 421201
Mumbai, Maharashtra, ",,NULL,NULL
1531,Ramnatasha,"Kanchipuram, Tamil Nadu, 600075",,NULL,NULL
1532,"T. D. Williamson","T D Williamson India Private LimitedPlot No. 16, Phase-III, Alindra Savli GIDC, Opp. Overhead Water Tank, Savli
Vadodara, Gujarat, 391775",956,"2017-09-26 05:28:50","2018-05-08 10:52:21"
1533,Perkins,"Large Power Systems Division , Plot No .G-1, Additiomal Shendra , Ladgaon, Aurangabad India -431007",,NULL,NULL
1534,"Urvi Concepts","H-202, Ravi Estate, Pokhran Road No.1Off Devdaya Nagar, Thane (W)
Mumbai, Maharashtra, 400606",977,"2017-09-26 05:37:00","2018-05-08 10:52:27"
1535,Nirmal,"205 - A, Kewal Industrial Estate,
Mumbai, Maharashtra, 400013",,NULL,NULL
1536,"Autonics Automation","G-174 & 175, Haware Fantasia Business Park, Sec - 30A, Plot 47, Vashi
Navi Mumbai, Maharashtra, 400703",1001,"2017-09-26 05:40:09","2018-05-08 10:52:32"
1537,"Yashraj Tours","110, Jain bhavan Near Rani Swati Dham Building, Devchand Nagar, Bhayander (west) Thane-401101
Mumbai, Maharashtra",1016,"2017-09-26 05:44:04","2018-05-08 10:52:35"
1538,"Yes Enterprise","10, Sanidhya Avenue,B/H Vishwakarma Temple,Opp. Visweshwar Mahadev ,Nwe S.G. Road, Gota
Ahmedabad, Gujarat, 382481",1025,"2017-09-26 05:47:40","2018-05-08 10:52:38"
1539,"Erica McManaman","Punjab, Punjab, 144003
India",1038,"2017-09-26 05:50:46","2018-05-08 10:52:42"
1540,"Glam Quotient","12/B, 1St FloorMadanpur Khadar Main Market, Sarita Vihar
Delhi, Delhi, 110076",1050,"2017-09-26 05:53:57","2018-05-08 10:52:45"
1541,"PC Sons","322, Pollachi Main Road Malumichampatti
Coimbatore, Tamil Nadu, 641021",,NULL,NULL
1542,"Goodluck Hospitality","Mumbai, Maharashtra, 400076",1079,"2017-09-26 05:58:25","2018-05-08 10:52:51"
1543,Reliance,"Ghansoli
Mumbai, Maharashtra, 400701",470,"2017-07-17 12:42:06","2018-05-08 10:58:44"
1544,"V. R. International","137 Sarang Street, Manzil, 1st Floor , Room # 3-A , Mumbai -400003
Mumbai, Maharashtra, 400003",1105,"2017-09-26 06:06:39","2018-05-08 10:52:58"
1545,"Seiki Auto India","105 | 2nd Floor | Manas Complex | Opp. Star India BazarJodhpur Cross Road |Satellite
Ahmedabad, Gujarat, 380015
India",856,"2017-10-05 06:39:55","2018-05-08 10:51:56"
1546,"Sasan Power","Sasan,
Singrauli , Maharashtra, 486886",1148,"2017-09-26 06:11:21","2018-05-08 10:53:08"
1547,"SP Armada Oil","C/O Boxcare & Storage Services Dighode Main Road , Dighode Village , Uran Raigad 400702
Nevi Mumbai, Maharashtra, 
India",1165,"2017-09-26 06:15:00","2018-05-08 10:53:11"
1548,"Automotive Research","Rupa Solitaire, A1 - 509,Sector 1, Millennium Business park, Mahape, Navi Mumbai
Mumbai, Maharashtra, 400710",1177,"2017-09-26 06:17:24","2018-05-08 10:53:13"
1549,"GIA India Lab.","10th Floor, Trade Center, Bandra Kurla Complex, Bandra (East) , Mumbai-400051
Mumbai, Maharashtra, ",1188,"2017-09-26 06:19:15","2018-08-18 05:35:19"
1550,MOON,"NO2/702-2,MM NAGAR,MOOKANDAPALLI,HOSUR
Hosur, Tamil Nadu, 635126",,NULL,NULL
1551,"Clarke Energy","Clarke Energy India Pvt. Ltd, Shivkiran, Plot No.160, CTS No. 632, Lane No.4 , Dahanukar Colony, Kothrud, Pune - 411038. India.",1215,"2017-09-26 09:29:32","2018-05-08 10:53:23"
1552,"KV Fire","Plot No 32, Kamala Niwas,, Lane D, Sector 8, Vashi, Navi Mumbai, Maharashtra 400703",,NULL,NULL
1553,"AAA Roller Flour",,1265,"2017-09-27 05:30:35","2018-05-08 10:53:34"
1554,"Harman Finochem",,1274,"2017-09-27 05:35:17","2018-05-08 10:53:37"
1555,"GMI Zarhak",,1284,"2017-09-27 05:37:42","2018-05-08 10:53:40"
1556,"Forza Medi India","Plot no. 166, sector 4, IMT manesar, Gurugram, Haryana 122050",1295,"2017-09-27 06:40:32","2018-05-08 10:53:43"
1557,"Atlantic Maritime","A-202, Veda Chs. Ltd, Off Holy Cross",1302,"2017-09-27 07:22:26","2018-05-08 10:53:46"
1558,"Adico Forge",,1314,"2017-09-27 09:21:25","2018-05-08 10:53:49"
1559,"ATC Tires",,1326,"2017-09-27 09:22:57","2018-05-08 10:53:52"
1560,"Fortis Memorial",,1336,"2017-09-27 09:24:35","2018-05-08 10:53:55"
1568,Mahadev,,,NULL,NULL
1569,"A.K. Engineering",,1363,"2017-09-27 10:07:18","2018-05-08 10:54:08"
1570,"Shree Dies",,1554,"2017-09-27 10:09:32","2018-05-08 11:03:49"
1571,Welspun,,1555,"2017-09-27 10:11:10","2018-05-08 11:03:54"
1572,Monginis,"B/60, Off. Link Road, Andheri (W),
Mumbai, Maharashtra, India.",131,"2017-09-27 10:17:44","2018-05-08 10:48:25"
1573,"K.J. Hospital","184, Poonamallee High Road, 
Chennai-600084 ",139,"2017-09-27 10:28:22","2018-05-08 10:48:27"
1574,"Greiner Engineering","B-2/64 Mohan Co-operative Industrial Estate, Mathura Road, New Delhi 110044, India",197,"2017-09-28 10:14:45","2018-05-08 10:48:50"
1575,"Entrues Business"," Level 8, Umiya Business Bay Tower 1, Cessna Business Park, Sarjapur Ring Road, Kadubeesanahallli, Bengaluru, Karnataka 560103",1556,"2017-09-28 05:44:44","2018-05-08 11:04:09"
1576,"Super Highway Labs","Super Highway Labs Pvt. Ltd, 620, B-3, Spaze iTech Park, Sector-, 49, Sohna Road, Dhani, Sector 49, Gurugram, Haryana 122018",1557,"2017-09-28 06:25:05","2018-05-08 11:04:13"
1577,Tehmetall,"Tehmetall-2002
11, Svoboda St.
Kirovgrad
Sverdlovsk Region",1558,"2017-09-28 06:29:20","2018-05-08 11:04:16"
1578,"World Laparo Hosp",,1385,"2017-09-28 07:29:47","2018-05-08 10:55:57"
1579,"VRC Plastomould",,1387,"2017-09-28 07:32:35","2018-05-08 10:56:01"
1580,"Swarovski India",,1389,"2017-09-28 07:34:02","2018-05-08 10:56:06"
1581,Mutual,,,NULL,NULL
1582,"Subh Thermal",,163,"2017-09-28 07:38:31","2018-05-08 10:48:40"
1583,"Transfix India",,177,"2017-09-28 07:40:33","2018-05-08 10:48:43"
1584,RPS,"1117-1120, 11th Floor, Tower-B, DLF Towers, Jasola District Center, New Delhi, Delhi 110025",,NULL,NULL
1585,NRCGrapes,,1393,"2017-09-28 09:01:21","2018-05-08 10:56:18"
1586,"L.M Wind",,,NULL,NULL
1587,"Sigma Air Filters",,1397,"2017-09-28 09:10:39","2018-05-08 10:56:30"
1588,"Smart Techno Sys",,1400,"2017-09-28 10:12:44","2018-05-08 10:56:35"
1589,JSSMRI,,,NULL,NULL
1590,OMMIP,,,NULL,NULL
1591,PML,,,NULL,NULL
1592,"Gujarat Alloys Cast",,247,"2017-09-28 11:25:50","2018-05-08 10:49:06"
1593,Pearl,,,NULL,NULL
1594,"Servewell Household",,275,"2017-09-28 11:32:52","2018-05-08 10:49:14"
1595,"Gujarat Precision",,290,"2017-09-28 11:37:41","2018-05-08 10:49:17"
1596,"United Breweries",,305,"2017-09-28 11:59:15","2018-05-08 10:49:21"
1597,"UNI Klinger",,319,"2017-09-28 12:52:44","2018-05-08 10:49:25"
1598,MFEL,"Noida ",,NULL,NULL
1599,"Bharati Chemicals","1544, Shop No. 11, Pinnacal Pride, Opposite Cosmos Tilak Road, Lokmanya Nagar-Sadashiv Peth, Pune - 411030",338,"2017-09-29 07:26:30","2018-05-08 10:49:29"
1600,"I3PL India",,361,"2017-10-03 06:04:56","2018-05-08 10:49:36"
1601,MESL,,,NULL,NULL
1602,Kellogg,,,NULL,NULL
1604,PCPL,,,NULL,NULL
1607,"Schreiber Dynamix",,429,"2017-10-03 06:48:29","2018-05-08 10:49:53"
1608,"Solo Manufacturing",,439,"2017-10-03 06:50:31","2018-05-08 10:49:59"
1609,Pricol,,455,"2017-10-03 06:56:18","2018-05-08 10:50:01"
1610,NSWI,,,NULL,NULL
1611,"D.N.P.  Ltd.",,477,"2017-10-03 07:00:38","2018-05-08 10:50:07"
1612,KECB,,,NULL,NULL
1613,"M and B","Add: 37 temple bells k m munshi marg next to bhavans college girgaum 
Chowpatty Mumbai 400003.",,NULL,NULL
1614,"Siddharth Starch",,484,"2017-11-07 05:52:43","2018-05-08 10:50:09"
1615,"India Crank Mfg",,525,"2017-10-03 11:43:35","2018-05-08 10:50:22"
1616,"Jharkhand Grind Chem",,541,"2017-10-03 11:46:36","2018-05-08 10:50:26"
1617,"Compack Extrusions",,556,"2017-10-03 11:48:41","2018-05-08 10:50:30"
1618,"Sandhar Technologies",,570,"2017-10-03 12:00:47","2018-05-08 10:50:34"
1619,PPII,,,NULL,NULL
1620,"IMCD Aisa Pacific",,602,"2017-10-03 12:21:16","2018-05-08 10:50:41"
1621,"Dhoot Infrastructure",,614,"2017-10-03 12:28:36","2018-05-08 10:50:45"
1622,"Gujarat Forgings",,626,"2017-10-03 12:38:25","2018-05-08 10:50:49"
1623,RMT,,,NULL,NULL
1624,MPPL,,,NULL,NULL
1625,"Indian Transformer",,674,"2017-10-03 12:43:36","2018-05-08 10:51:03"
1626,RPCPL,,,NULL,NULL
1627,PRMC,,,NULL,NULL
1628,"SKH Sheet Metals",,719,"2017-10-04 06:52:57","2018-05-08 10:51:14"
1629,"SI Group - India",,731,"2017-10-04 07:07:02","2018-05-08 10:51:17"
1630,"Super Seals India",,740,"2017-10-04 07:08:59","2018-05-08 10:51:21"
1631,"Ferroli Heating",,759,"2017-10-04 07:41:12","2018-05-08 10:51:25"
1632,"Coats India",,770,"2017-10-04 07:44:39","2018-05-08 10:51:34"
1633,Linde,,800,"2017-10-04 10:52:51","2018-05-08 10:51:38"
1634,Xtruline,,810,"2017-10-04 11:06:24","2018-05-08 10:51:41"
1635,"Supreme Industries",,823,"2017-10-04 11:54:41","2018-05-08 10:51:46"
1636,NEIF,": 54 - Silver industrial estate, Opp. HOF Company, Nr. Nova Industries, Sarkhej - Bavla Highway, Changodar, Ahmedabad - 382213 Gujarat, India.
",,NULL,NULL
1637,PWIS,,,NULL,NULL
1642,VVF,,1772,"2017-10-05 07:22:01","2018-05-08 10:51:59"
1643,"Sona Koyo Steering",,875,"2017-10-05 07:25:24","2018-05-08 10:52:02"
1644,KB,"UPGRADATION OF NICD TO NCDC at 22, Sham Nath Marg, Near Civil Line Metro Station, New Delhi-110054",,NULL,NULL
1645,MTPL,"C-137, Bulandshahr Road, Industrial Area, Ghaziabad, Uttar Pradesh 201001",,NULL,NULL
1646,"Shree Bankey Dental","0.5Km ahead masuri canal NH24 Masuri 201302 Ghaziabad ",938,"2017-10-05 10:39:42","2018-05-08 10:52:17"
1647,"Greenply Industries",,951,"2017-10-05 10:48:59","2018-05-08 10:52:20"
1648,"Shaz Packaging",,963,"2017-10-05 10:58:25","2018-05-08 10:52:23"
1649,NCI,,,NULL,NULL
1650,"Vako Seals",,993,"2017-10-05 11:05:24","2018-05-08 10:52:30"
1651,"Target Hydrautech",,1006,"2017-10-05 11:23:46","2018-05-08 10:52:34"
1652,"Avish Machines",Palghar,1028,"2017-10-05 12:00:29","2018-05-08 10:52:39"
1653,OSPL,"Add - 310, ATMA House,

Opp. Old RBI, Ashram Road,

Ahmedabad-380009.",,NULL,NULL
1654,"Yashoda Super","Nehru Nagar III, Near Nehru Stadium Jogging Track, Ghaziabad, Uttar Pradesh 201001",1053,"2017-10-06 05:41:26","2018-05-08 10:52:45"
1655,"Amrish Fluid",,1065,"2017-10-06 06:24:51","2018-05-08 10:52:48"
1656,"Rail Vikas Nigam",,1087,"2017-10-06 07:15:07","2018-05-08 10:52:53"
1657,REIPL,,,NULL,NULL
1658,"Veko Care",,1111,"2017-10-06 07:31:34","2018-05-08 10:52:59"
1659,"STAUFF India",,1133,"2017-10-06 07:44:13","2018-05-08 10:53:03"
1660,Nicomet,"155, Maker Chamber-3, 15th Floor, Nariman Point,, Mumbai, Maharashtra, 400021, India",1159,"2017-10-06 09:42:49","2018-05-08 10:53:10"
1661,"Asian Oilfield","Mr Abraham Thomas
3A Runwal and omkar esquare
Eastern express highway
Sion e
Mumbai 22.",1171,"2017-10-06 12:50:36","2018-05-08 10:53:13"
1662,NTPL,"Plot No. 23-26,37,38, Ankur Ind. Complex,
Shapar(Veraval) - 360024 Dist. Rajkot, Gujarat, INDIA",,NULL,NULL
1663,PPMIPL,"No.65, Anusha Street, VGN Shanthi Nagar,

Ambattur, Chennai - 600053 | India",,NULL,NULL
1664,NTC,"Al Kasarat Street No 4 East Industrial Street  Doha Qatar.",,NULL,NULL
1665,NHPC,India,,NULL,NULL
1666,RHRC,"NH-24, Pilkhuwa, Hapur, U.P",,NULL,NULL
1667,RETL,,,NULL,NULL
1668,"Elixir India",,1237,"2017-10-09 11:04:04","2018-05-08 10:53:28"
1669,YASKAWA," #17/A, 2nd Main, Electronic City, Phase 1, Hosur Road, Bangalore-560100, INDIA",,NULL,NULL
1670,"Varun Metacraft",,1251,"2017-10-10 05:27:27","2018-05-08 10:53:30"
1671,"Delhi Cantonment",,1279,"2017-10-10 05:31:45","2018-05-08 10:53:38"
1672,JPEPL,,,NULL,NULL
1673,MBPL,,,NULL,NULL
1674,"Shimco Steel",,352,"2017-11-24 12:10:25","2018-05-08 10:49:33"
1675,KNPL,,,NULL,NULL
1676,"Beckman Coulter",,1406,"2017-10-10 06:04:00","2018-06-22 09:25:19"
1677,KMT,,,NULL,NULL
1678,KTCPPL,,,NULL,NULL
1681,"Esteem Auto",,1415,"2017-10-10 11:30:26","2018-05-08 10:57:10"
1682,Heurtey,,1417,"2017-10-10 11:31:35","2018-05-08 10:57:13"
1683,"Jabil Circuit India",,1420,"2017-10-10 11:33:26","2018-05-08 10:57:17"
1684,"Starion India",,646,"2017-11-10 06:52:44","2018-05-08 10:50:55"
1685,MDIPL,,,NULL,NULL
1686,"Divine Engineering",,159,"2017-10-11 08:56:57","2018-05-08 10:48:39"
1687,"Yazaki India",,171,"2017-10-11 09:04:24","2018-05-08 10:48:42"
1690,"Bhanu Concrete",,184,"2017-10-11 09:36:30","2018-05-08 10:57:35"
1691,"Saj Test Plant",,1428,"2017-10-11 09:51:23","2018-05-08 10:57:39"
1692,PIPL,,,NULL,NULL
1693,"Clean Science Tech",,1433,"2017-10-11 09:55:09","2018-05-08 10:57:46"
1694,"IPEM Group",,,"2017-10-11 09:57:49","2018-05-08 10:48:48"
1695,Beico,,1435,"2017-10-11 11:02:15","2018-05-08 10:57:56"
1696,JJGT," D-U-N-S No: 557950046 | P.O. BOX 8969 | SAIF ZONE | Sharjah| U.A.E",,NULL,NULL
1697,PERI,"1406, DLH Park, S. V. Road,, Goregaon West, Mumbai, Maharashtra 400062",1657,NULL,NULL
1698,"Ball Bev. Packing",,229,"2017-10-12 09:30:34","2018-05-08 10:49:00"
1699,KDTPL,,,NULL,NULL
1700,"USK Exports",,261,"2017-10-12 09:36:31","2018-05-08 10:49:08"
1701,"Super Lite Jointings",,270,"2017-10-12 09:55:35","2018-05-08 10:49:11"
1702,"Span Associates","Plot No. 29, Ramtekdi Industrial Town Scheme,
                Hadapsar - II, Pune - 411028.",277,"2017-10-12 11:54:41","2018-05-08 10:49:14"
1703,NBTPL,"C-6, Basement, D Unit Rajouri Garden, ND-110027",,NULL,NULL
1704,"Canon India",,1445,"2017-10-27 07:25:59","2018-05-08 10:58:34"
1705,"Shree Ganesh Eng",,337,"2017-10-13 07:38:43","2018-05-08 10:49:30"
1706,RDC,": IIIrd Floor, Vinmar House, Plot No. A/41, MIDC, Road No.2, Opp. Marol Bus Depot., Andheri (East), Mumbai - 400 093, Krantiveer Lakhuji Salve Marg, Mulgaon, Andheri East, Mumbai, Maharashtra 400093
",,NULL,NULL
1707,MIEL,"Monnet Marg ,Mandir Hasaud, Raipur,Chhattishgarh",,NULL,NULL
1708,"GSH Group",,383,"1970-01-01 00:00:00","2018-05-08 10:49:42"
1709,JUPVCI,,,NULL,NULL
1710,Prince,"Dadar West, Mumbai, Maharashtra",,NULL,NULL
1711,"Appolo Cranes","""Appolo House"", 4-A/4, 2nd Floor,
Opp Metro Pillar No. 504,
Tilak Nagar,New Delhi -110018 ",440,"2017-10-16 07:28:43","2018-05-08 10:49:57"
1712,OM,,,NULL,NULL
