Inquiry Number,BM #,Description,SO #,Order Date,AR Invoice #,AR Invoice Date,Qty,Unit Price,Selling Price (as per SO / AR Invoice),Margin (in %),Tax Type,Tax Rate,Tax Amount,Gross Total Selling
29245,BM9L3T8,BULK MRO APPROVED Retail Display in Lacquered Arylic with LED Lighting,11410077,31-Dec-2018,21910078,3-Jan-2019,6,26,156,40%,CSG@12,12%,19,175
29245,BM9W4A9,Installation Charges - BM1B0F3,11410077,31-Dec-2018,21910078,3-Jan-2019,10,23,230,34%,CSG@12,12%,28,258
29245,BM9Y7I2,Transportation Charges,11410077,31-Dec-2018,21910078,3-Jan-2019,6,175,1050,17%,CSG@18,18%,189,1239
29245,BM9J4R0,SPX Statioanry and Rotary for CCR 65A-250 Pump,11410077,31-Dec-2018,21910078,3-Jan-2019,2,531.25,1062.5,49%,CSG@18,18%,191,1254
29245,BM9G0T2,SPX Statioanry for CCR 65A-250 Pump,11410077,31-Dec-2018,21910078,3-Jan-2019,1,468.75,468.75,86%,CSG@18,18%,84,553
29245,BM3X3P4,SPX Gasket Set for CCR 65A-250,11410077,31-Dec-2018,21910078,3-Jan-2019,1,312.5,312.5,27%,CSG@18,18%,56,369
29245,BM9H6Z1,Service Charge,11410077,31-Dec-2018,21910078,3-Jan-2019,20,42,840,39%,CSG@18,18%,151,991
29245,BM9E2P5,Man/day of technical service at atyrau refinery activities include: Supervision of ereection and In,11410077,31-Dec-2018,21910078,3-Jan-2019,1,93,93,38%,CSG@12,12%,11,104
30317,BM9R4F6,"Bulk MRO Approved, MK0C2ZMA - Apple Pencil",10211659,31-Dec-2018,20211755,31-Dec-2018,5,8000,40000,75%,IG@18,18%,7200,47200
30317,BM9N2O9,"Aggregator Service- Flight Bills , WBSES0-009581-114, Project- COH of Unit #1 TG Set at NCTPS, PM- A",10211659,31-Dec-2018,20211755,31-Dec-2018,1,60000,60000,67%,IG@18,18%,10800,70800
28964,BM9M6Q5,"Aggregator Service- Shree Sidhi Vatika , WBSEE0-004046-0Z400007. , Project- CSPGCL Korba Stator Rewi",10211660,31-Dec-2018,20211754,31-Dec-2018,5,35000,"1,75,000.00",70%,IG@18,18%,31500,"2,06,500"
29587,BM9Q7P3,Aggregator Service- Mani Das Manant_Taxi  WBSEE0-004046-0Z400007 Project- HTPS Korba PM- Prashant Me,10211661,31-Dec-2018,20211753,31-Dec-2018,8,30000,"2,40,000.00",73%,IG@18,18%,43200,"2,83,200"
29587,BM9I4N1,"Aggregator Service- Virendra Vaishnav_Taxi, WBSEE0-004046-0Z400007 , Project- CSPGCL Korba Stator Re",10211661,31-Dec-2018,20211753,31-Dec-2018,1,20338.98,20338.98,75%,IG@18,18%,3661,24000
29587,BM9W5O3,"Aggregator Service- Flight Bills , WBSEE0-004494-113, Project- NTPC Rihand - stator bar voltage valu",10211661,31-Dec-2018,20211753,31-Dec-2018,1,5932.2,5932.2,75%,IG@18,18%,1068,7000
29587,BM9E0U8,"Aggregator Service- Flight Bills , WBSEE0-004770-114, Project- SEMBCROP Nellore - Refixing of connec",10211661,31-Dec-2018,20211753,31-Dec-2018,9,2485.33,22367.97,80%,IG@18,18%,4026,26394
30314,BM9P9Y2,"Aggregator Service- Flight Bills , WBSEE0-004768, Project- Generator COH at WBPDCL Bandel , PM- RamK",10211662,31-Dec-2018,20211752,31-Dec-2018,129860,2.4,"3,11,664.00",58%,IG@18,18%,56100,"3,67,764"
30285,BM9P2J3,"Aggregator Service- Flight Bills_Revised, WBSEE0-004768, Project- Generator COH at WBPDCL Bandel , P",10211664,31-Dec-2018,20211857,11-Jan-2019,50,63.16,3158,5%,CSG@5,5%,158,3316
30285,BM9P2E7,"Aggregator Service- Electrical Micanite Corporation, WBSES0-009581-114, Project- UPRVUNL Paricha, PM",10211664,31-Dec-2018,20211857,11-Jan-2019,96,63.16,6063.36,5%,CSG@5,5%,303,6367
30285,BM9T6B9,Aggregator Service- The Metropole Hotel Bill WBSEA0-004902-1114 Project- Torrent Power PM- Ajay Rane,10211664,31-Dec-2018,20211857,11-Jan-2019,355,46.32,16443.6,5%,CSG@5,5%,822,17266
30301,BM9G0N3,Aggregator Service- The Metropole Hotel Bill WBSEB0-015421-114 Project- Torrent Power PM- Ajay Rane,10211665,31-Dec-2018,20212114,8-Feb-2019,1,11052.63,11052.63,5%,CSG@12,12%,1326,12379
28779,BM9L7I2,BATTERY CHARGER INPUT : 230 V,10610679,31-Dec-2018,20610863,2-Jan-2019,2,7830,15660,3%,CSG@18,18%,2819,18479
30022,BM9Z0U2,DIP TEA CARDAMOM,10211666,31-Dec-2018,20211783,3-Jan-2019,1,26315.79,26315.79,5%,CSG@18,18%,4737,31053
30033,BM9V4N3,DIP Tea Masala - CCD,10211667,31-Dec-2018,20211837,9-Jan-2019,1,69557.89,69557.89,5%,CSG@18,18%,12520,82078
30033,BM1B0F3,C D ESTATE BLEND-II,10211667,31-Dec-2018,20211837,9-Jan-2019,1,5263.16,5263.16,5%,CSG@18,18%,947,6211
30033,BM00008,Dip Tea Ginger - CCD,10211667,31-Dec-2018,20211837,9-Jan-2019,1,8947.37,8947.37,5%,CSG@18,18%,1611,10558
29699,BM9S2A0,PAPER CUPS B2C 150ML,10211668,31-Dec-2018,20211838,9-Jan-2019,2,14736.84,29473.68,5%,CSG@18,18%,5305,34779
29699,BM9G6T7M,STIRRERS,10211668,31-Dec-2018,20211838,9-Jan-2019,1,5789.47,5789.47,5%,CSG@18,18%,1042,6832
29699,BM9R7Y7,"BULK MRO APPROVED Mechanical Seal, Size 35 mm",10211668,31-Dec-2018,20211838,9-Jan-2019,3,473.68,1421.04,5%,CSG@18,18%,256,1677
29699,BM80035,Sample Characterisation,10211668,31-Dec-2018,20211838,9-Jan-2019,3,2105.26,6315.78,5%,CSG@18,18%,1137,7453
30326,BM9P3Y4,41112412SD00196 - Gauge PressureAnlg 16bar,10211669,31-Dec-2018,20211759,31-Dec-2018,26,"1,19,995.50","31,19,883.00",20%,No Tax 0%,0%,-,"31,19,883"
30327,BM9Y4B5,"GEFRAN F022543 Linear Transducer, Stroke 400 mm - PM-I-12-F-0400-M",10211670,31-Dec-2018,20211760,31-Dec-2018,1200,5447.94,"65,37,528.00",2%,CSG@18,18%,"11,76,755","77,14,283"
29130,BM9K0V9,"GEFRAN F022556 Linear Transducer, Stroke 350 mm - PM-I-12-F-0350-M",10610676,19-Dec-2018,23810024,20-Dec-2018,1,5209.9,5209.9,6%,IG@18,18%,938,6148
29130,BM9F6D4,"GEFRAN F022554 Linear Transducer, Stroke 250 mm - PM-I-12-F-0250-M",10610676,19-Dec-2018,23810025,21-Dec-2018,1,26266.8,26266.8,6%,IG@18,18%,4728,30995
29130,BM9S1K4,"BULK MRO APPROVED RS2 Seal Type Gear Pump, Temprature 125 Deg. C, Pressure 4 to 6 Kg, Seal Size 22 m",10610676,19-Dec-2018,23810027,21-Dec-2018,1,11630.32,11630.32,6%,IG@18,18%,2093,13724
29130,BM9F1D6,CLASSMATE Poket Diary,10610676,19-Dec-2018,23810026,21-Dec-2018,1,22431.72,22431.72,6%,IG@18,18%,4038,26469
29130,BM9R0H0,"BULK MRO APPROVED 8 No Spiral Pad, Size A4, No of Page 200",10610676,19-Dec-2018,23810028,24-Dec-2018,1,11414.08,11414.08,6%,IG@18,18%,2055,13469
29130,BM9R2Y0,"JK Sparkle Photo Copier Paper, Size A4, Thickness 75 gsm",10610676,19-Dec-2018,23810029,24-Dec-2018,1,55395.6,55395.6,6%,IG@18,18%,9971,65367
29130,BM9T5L5,89010213  - Calculator MJ 120 - Casio,10610676,19-Dec-2018,23810030,26-Dec-2018,1,56407.9,56407.9,6%,IG@18,18%,10153,66561
29130,BM9W7O4,BULK MRO APPROVED Carbon Paper,10610676,19-Dec-2018,23810031,27-Dec-2018,1,36749.14,36749.14,6%,IG@18,18%,6615,43364
29130,BM9D3C1N,REGISTER DELUXE 2 QR (CAPTAIN),10610676,19-Dec-2018,23810032,27-Dec-2018,1,9046.04,9046.04,6%,IG@18,18%,1628,10674
29130,BM9Q6W1,"POLYTHENE BAG-SIZE:10X12""X500 GAUGE""",10610676,19-Dec-2018,23810033,28-Dec-2018,1,"1,14,387.78","1,14,387.78",6%,IG@18,18%,20590,"1,34,978"
29130,BM9V7Z4,"POLYTHENE BAG-SIZE:7X12""X500 GAUGE""",10610676,19-Dec-2018,23810034,29-Dec-2018,1,30897.94,30897.94,6%,IG@18,18%,5562,36460
29130,BM9V5M3,"POLYTHENE BAG-SIZE:4X7""X500 GAUGE""",10610676,19-Dec-2018,23810035,29-Dec-2018,1,30897.94,30897.94,6%,IG@18,18%,5562,36460
30046,BM9P2F8,"BULK MRO APPROVED Soft Teflon Cut Gasket, Size 25 Nb, Thickness 3 mm",10211671,02-Jan-19,20211856,11-Jan-2019,12,200,2400,5%,CSG@5,5%,120,2520
30046,BM9P3R1,"BULK MRO APPROVED Soft Teflon Cut Gasket, Size 40 Nb, Thickness 3 mm",10211671,02-Jan-19,20211856,11-Jan-2019,24,194.74,4673.76,5%,CSG@5,5%,234,4907
30046,BM9P1V1,"BULK MRO APPROVED Soft Teflon Cut Gasket, Size 50 Nb, Thickness 3 mm",10211671,02-Jan-19,20211856,11-Jan-2019,10,789.47,7894.7,5%,CSG@5,5%,395,8289
30046,BM9Q3Q7,"BULK MRO APPROVED Julifloria Wood, Dia 50-100 mm, Length 2-3 Ft",10211671,02-Jan-19,20211856,11-Jan-2019,12,194.74,2336.88,5%,CSG@5,5%,117,2454
30046,BM9P2N3,83640010  - PIPE MS C CLASS 3,10211671,02-Jan-19,20211856,11-Jan-2019,5000,0.79,3950,5%,CSG@18,18%,711,4661
30046,BM9P2P5,"JINDAL MS Pipe, Class C, Size 2''",10211671,02-Jan-19,20211856,11-Jan-2019,5000,0.16,800,6%,CSG@18,18%,144,944
29870,BM9Z7P3,"FLANGE MS SORF CL150 3""",10211672,02-Jan-19,20211824,8-Jan-2019,1,13684.21,13684.21,5%,CSG@18,18%,2463,16147
28923,BM9P8U7,FLANGE MS 2,10211674,02-Jan-19,20211886,15-Jan-2019,1,4361.7,4361.7,8%,IG@18,18%,785,5147
30334,BM9Z2Y1,ELBOW MS C CLASS 2,10211673,02-Jan-19,20211821,8-Jan-2019,15,720,10800,29%,CSG@18,18%,1944,12744
30071,BM9H6I2,"LEGRAND 3P+ E Metra Plug & Socket wirh Red Cap, Voltage 440V, Current 20 A - 650011",11210107,02-Jan-19,21210126,28-Jan-2019,130,12,1560,58%,CSG@18,18%,281,1841
30071,BM9Y9A7,DEWALT Brush Holder for Impact Wrench - 616857-00,11210107,02-Jan-19,21210126,28-Jan-2019,6,45,270,16%,CSG@18,18%,49,319
30260,BM9G6I0,DEWALT Carbon brush - 617848-03,10211677,02-Jan-19,20211781,3-Jan-2019,1,185,185,-5%,CSG@12,12%,22,207
30260,BM9A3Q7,"DEWALT 1/2"" Heavy Duty Impact Wrench, Torque 440 Nm - DW292-QS",10211677,02-Jan-19,20211781,3-Jan-2019,2,420,840,46%,CSG@18,18%,151,991
30260,BM9C5I6,"FLUID-O-TECH TMFR Series Electromagnetic Drive Rotary Vane Pump, Speed 1450 rpm - TMFRSS051A",10211677,02-Jan-19,20211781,3-Jan-2019,1,180,180,14%,CSG@18,18%,32,212
30260,BM9X9I9,"FLUID-O-TECH Controller for Electromagnetic Drive Rotary Vane Pump, Voltage 230 V AC - FEE2EWR1",10211677,02-Jan-19,20211781,3-Jan-2019,8,80,640,-3%,CSG@18,18%,115,755
30344,BM9Y4A7,"Commissioning Charges for Flow Computer, Cone Meter At North karanpura Site On Man Day Basis Hour Of",10610683,02-Jan-19,20610876,4-Jan-2019,5000,3.21,16050,17%,CSG@18,18%,2889,18939
30344,BM9S7X2,Taxi Fare (Vadodra To Ahemdabad)  + Ranchi To Airport,10610683,02-Jan-19,20610876,4-Jan-2019,4000,2.06,8240,15%,CSG@18,18%,1483,9723
30344,BM9X1V2,Hotel Stay,10610683,02-Jan-19,20610876,4-Jan-2019,5000,0.88,4400,11%,CSG@18,18%,792,5192
30359,BM9T5R8,Food Charges,10610682,02-Jan-19,20610865,2-Jan-2019,1,1485,1485,22%,CSG@18,18%,267,1752
29585,BM9R9R7,3M Virtua V3 IN Eye Protection Safety Goggle with Anti Fog and Anti Scratch Coat - 11852,11210108,02-Jan-19,21210125,25-Jan-2019,60,226,13560,5%,CSG@18,18%,2441,16001
29585,BM9S9L6,Installation Charges.,11210108,02-Jan-19,21210125,25-Jan-2019,75,330,24750,5%,CSG@18,18%,4455,29205
29585,BM9V5Y5,"DANFOSS TE 2 Type Thermostatic Expansion Valve, Inlet Size 3/8"", Max Working Pressure 34 bar - 068Z3",11210108,02-Jan-19,21210125,25-Jan-2019,60,469,28140,5%,CSG@18,18%,5065,33205
29585,BM9W8D9,"PIXELS Voltage Stabilizer, Working Range 165-260 V AC - ACG 04-EC NT",11210108,02-Jan-19,21210125,25-Jan-2019,90,610.53,54947.7,5%,CSG@18,18%,9891,64838
29585,BM9L1W9,"BULK MRO APPROVED 1"" Polypropylene Random Copolymer Elbow",11210108,02-Jan-19,21210125,25-Jan-2019,42,389.47,16357.74,5%,CSG@18,18%,2944,19302
29585,BM9P5E2,iBall Pulse BT4,11210108,02-Jan-19,21210125,25-Jan-2019,40,273.68,10947.2,5%,CSG@18,18%,1970,12918
29585,BM9U7N1,"POLYMAX MCP Multi Cable Cover Protector, No of Channel 2 - 6002200",11210108,02-Jan-19,21210125,25-Jan-2019,16,163.16,2610.56,5%,CSG@18,18%,470,3080
29585,BM9Y8M2,"EURONICS FLEXIBLE CABLE PROTECTOR FOR FOOT TRAFFIC, MATERIAL RUBBER - WP01(PRICE PER RUNNING FEET)",11210108,02-Jan-19,21210125,25-Jan-2019,10,52.63,526.3,5%,CSG@18,18%,95,621
29585,BM9Z7R1,Freight,11210108,02-Jan-19,21210125,25-Jan-2019,5,73.68,368.4,5%,CSG@18,18%,66,435
29585,BM9Y8B8,20 LTR WHITE CONTAINER <BUCKET> DRI LOC,11210108,02-Jan-19,21210125,25-Jan-2019,5,195.79,978.95,5%,CSG@18,18%,176,1155
29585,BM9X5D5,Freight,11210108,02-Jan-19,21210125,25-Jan-2019,10,163.16,1631.6,5%,CSG@18,18%,294,1925
29249,BM9P7K0,"COPPER WIRE PU TRANSPARENT HOSE DIAMETER 8"" INCH 0.4 MM THICKNESS, LENGTH 15 MTR (Rs.1266.66 PerMtr)",10211679,02-Jan-19,20212020,1-Feb-2019,40,319.39,12775.72,18%,CSG@18,18%,2300,15075
29249,BM9T9P0,IBC Tank PP Threading Adopter,10211679,02-Jan-19,20212020,1-Feb-2019,100,169.68,16968.16,11%,CSG@18,18%,3054,20022
29249,BM9P0L2,Teflon Sleev for Filling Machine,10211679,02-Jan-19,20212020,1-Feb-2019,10,566.69,5666.93,13%,CSG@18,18%,1020,6687
29249,BM9F1J2,"1"" Polypropylene Random Copolymer Pipe FEB Work",10211679,02-Jan-19,20212020,1-Feb-2019,10,143.58,1435.77,13%,CSG@18,18%,258,1694
29249,BM9Y5X9,"1"" High Density Polyethylene Pipe FEB Joint",10211679,02-Jan-19,20212020,1-Feb-2019,1,15776.04,15776.04,13%,CSG@18,18%,2840,18616
25020,BM9O7F9,HIRECT ACE IV Controller DSP Based Advance Electro Static Precipitator Controller with Web Based Con,10610685,02-Jan-19,20610869,3-Jan-2019,2,15000,30000,67%,CSG@18,18%,5400,35400
25020,BM9P9I2,Installation & Commissioning  - BM00012,10610685,02-Jan-19,20610869,3-Jan-2019,1,1678,1678,70%,CSG@18,18%,302,1980
25020,BM9H9J1D,"COSMOS Aerosal Spray Paint, Color CED Black, 400 ml",10610685,02-Jan-19,20610869,3-Jan-2019,1,4906,4906,69%,CSG@18,18%,883,5789
25020,BM9R3D9,"BULK MRO APPROVED Gasket Shellac Compound, 60 ml(1 Box = 15 nos)",10610685,02-Jan-19,20610869,3-Jan-2019,2,800,1600,63%,CSG@18,18%,288,1888
30248,BM1B0F3,"FLANGE MS SORF CL150 3""",10211682,03-Jan-19,20211819,8-Jan-2019,1,10000,10000,30%,CSG@18,18%,1800,11800
29894,BM9C0M4,83640010  - PIPE MS C CLASS 3,10610687,03-Jan-19,20610908,11-Jan-2019,1,1750,1750,12%,CSG@18,18%,315,2065
30248,BM9Y5L3,Industrial Locker 18 Doors:- (SSF 27)Size H 61⁄2’ x D 11⁄2’ x B 3’ fabricated by18 G CRCA,10211682,03-Jan-19,20211819,8-Jan-2019,1,25000,25000,11%,CSG@28,28%,7000,32000
30248,BM9H6Q3,Freight.,10211682,03-Jan-19,20211819,8-Jan-2019,1,2000,2000,19%,CSG@18,18%,360,2360
30396,BM9U1L5,"STEAM TRAP TWO ORIFICE SINGLE FLOAT 20N  float trap 50 kl tank  oil hitting require, steam temp 1",10211684,03-Jan-19,20211793,4-Jan-2019,30,47.37,1421.1,5%,CSG@18,18%,256,1677
30355,BM9K5N6,"BALL FLOAT TRAP 2IN  flot trap 50 kl tank  oil hitting require ,steam temp 150c, oil temp increas",10910225,03-Jan-19,20910199,4-Jan-2019,3,800,2400,25%,IG@18,18%,432,2832
29202,BM9K9A9,iBall Pulse BT4,10211686,03-Jan-19,20211815,7-Jan-2019,30,2799.8,83994,11%,IG@18,18%,15119,99113
29202,BM9T4F5,"BULK MRO APPROVED Purified RO Water, Pack Size 20 Ltr/Jar",10211686,03-Jan-19,20211815,7-Jan-2019,99,168.3,16661.7,11%,IG@18,18%,2999,19661
29202,BM00008,"TRI-FLP Flameproof LED Light Fitting, Suitable for 54 Watt LED - TFE-CFL-01",10211686,03-Jan-19,20211815,7-Jan-2019,1,4280,4280,7%,IG@18,18%,770,5050
30154,BM9H5X7,"CVC ARMCLEAN Paint Stripper, Pack Size 550 ml",10211683,03-Jan-19,20211803,7-Jan-2019,30,1266.66,37999.8,16%,CSG@18,18%,6840,44840
30399,BM9W0U3,"CVC ARMCLEAN Paint Stripper, Pack Size 5 Kg",10211687,03-Jan-19,20211795,5-Jan-2019,4,1315.79,5263.16,5%,CSG@18,18%,947,6211
30399,BM9B9C6,Freight,10211687,03-Jan-19,20211795,5-Jan-2019,3,894.74,2684.22,5%,CSG@18,18%,483,3167
30399,BM9O5Y3,BULK MRO APPROVED Vedio Editing for Shwarzkopf,10211687,03-Jan-19,20211795,5-Jan-2019,50,103.16,5158,5%,CSG@18,18%,928,6086
30399,BM9A5P3,Service Charges,10211687,03-Jan-19,20211795,5-Jan-2019,6,89.47,536.82,5%,CSG@18,18%,97,633
30399,BM9I7J4,BULK MRO APPROVED Demineralized water,10211687,03-Jan-19,20211795,5-Jan-2019,1,578.95,578.95,5%,CSG@18,18%,104,683
30399,BM9W5M5,Freight,10211687,03-Jan-19,20211795,5-Jan-2019,50,174.74,8737,5%,CSG@18,18%,1573,10310
30403,BM9A1V7,"BULK MRO APPROVED Aluminium Table, Length 1700 mm, Width 1200 mm, Height 1560 mm",10610688,03-Jan-19,20610879,5-Jan-2019,72,198,14256,12%,CSG@18,18%,2566,16822
30403,BM9A1K1,"EATON Motor Protection Circuit Breaker, Current 16A, No of Pole 3, Voltage 690V AC - PKZM01-2,5",10610688,03-Jan-19,20610879,5-Jan-2019,6,545,3270,10%,CSG@18,18%,589,3859
30357,BM9Z7R1,ISO – 34-1 / SATRA 218 - Split Tear De,11210109,03-Jan-19,21210123,24-Jan-2019,20,73.68,1473.6,5%,CSG@18,18%,265,1739
30357,BM9P5E2,SATRA TM 174 / ISO 20345 : 2004 : 5.8.3 - Die for abrasion Tester,11210109,03-Jan-19,21210123,24-Jan-2019,12,273.68,3284.16,5%,CSG@18,18%,591,3875
30357,BM9W8D9,SATRA TM 64 / ISO 1856 - Die for compression,11210109,03-Jan-19,21210123,24-Jan-2019,12,610.53,7326.36,5%,CSG@18,18%,1319,8645
30357,BM9Q2Q8,SATRA TM 137 / DIN 53504 ( - Dumbel Dei (Tensile Test ) Test specimen cutting dies,11210109,03-Jan-19,21210123,24-Jan-2019,1,18600,18600,27%,CSG@18,18%,3348,21948
30376,BM9K5N6,"BULK MRO APPROVED UPVC Pipe, Size 1/2""",10910226,03-Jan-19,20910204,10-Jan-2019,3,800,2400,25%,IG@18,18%,432,2832
29775,BM9Y9Q0,"BULK MRO APPROVED 4 core Flexible Wire, Size 2.5 Sq. mm",10211694,31-Dec-2018,20410024,31-Dec-2018,3200,3.21,10272,7%,IG@18,18%,1849,12121
28394,BM9L2O3,Circular Chart Paper Range 0-100 Duration 2/8 hrs Suitable for Barton Chart Recorder,10211695,03-Jan-19,20211964,24-Jan-2019,10,9471,94710,16%,CSG@12,12%,11365,"1,06,075"
29773,BM9I0F0,BLUESTAR MAKE WATER DISPENSER Model : BWD3FMCGA ( Floor Standing),10211697,31-Dec-2018,20212032,1-Feb-2019,10,69.55,695.5,50%,IG@18,18%,125,821
29772,BM9C5L6,"MICROWARE Portable 8 LED Light Magnifier USB Digital Microscope Endoscope with Stand Holder,  Zoom C",10211701,31-Dec-2018,20410032,31-Dec-2018,10,58.85,588.5,58%,IG@18,18%,106,694
29537,BM9W9L6,"BULKMRO APPROVED Leaf Cover, Size A3",10211703,04-Jan-19,20211802,7-Jan-2019,1,15789.47,15789.47,5%,CSG@18,18%,2842,18632
29897,BM9S9N8,Freight,10211704,03-Jan-19,20211884,15-Jan-2019,1,4000,4000,50%,CSG@18,18%,720,4720
29784,BM9Z2M1,BULK MRO APPROVED Cut Resistant Hand Gloves,10211705,31-Dec-2018,20410021,31-Dec-2018,6000,21.4,"1,28,400.00",7%,IG@18,18%,23112,"1,51,512"
29784,BM00008,3M 1709IN GOGGLES,10211705,31-Dec-2018,20410021,31-Dec-2018,1,88382,88382,7%,IG@18,18%,15909,"1,04,291"
30418,BM9G2G4,BULK MRO APPROVED Auto Glow Anti Skid Tape,10211690,04-Jan-19,20211809,7-Jan-2019,15,1784.09,26761.35,13%,CSG@18,18%,4817,31578
30219,BM9W3G6,"107W1352P001 - LOCTITE Threadlocker, 50 ml - 243",10211699,03-Jan-19,20212101,8-Feb-2019,1,"2,26,315.79","2,26,315.79",5%,CSG@18,18%,40737,"2,67,053"
30303,BM9H8I5,Bosch All-in-One Metal 108 Piece Hand Tool Kit.,10211698,04-Jan-19,20211820,8-Jan-2019,2,3550,7100,43%,CSG@18,18%,1278,8378
28226,BM9W4Y6,89030742  - SHEET PROTECTORS -A4 SIZE PAPER-50Nos,10211691,04-Jan-19,20211865,14-Jan-2019,16,803.95,12863.2,90%,CSG@18,18%,2315,15179
28226,BM9R5Y0,89010295  - STAPLER PIN BOX 24X6 (KANGAROO)20Nos,10211691,04-Jan-19,20211865,14-Jan-2019,60,31.58,1894.8,5%,CSG@18,18%,341,2236
28226,BM0O9Z0,89010003  - BALL PEN CELLO (FINE GRIP),10211691,04-Jan-19,20211865,14-Jan-2019,8,105.26,842.08,5%,CSG@18,18%,152,994
28425,BM9U9A6,89030086  - PEN BLUE (REYNOLD),10211707,04-Jan-19,20211960,24-Jan-2019,2000,48,96000,69%,CSG@18,18%,17280,"1,13,280"
29710,BM9I3X3,89010030  - CALCULATOR C 555 (CASIO),10211700,04-Jan-19,20211818,8-Jan-2019,2,2812.5,5625,40%,CSG@18,18%,1013,6638
29972,BM9B1R3,Mop,10211710,04-Jan-19,20211853,11-Jan-2019,30,62.5,1875,44%,IG@5,5%,94,1969
29972,BM9G8E9,Hand Towel,10211710,04-Jan-19,20211853,11-Jan-2019,20,63.41,1268.2,32%,IG@18,18%,228,1496
29972,BM9J1E2,"Broom, Material Coconut",10211710,04-Jan-19,20211853,11-Jan-2019,5,3127.73,15638.65,15%,IG@18,18%,2815,18454
29972,BM9S5K6,Broom Bombay,10211710,04-Jan-19,20211853,11-Jan-2019,3,4093.64,12280.92,15%,IG@18,18%,2211,14491
29811,BM9E5R3,LYSOL Liquid,10211713,04-Jan-19,20211822,8-Jan-2019,10,750,7500,31%,CSG@18,18%,1350,8850
29972,BM9N7R7,"DETTOL Liquid Handwash, Capacity 250 ml",10211710,04-Jan-19,20211877,15-Jan-2019,1,2563.82,2563.82,18%,IG@18,18%,461,3025
29786,BM9R4I9,ODONIL Gel Air Freshener,10211714,31-Dec-2018,20410026,31-Dec-2018,14,288.9,4044.6,7%,IG@18,18%,728,4773
29786,BM9X2R6,DETTOL Antiseptic,10211714,31-Dec-2018,20410026,31-Dec-2018,6,300.45,1802.7,7%,IG@18,18%,324,2127
29786,BM00008,Tissue Roll,10211714,31-Dec-2018,20410026,31-Dec-2018,1,855.98,855.98,7%,IG@18,18%,154,1010
30055,BM9O9I8,"Pheynol Liquid, Colour Black",10211715,04-Jan-19,20211854,11-Jan-2019,2,22360,44720,15%,CSG@28,28%,12522,57242
30306,BM9H8H1,Air Sure Room Freshener Spray 300 gm,10211692,04-Jan-19,20211840,9-Jan-2019,200,9.82,1964,24%,IG@5,5%,98,2062
29991,BM9G6I0,COLIN Liquid,11410078,04-Jan-19,21910094,9-Jan-2019,150,185,27750,2%,CSG@12,12%,3330,31080
29991,BM9O8B0,HARPIC Liquid,11410078,04-Jan-19,21910094,9-Jan-2019,30,187.5,5625,33%,CSG@18,18%,1013,6638
29991,BM3X3T6,SCOTCH BRITE Anti Bacterial Scrub Pad,11410078,04-Jan-19,21910094,9-Jan-2019,3,325,975,42%,CSG@18,18%,176,1151
29991,BM9C0O9,Mop Stick,11410078,04-Jan-19,21910094,9-Jan-2019,250,5.07,1267.5,16%,CSG@12,12%,152,1420
29991,BM0O4E3,Floor Cleaning Wiper,11410078,04-Jan-19,21910094,9-Jan-2019,250,5.07,1267.5,15%,CSG@12,12%,152,1420
29991,BM9S9K2,"SUBZERO Temprature Controller with Time Based Defrost,Temperature Range -45 to +99 Deg. C - C-SZ-752",11410078,04-Jan-19,21910094,9-Jan-2019,200,22.08,4416,30%,CSG@18,18%,795,5211
29991,BM9A3Q7,"Liberty Safety Shoes, Warrior, 7198-01, Size 9",11410078,04-Jan-19,21910097,15-Jan-2019,1,437,437,21%,CSG@18,18%,79,516
29991,BM9B8J3,"Liberty Safety Shoes, Warrior, 7198-01, Size 9",11410078,04-Jan-19,21910094,9-Jan-2019,50,10,500,-17%,CSG@18,18%,90,590
29991,BM9X7Z6,"Liberty Safety Shoes, Warrior, 7198-01, Size 9",11410078,04-Jan-19,21910094,9-Jan-2019,200,57.6,11520,32%,CSG@18,18%,2074,13594
29991,BM9F5G5,"Aggregator Service- Align Engineering Services Pvt. Ltd. , WBSES0-009581-114, Project- UPRVUNL Paric",11410078,04-Jan-19,21910094,9-Jan-2019,150,81.25,12187.5,8%,CSG@18,18%,2194,14381
30430,BM9X4W5,"Aggregator Service- Mak Engineering, WBSESO-009381-114, Project- Talwandi Sabbo, PM- Pawan Kr Bhati",11210111,04-Jan-19,21210133,5-Feb-2019,110,16,1760,-19%,CSG@18,18%,317,2077
30430,BM9Y9Q9,"Aggregator Service- Ivy Stores, WBSEB0-015421-114, Project- Torrent Power, PM- Ajay Rane",11210111,04-Jan-19,21210133,5-Feb-2019,30,25,750,12%,CSG@18,18%,135,885
30430,BM9S5N1,"Aggregator Service- Ivy Stores, WBSEA0-00407-1114, Project- Torrent Power, PM- Ajay Rane",11210111,04-Jan-19,21210133,5-Feb-2019,45,40,1800,13%,CSG@18,18%,324,2124
30430,BM9Q4B1,"LOCTITE Rubber Cord, Size 1.6 mm, Material Nitrile, Colour Black",11210111,04-Jan-19,21210133,5-Feb-2019,5,15,75,13%,CSG@5,5%,4,79
30430,BM9W3M7,"LOCTITE Rubber Cord, Size 6.4 mm, Material Nitrile, Colour Black",11210111,04-Jan-19,21210133,5-Feb-2019,25,27,675,0%,CSG@18,18%,122,797
