cmp_id,cmp_name,gst_num,gst_file,address,city,state,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,sap_row_num,gst_type,tan_num
5623,"Beemet Instruments Pvt. Ltd.",27AAACB3453F1Z0,NULL,"El-102, Electronic Zone, MIDC, Mahape","Navi Mumbai",505,Maharashtra,IN,400710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5624,"Vijay Electronics",27AACFV7566L1ZH,NULL,"Shop No.1, Pathare House, Nehru Road, Santacruz East",Mumbai,505,Maharashtra,IN,400055,022-66783885,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5625,"V F ENTERPRISE",27AACHA4253P1Z4,NULL,"106,Bhandari Street, Masjid Bunder",Mumbai,505,Maharashtra,IN,400003,"23440537 / 42931385",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5626,"High Tech Shoes (P) Ltd.",24AAACH6991G1ZH,NULL,"12 Pradhan Enclave, Shree Nagar Society, Akota",Vadodara,496,Gujarat,IN,390020,"9879445394  ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5629,Samkrish,"No GST Number",NULL,"3rd Floor, Jamals Sonu Terrace, 42, Loganathan Nagar, 109, J.N.Road, Choolaimedu",Chennai,515,"Tamil Nadu",IN,600094,"044 2361 2310",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5630,"Girias Investment Pvt Ltd",33AABCG3246Q1ZF,NULL,"No. 25, Mahalingapuram High Road, Nungambakkam",Chennai,515,"Tamil Nadu",IN,600034,"28173633 / 28171633",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5631,"Eppendorf India Ltd",33AABCE1667R1ZA,NULL,"Plot No. 18, 19, 20 Part, Ambit Park Road, Sidco Industrial Estate, South Phase, Ambattur",Chennai,515,"Tamil Nadu",IN,600058,09500129109,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5632,"Bio Corporals",33AZMPS3812K1Z2,NULL,"""Pushpa Nivas"" Old No.15, 3rd Cross Street,   Vengeeswarar Nagar, Vadapalani",Chennai,515,"Tamil Nadu",IN,600026,"09092097527 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5633,"Vani Lab","33BAFPD2191F1Z7 ",NULL,"No: 19, Veerabadran Street, Nungambakkam",Chennai,515,"Tamil Nadu",IN,600034,"9445157585 / 044 28252232",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5634,"Anupam Enterprise",24ABCFA3004H2Z5,NULL,"2304/2, Phase-4, Nr. Ramol Police Chowki, Opp. Siddhanath Ice Facoory, GIDC, Vatva, Ahmedabad","Ahmedabad ",496,Gujarat,IN,382445,"098250 11726",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5635,"Veer Enterprise","No GST Number",NULL,"D-103, Vasant Aishwariya, Mathuradas Road, Kandivali West",Mumbai,505,Maharashtra,IN,400067,"+91-9819824531 / 9892432411",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5636,"Kamalanj Trading Company",07BJRPS8582G1ZB,NULL,"Kamalanj Trading Company H220/2 Naraina Road","New Delhi",494,Delhi,IN,110028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
3599,"Karma Incorporation",24AARFK9369B1ZZ,NULL,"888, 3-A Basement, GIDC Makarpura",Vadodara,496,Gujarat,IN,390010,"9662695415, 8200561477 ",NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL
5637,"Enclosure Systems India Pvt. Ltd.","No GST Number",NULL,"F-90/9, Okhla Industrial Area,  Phase -I","New Delhi",494,Delhi,IN,110020,011-41255159,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5638,"Rushabh Fastech LLP","24AAXFR8446E1ZO ",NULL,"2/7 Anandji Kalyanji Jain Nagar, Opp Behrampura Police chowky, Behrampura",Ahmedabad,496,Gujarat,IN,380022,9427740000,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5639,"Modern Display Product Making LLC","No GST Number",NULL,"Al Qusais Industrail Area 3,",Dubai,702,Dubai,AE,NULL," + 9712634949",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5640,"Praj Metallurgical Laboratory ",27AAXPB0729N1Z8,NULL,"B/38, Indira Shankar Nagari, Paud Road, Kothrud, Opposite Kachara Depot Bus Stand",Pune,505,Maharashtra,IN,411038,020-2528-1584,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5641,"A to Z Biomedical Services",24AYNPD6226A1ZW,NULL,"Office No - 129, Sahajanand Park, Kudasan","Gandhinagar ",496,Gujarat,IN,"382421 ",7874807758,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5642,"Designer Furniture",27AHZPJ4122A1ZG,NULL,"Motilal Nagar 2, Off New Link Road, Opp.Bangur Nagar, Goregaon West",Mumbai,505,Maharashtra,IN,400060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5643,"Vibgyor Technologies",03AMCPM6824A1ZM,NULL,"Sco 52, 1st Floor, VIP Shopping, Center, VIP Road",Zirakpur,512,Punjab,IN,140603,01762-518534,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5644,"Sri Jayalakshmi Industries",33AUEPS8647R1ZN,NULL,"NO: 16/45 Bharatiyar street, Sakthinagar, Padi, Padi","Chennai ",515,"Tamil Nadu",IN,600050,"98416 19386",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5645,"Suri Sports Industries Pvt Ltd",27AABCD3478M1Z9,NULL,"Gala No. 6 & 7, Bombay Timber Market Soc.			 Signal Hill Avenue Road, Reay Road",Mumbai,505,Maharashtra,IN,"400010			","022-23726186 / 23734044",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5646,"ABN Equipments and Systems Pvt. Ltd.","23AAECA7383F1ZS ",NULL,"E-7, Gandhi Nagar","Gwalior ",504,"Madhya Pradesh",IN,474002,91-751-2370444,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5647,"Elmeasure India Pvt. Ltd.","No GST Number",NULL,"47-P, Bengaluru Hardware Park, Huvinayakanahalli, Jala hobli, Bengaluru North, Yelahanka Taluk",Bangalore,501,Karnataka,IN,562149,"+91 80 32526242 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5648,"DCM Bearings Pvt. Ltd","No GST Number",NULL,"Survey No. 166, Plot No. 18, Santidham Main Road, Veraval, Shapar, N.H.No.8-B",Rajkot,496,Gujarat,IN,360024,9825075253,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5649,"Shri Aniruddha Enterprises",27BPFPK2479J1ZI,NULL,"Saikunj, A-2, Keshavnagar, Kasarwadi",Pune,505,Maharashtra,IN,411034,"9881666397 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5650,"Central Manufacturing Technology Institute",29AAATC2085K1ZJ,NULL,"Tumkur Road",Bangalore,501,Karnataka,IN,560022,8022188200,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5651,"HSE Solutions Pvt Ltd",27AADCK2664G1ZJ,NULL,"116, 1st Floor, T.V. Industrial Estate,  Sudam Kalu Ahire Marg, Worli Colony,  Worli",Mumbai,505,Maharashtra,IN,400030,"022 6283 4702",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
106,"Tej Engineering",27ACEPG8546R1ZV,NULL,"4th Floor, Unit No. 450, Edison Building No.1 Raheja District -Ii, Plot No.gen2/1c Ttc Industrial Area, Midc’ Juinagar","Navi Mumbai",505,Maharashtra,IN,400705,"022 20871071",NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5655,"Mahalaxmi Enterprises",27AUBPN7309N1Z7,NULL,"S.No.209,Dagadu Tupe wasti, sade satara nali road, Hadapsur",Pune,505,Maharashtra,IN,411028,9819852747,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5656,"Centa Transmissions Ltd.","No GST Number",NULL,"Thackley Court, Thackley Old Road, Shipley,",Bradford,605,England,GB,"BD18 1BW","01274 531034",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5601,"Blue Star Ltd.","No GST Number",NULL,"6th Floor, Vadika Atrium, Golf Course Road, Sector 53, ",Gurugram,497,Haryana,IN,122002,9871222500,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5657,"Vinsyst Technologies","No GST Number",NULL,"Jogani Industrial Complex, Bldg 8, #410, Chunabhatti (East)",Mumbai,505,Maharashtra,IN,400022,7045358968,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5658,"Bailiwick India",27AEHPB2291P1Z7,NULL,"Gala No. C-163 , 1st. Floor , ( Backside Door Entrance )  Antophill Warehousing Complex ,  Vidyalankar College Road ,  Near Barkat Ali Naka , Opp. Dosti Acres ,  Antophill , Wadala ( East )",Mumbai,505,Maharashtra,IN,400037,"98200 08022",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5659,"Shakti Engineers","27AAAFS3422J1ZB ",NULL,"AE/8, Empire India Estate, Kondivita Road, Near Ujala House, J.B. Nagar, Ram Krishna Mandir Road, Bhim Nagar, Andheri East",Mumbai,505,Maharashtra,IN,400059,"9821034962 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5660,"A S Enterprise","24AFHPP3432M1ZA ",NULL,"611-A, Silver Line Complex, Sayajigunj","Vadodara ",496,Gujarat,IN,390005,"+91 265 2222003",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5661,"N Mehta and Company ","No GST Number",NULL,"372-373 Shukrawar Peth","Pune ",505,Maharashtra,IN,"411002 ","(020) 24470321 / 22 / 23",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5662,"A-Tech Pneumatics Pvt. Ltd.","No GST Number",NULL,"O. 209, IInd Floor, Vardhman Bee Pee Plaza Plot No. 1, Sector – 5, Dwarka","New Delhi",494,Delhi,IN,110075,"011-47541541, 47012514",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5663,"Saanvi Enterprises","27AFNPP0308J1ZB ",NULL,"Flat No. 702, 7th Floor, Milan Enclave-telang Chs Ltd, Off.hindu Friends Society Road, Sadbhakti Marg, Saraswati Baug, Near Rameshwar Temple, Jogeshwari East",Mumbai,505,Maharashtra,IN,400060,9870515419,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5664,"Rastro Engineering Solution",33ATPPM4092E1ZK,NULL,"A1, Plot: 11, Yuvraj Kannan Flats, Maheswari Avenue, Pzhuthivakkam",Chennai,515,"Tamil Nadu",IN,600091,9094094056,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5665,"Narang Electric Centre",07AACPN5771B1ZW,NULL,"E-7, Main Road, Kalkaji","New Delhi",494,Delhi,IN,110019,9152603802,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5601,"Blue Star Ltd.",27AAACB4487D1ZS,NULL,"9A, Ghatkopar, Link Road, Sakinaka","Mumbai ",505,Maharashtra,IN,400072,"+91 22 6654 4000",NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL
2140,"Sure Safety (India) Pvt. Ltd.",24AASCS4853Q1ZE,NULL,"42 A/B Yoginagar Township,Beside Zenith Tin,N.H.No 8,Chhani",Vadodara,496,Gujarat,IN,391740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5666,"Srihari Air Conditioners",33BXOPS4055D1ZD,NULL,"43/17B, Shop no.6, Narasamma complex","Hosur ",515,"Tamil Nadu",IN,"635109 ",7373705556,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5667,"IFM Electronic India Pvt. Ltd.",27AACCI0520L1ZS,NULL,"Plot No. P-39/1, M.I.D.C., Gokul Shirgaon","Kolhapur ",505,Maharashtra,IN,"416234 ",+91-231-268-5946,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5669,"Cube CAD Center","No GST Number",NULL,"E397, SoBo Center, South Bopal",Ahmedabad,496,Gujarat,IN,380058,"079 48926321",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5670,"Pro-Pack Materials India Pvt Ltd",27AADCP9765H1ZW,NULL,"No.65, Anusha Street, VGN Shanthi Nagar, Ambattur",Chennai,515,"Tamil Nadu",IN,"600053 ",044-48650167,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5671,"J D Enterprises",36AKWPS2410A1Z9,NULL,"2-2-1130/8, Shivam Road, New Nallakunta",Hyderabad,870,Telangana,IN,"500044 ","040 2755 4422 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5672,"Dinesh Plastic Products",24AABFD7828E1ZO,NULL,"Block Number 338/B, Behind GIDC, Kabilpore, Ganesh Sisodra",Navsari,496,Gujarat,IN,"396463 ","+91 2637 270331",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5673,"Engineering Enterprise",27AAAFE1403H1Z1,NULL,"F-34, Nand Dham Industrial Estate, Marol Maroshi Road, Marol",Mumbai,505,Maharashtra,IN,400059,+91-22-61367890,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5674,"NBT Exports Pvt. Ltd.",27AAACA5574A1Z1,NULL,"Todi Estate, Sun Mill Compound, Lower Parel",Mumbai,505,Maharashtra,IN,400013,91.22.24910863,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5675,"Motilal Todi",27AADPT9266G1Z7,NULL,"A Wing, 1st Floor, Todi Industrial Estate, Sun Mill Compound, Lower Parel",Mumbai,505,Maharashtra,IN,400013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5676,"Todi Exports",27AAAFT0684P1ZO,NULL,"Todi Estate, Sun Mill Compound, Lower Parel","Mumbai ",505,Maharashtra,IN,400013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5677,Prowireusa,"No GST Number",NULL,"9260 Isaac St Ste E",Santee,12,California,US,"CA 92071",619-440-9473,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5678,"Nitin Technologies","No GST Number",NULL,"Shibi Line, Budhwar Peth",Pune,505,Maharashtra,IN,212502,"7559131049 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
4018,"Havells India Ltd.","No GST Number",NULL,"904, 9th Floor, Surya Kiran Building, K.G. Marg, Connaught Place","New Delhi",494,Delhi,IN,"110001 "," 7838 575 818",NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5679,"R. A. Electricals","No GST Number",NULL,"B-3 , Nir-dhaval Apartment,  Opp. Sardar Patel Seva Samaj ,  Off. C G Road ",Ahmedabad,496,Gujarat,IN,380009,9638971555,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5680,All-spec,"No GST Number",NULL,"5228 US HWY 421 N. Wilmington","North Carolina",62,Washington,US,"NC 28401",1-800-537-0351,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5682,"K. V. Steel And Pipes Pvt. Ltd.",27AADCK8810E1ZN,NULL,"538, Himalaya Commercial Complex, Ganesh Peth, Near Ghaseti Bridge, Ganesh Peth",Pune,505,Maharashtra,IN,411002,020-65343434,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5683,"G. J. Rassiwalla Rope Co.",27AAJFG0495Q1ZP,NULL,"6/7, Maskati House, 76 Mohamedali Road,",Mumbai,505,Maharashtra,IN,400003,+91-22-23422153,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5684,"Agarwal Furniture",05ACDPK1532E1Z9,NULL,"Prem Vihar Colony, Opp - Air Wing Petrol Pump, Garhi Shyampur, Rishikesh",Uttarakhand,517,"Uttar Pradesh",IN,249204,8859210210,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5687,"AV and T Hospitality",27AAMCA0387M1Z7,NULL,"D-327, Shanti Shopping Center, Near Railway Station, Mira Road",Mumbai,505,Maharashtra,IN,401107," ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5688,"Gedore India Pvt. Ltd.","No GST Number",NULL,"148, IMT Manesar, Sector 3",Gurgaon,497,Haryana,IN,122050,"124 6520215-6",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",0,NULL
5689,"RKS Photolab","No GST Number",NULL,"1/59, Poonawala chawl, GK Marg, Lower Parel",Mumbai,505,Maharashtra,IN,400013," ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",0,NULL
5690,"Chawla Bearings",23ADNPC4529N1ZD,NULL,"92, Shastri Market",Indore,504,"Madhya Pradesh",IN,452007,731-2536090,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5690,"Chawla Bearings",23ADNPC4529N1ZD,NULL,"M-70, New Siyanganj",Indore,504,"Madhya Pradesh",IN,452007,731-2536093,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5691,Flexibles,06ABCPB9300P1ZQ,NULL,"51/37 N.I.T. Industrial Area",Faridabad,497,Haryana,IN,121001,+91129-2232542,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5516,"AV&T Solutions Pvt. Ltd.",27AAMCA0387M1Z7,NULL,"D-327, Shanti Shopping Center, Near Railway Station, Mira Road",Mumbai,505,Maharashtra,IN,401107," ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5692,"R. J. International",24GRZPS4447F1Z0,NULL,"F/2 Raghuvir Complex, Nr.Khari Cut Canal, Odhav",Ahmedabad,496,Gujarat,IN,382415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5693,"Vulcan Enterprises",27ACRPS8016K1ZV,NULL,"8/10, Heera Chawl bldg., bhaat bazar corner, Masjid Bunder West",Mumbai,505,Maharashtra,IN,400003,22-23478395,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5697,"Divine Corporation",27BCVPS8363Q1Z4,NULL,"401/Amar Smruti 60 Ft Road,Ghatkopar (East)",Mumbai,505,Maharashtra,IN,400027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5698,"Kalp Tools and Industrial Solutions LLP",24AAPFK1722Q1ZX,NULL,"304/A, 3rd Floor, Sahjanand Shopping Center Opp. Rajsthan High School, Shahibaug Road",Ahmedabad,496,Gujarat,IN,380004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
4821,"Headrush Ventures Pvt. Ltd.",27AACCH8034L2ZB,NULL,"F-135/136, First Floor Kailas Industrial Complex Near Hiranandani Park Site Vikhroli (W)",Mumbai,505,Maharashtra,IN,4000079," ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5700,"Sonata Traders","24ACRPP3617R1ZT ",NULL,"412, Sahajanand Arcade , Nr. Memnager BRTS Bus Stand , Helmet Cross Road , 132 Feet Ring Road",Ahmedabad,496,Gujarat,IN,380052,"079-27912737 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5701,"P S Traders",24AFTPL9625G1Z0,NULL,"Lohiya Building, 2nd Floor, Near Mangal Vihar Akhada, Vadva Talavdi","Bhavnagar ",496,Gujarat,IN,364001,9033581581,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5702,"Pentagon Machines And Tools",27AARFP2364F1ZZ,NULL,"S.No.21/1E, C/803, Nisarg Raj, Dange Chowk, Thergaon",Pune,505,Maharashtra,IN,411033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5703,"Kaveri Tyres",27AANPK8318C1ZN,NULL,"Shop no 2 & 4 , Kaveri Building, Kanderpada, Dahisar West",Mumbai,505,Maharashtra,IN,400068,9820716018,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5704,"Synchron Networks Pvt. Ltd.",07AADCS4540D1ZO,NULL,"1483 / A1, Second Floor, Wazir Nagar Opp. Defence Colony","New Delhi",494,Delhi,IN,110003,"462 3372, 462 1048",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5705,"Easy Electronics",24ACBPD2515N1ZY,NULL,"Shop No. 2, Hemangini Apartment, * Opp.I.P.Mission School, Muglisara",Surat,496,Gujarat,IN,395003,"9825703800  ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5706,"Panvel Industrial Fasteners Pvt. Ltd","27AAACP2723N1ZA ",NULL,"Plot No 30,31,32,33 Jawahar Co-op Industrial Estate, Kamothe","Navi Mumbai",505,Maharashtra,IN,"410209 ","98211 37735 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5707,"Tasira Instruments and Services",33AAAFT2525M1Z9,NULL,"293 (Old 142) Linghi Chetty Street","Chennai ",515,"Tamil Nadu",IN,600001,9884171352,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5708,"Techlink Infoware Pvt. Ltd.","27AAACT3723A1ZV ",NULL,"Unit 73, Apollo Industrial Estate, Off. Mahakali Caves Road, Andheri East",Mumbai,505,Maharashtra,IN,400093,"67231111 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5709,"Cello Plastotech",25AACFC0318B1ZD,NULL,"Cello House, Corporate Avenue, B Wing, Sonawala Road, Goregaon East",Mumbai,505,Maharashtra,IN,400063,"022 2686 3426",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5710,"Thangam Agencies",33AABFT1583E1ZH,NULL,"27, Sree Sai Nagar Annexue, Chinmaya Nagar",Chennai,515,"Tamil Nadu",IN,600092,"9840949804 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5711,"Aesteiron Steels LLP",27ABLFA3930D1ZO,NULL,"107, Kika Street, 4th Floor, Supariwala Building, Gulalwadi","Mumbai ",505,Maharashtra,IN,400004,"022 2345 3040",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5712,"Subrata Malla Buzar Baruah","No GST Number",NULL,"Citi Jewel, Plot 81, Sector 18 Flat – 001, Koparkhairne","Navi Mumbai",505,Maharashtra,IN,400709,"9619615995 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
4220,"Nilkamal Ltd.","27AAACN2329N1ZA ",NULL,"Nilkamal House, Street No 14,M.I.D.C,  Andheri East",Mumbai,505,Maharashtra,IN,"400093 ","8879680615 ",NULL,NULL,NULL,NULL,NULL,NULL,"6,7",1,NULL
5713,"Marvel Products",27AAAFM6215B1ZT,NULL,"208, Allied Industrial Estate, Mahim","Mumbai ",505,Maharashtra,IN,400016,91-22-24468346,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5714,"Divya Chemicals","24AJCPS5526J1Z2 ",NULL,"301, Gaurinandan Complex, Uma Char Rasta, Waghodia Road",Vadodara,496,Gujarat,IN,390019,9825168009,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5716,"Datta Enterprises","No GST Number",NULL,"Shop No.03, Plot No.124, B.G Block, Telco Road, Indrayani Corner, M.I.D.C",Pune,505,Maharashtra,IN,"411026 ","020- 27111624 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5717,"DD Engineering Works","08AAIFD9731B1ZJ ",NULL,"Plot No. H1-323, Industrial Area, Khushkhera",Tijara,513,Rajasthan,IN,301707,+91-9587611666,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5718,"Rajendra Prasad Chorasiya","No GST Number ",NULL,"Hetgenpal ki chawl, Tulshet pada,above pipe line, Hanmuman Tekadi,Gaondevi Road, Bhandup West",Mumbai,505,Maharashtra,IN,400078,8967449822,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5719,"Compeer Interactive Systems (I) Pvt. Ltd.",27AABCC6409R1Z7,NULL,"508, C Wing Trade World, Kamala City, Senapati Bapat Marg, Lower Parel",Mumbai,505,Maharashtra,IN,400013,40023500,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5721,"GKM Ladders",33BZOPK7236E1ZA,NULL,"RKJ Nilayam Plot no: 2 Kamarajapuram Main Road  End, Kamarajapuram, Sembakkam Ch -73",Chennai,515,"Tamil Nadu",IN,"600073 ","044 42803030",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5722,"Baker Gauges India Pvt Ltd",27AABCB0508N1ZS,NULL,"HIP Division 37-40, Nagar Road",Pune,505,Maharashtra,IN,411014,7400199753,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5723,"Unique Service",19AADFU7142C1Z9,NULL,"2no, Saradamoni Rd",Siliguri,519,"West Bengal",IN,734001,"9832061095 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5724,"TIFS India Entertainment Co.",03AAGFT3802K1ZC,NULL,"Building no. 16-A, Basti sheikh road","Jalandhar ",512,Punjab,IN,144002,9646840948,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
3618,"R. S. Hughes Company, Inc.","No GST Number",NULL,"19 Brigham Street, Unit 7A Marlborough, MA",Marlborough,32,Massachusetts,US,"MA 01752",508-303-8822,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5725,"Ajay  Enterprises","No GST Number",NULL,"FF.NO.8, Dalal Chambers, E17-18, Market Yard",Pune,505,Maharashtra,IN,411037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
565,"Euronics Industries Pvt. Ltd.",06AAECE1594J1ZI,NULL,"Manjeera Majestic Commercial No. 217, Second Floor,JNTU Road,  Kukatpally","Telangana ",870,Telangana,IN,"500072 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5726,"Natraj Enterprises","No GST Number",NULL,"W-176 S block, Midc Bhosari, Near Bhosari Power House",Pune,505,Maharashtra,IN,411026,"08071 270 510",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5727,"Universal Engineering and Manufacturing Industry","No GST Number",NULL,"SHED- 8, F-2 BLOCK MIDC PIMPRI",Pune,505,Maharashtra,IN,"411018 ",020-46765151,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5728,"Jaykrishna Magnetics Pvt. Ltd.",24AABCV5721F1ZM,NULL,"Plot No. 5/8, Sardar Patel Ind. Estate, Sardar Patel Ring Road, Odhav",Ahmedabad,496,Gujarat,IN,382415,9081818706,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5729,"Image India sales and services",24AFNPS9607R1ZE,NULL,"A-1, Gangotri Apartment, Nehru Park, Vastrapur","Ahmedabad ",496,Gujarat,IN,380015,9825016982,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5730,"PNP Industries",29BDSPS2344P1ZI,NULL,"38/1,Site No.27, Vasanthapura,Kuvempu Nagar, 9th Cross, Doddakallasandra, Kanakapura Main Road","Bangalore ",501,Karnataka,IN,560062,76193654551,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5731,"Gujarat Carbon Products",24AAGFG3444G1ZO,NULL,"52, Amrut Indl Est. Opp. Water Works, Dudheswar Road",Ahmedabad,496,Gujarat,IN,380004,"9824039299 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
