idcompany_gstinfo,cmp_id,cmp_name,gst_num,gst_file,address,city,state_code,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,shippingfirstname,shippinglastname,sap_row_num,gst_type,tan_num,sap_row_num
6202,1722,"ICICI Prudential","No GST Number",NULL,"IPRU KANDIVALLI Chakravarthy Ashok Nagar , Ashok Road, Kandivali ( E ) , Vinod Silk Mill compound",Mumbai,505,Maharashtra,IN,400101,09987584274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6203,1722,"ICICI Prudential","No GST Number",NULL,"IRPU HO Prabhadevi , 1089, Appa Saheb Marathe Marg",Mumbai,505,Maharashtra,IN,400025,07013033694,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6204,1204,KPMG,"No GST Number",NULL,"KPMG,7th Floor,IT  Building No.3,Nesco IT Park, Nesco Complex,Western Express Highway,Goregaon(East)",Mumbai,505,Maharashtra,IN,400063,07718863922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6205,1723,"L and T INFOTECH","No GST Number",NULL,"Zone Shil-Mahape Road, Plot No. EL-200, TTC Electronic","Navi Mumbai",505,Maharashtra,IN,400710,08433942127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6206,1724,"Lodha Xperia Mall","No GST Number",NULL,"Near Nilaje Gaon Bus Stop , Dombivali East , Xperia Mall, Palava City","Navi Mumbai",505,Maharashtra,IN,421201,08879564051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6207,1725,"RCP MUM","No GST Number",NULL,"Thane - Belapur Road , Gansoli, , 5,TTC Industrial Area","Navi Mumbai",505,Maharashtra,IN,400701,9890744129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6208,1725,"RCP MUM","No GST Number",NULL,"RCP-OSBL Thane - Belapur Road , Gansoli , 5,TTC Industrial Area","Navi Mumbai",505,Maharashtra,IN,400701,07718863913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6209,1008,"Reliance Industries Ltd.","No GST Number",NULL,"Fortune 2000 building, B wing, Ground Floor, Near Wockhardt Tower, Bharat Nagar, Bandra Kurla Complex, Bandra - East",Mumbai,505,Maharashtra,IN,400051,7718853734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10,11",1,NULL,"10,11"
6210,1008,"Reliance Industries Ltd.","No GST Number",NULL,"Shriram Mill Compound, Ganpatrao Kadam Marg, Near Worli Naka",Mumbai,505,Maharashtra,IN,400013,9137433021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12,13",1,NULL,"12,13"
6211,1008,"Reliance Industries Ltd.","No GST Number",NULL,"PARC, Swastik Mill Compund, V N Purav Marg, Opp. Surana Sethia Hospital, Chembur",Mumbai,505,Maharashtra,IN,400071,7718853136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"14,15",1,NULL,"14,15"
6212,1726,Reliance,"No GST Number",NULL,"NON SOBO Ghansoli, Navi-Mumbai , TC23, A# WING 10th floor, RCP","Navi Mumbai",505,Maharashtra,IN,400701,9137433021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6213,1726,Reliance,"No GST Number",NULL,"Swadeshi Mill Road,Chunabhatti , Sion , Reliance Guest House,Mhada Colony",Mumbai,505,Maharashtra,IN,400022,9920139721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6214,785,"Siemens Ltd.","No GST Number",NULL,"Thane Belapur Road , TTC Industrial Area",Mumbai,505,Maharashtra,IN,400022,07718863913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"20,21",1,NULL,"20,21"
6215,1727,"Tata Communications Ltd.","No GST Number",NULL,"Plots C21 and C36,Block G,  Bandra Kurla Complex,Bandra (East)",Mumbai,505,Maharashtra,IN,400098,9167216307,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6216,1727,"Tata Communications Ltd.","No GST Number",NULL,"Videsh Sanchar Bhavan, Mahatma Gandhi Road, Fort",Mumbai,505,Maharashtra,IN,400001,9029059116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6217,1727,"Tata Communications Ltd.","No GST Number",NULL,"Videsh Sanchar Bhavan, Mahatma Gandhi Road, Fort","Navi Mumbai",505,Maharashtra,IN,400001,9029059116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
6218,1728,TCS,"No GST Number",NULL,"WELLSPRING Godrej & Boyce Complex , L B S Marg, Vikhroli (West). , Plant No. 12, Gate No. 4",Mumbai,504,"Madhya Pradesh",IN,400083,07045683801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6219,1728,TCS,"No GST Number",NULL,"KENSINGTON A 8th, 9th & 10th Floor",Mumbai,505,Maharashtra,IN,400076,08433942130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6220,1728,TCS,"No GST Number",NULL,"Kensington 'B' Wing - SEZ , Hiranandani Business Park, Powai , 1st to 13th floors",Mumbai,505,Maharashtra,IN,400076,08879612870,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"14,15",1,NULL,"14,15"
6221,1728,TCS,"No GST Number",NULL,"Kensington B Wing - SEZ , Hiranandani Business Park, Powai , 1st to 13th floors",Mumbai,505,Maharashtra,IN,400076,08879612870,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
6222,1728,TCS,"No GST Number",NULL,"Bandra-Kurla Complex,Bandra (East) , CMC House,C-18",Mumbai,505,Maharashtra,IN,400051,09167643488,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6,7",1,NULL,"6,7"
6223,1728,TCS,"No GST Number",NULL,"AURUM Near Hotel Ramada, Powai , Aurum Bldg., Moraji Nagar",Mumbai,505,Maharashtra,IN,400076,08433942127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8,9",1,NULL,"8,9"
6224,1728,TCS,"No GST Number",NULL,"MAHAPE Millennium Business Park , Mahape , Bldg No.4/303, Sector 2",Mumbai,505,Maharashtra,IN,400710,08291250571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10,11",1,NULL,"10,11"
6225,1728,TCS,"No GST Number",NULL,"Hiranandani Estate, Ghodbunder Road , Patlipada,Thane (West) , Olympus - A, Opp. Rodas Enclave",Thane,505,Maharashtra,IN,400607,08879564051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12,13",1,NULL,"12,13"
6226,1729,WOCKHARDT,"No GST Number",NULL,"Bandra Kurla Complex , Bandra ( E) , Wockhardt Towers",Mumbai,505,Maharashtra,IN,400051,08879510498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6227,1729,WOCKHARDT,"No GST Number",NULL,"HOSPITAL Near Railway Station, Miraroad , Miraroad (East), Thane , Wockhardt Hospital Ltd",Mumbai,505,Maharashtra,IN,401107,7718853734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6228,1691,"Compass India Support Services Pvt. Ltd.","No GST Number",NULL,"Outer Ring Road, Bellandur Village, Varthur Hobli, Pritech  Park SEZ, Sy No 51 to 64",Bangalore,501,Karnataka,IN,560103,9620100246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"78,79",NULL,NULL,"78,79"
6229,1730,PRITECH,"No GST Number",NULL,"Outer Ring Road, Bellandur Village, Varthur Hobli, Pritech Park SEZ, Sy No 51 to 64",Bangalore,501,Karnataka,IN,560103,9620100246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
6230,418,"South West Pinnacle Exploration Pvt. Ltd.",23AAKCS3608R1ZV,NULL,"Plot  No-537, Gopharu, Shahdol Behind Bharat Petrol Pump, Sudhir Milk Dairy, Near FCI Godown, Tehsill Village Gohaparu Dist",Shahdol,504,"Madhya Pradesh",IN,484001,7389258166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6236,1731,"Modern Display Product Making LLC","No GST Number",NULL,"Al Qusais Industrail Area 3",Dubai,702,Dubai,AE,36636,9712634949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6237,1732,"Entertainment City Ltd.",09AAACI9211Q1Z4,NULL,"Plot No.: A-2, Sector-38 A",Noida,517,"Uttar Pradesh",IN,201301,1204650000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6238,930,"VVF India Ltd.","27AADCV4970G1Z3 ",NULL,"Haybunder Road, Plot No. 1779 & 1998, Sewree",Mumbai,505,Maharashtra,IN,400015,022-40282276,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6,7",1,NULL,"6,7"
6239,530,"Bharti Airtel Ltd.",29AAACB2894G1ZJ,NULL,"No151/1, Wheeler Road, Frazer Town",Bangalore,501,Karnataka,IN,560005," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"94,95",1,NULL,"94,95"
6240,1733,"Timsen Ltd.","No GST Number",NULL,"RM 1501, 105, 15/F SPA CTR 53-55, Lockhart Rd, Hong Kong",Wanchai,522,Beijing,CN,999077,852-97963364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6241,106,"Nhava Sheva International Container Terminal Pvt. Ltd.",27AAFCC1547C1Z1,NULL,"Operation Centre, Sheva","Navi Mumbai",505,Maharashtra,IN,400707,022-61733100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
6242,807,"Taj Hotel",07AAACT3957G1Z9,NULL,"No.1 Mansingh Road","New Delhi",494,Delhi,IN,110011,1166513716,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6243,1485,"GHCL Ltd.",24AAACG5609C1Z5,NULL,"Village and Taluka Sutrapada Distt -   Gir Somnath Near Veraval",Veraval,496,Gujarat,IN,362275,9099087127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
6244,1691,"Compass India Support Services Pvt. Ltd.","No GST Number",NULL,"Reliance Composite Solution, Vadodara Halol Expressway, Tal Waghodia, Village Asoj",Vadodara,496,Gujarat,IN,391510,8448087954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"80,81",NULL,NULL,"80,81"
6245,194,"John Energy Ltd.",24AAACJ5184F1ZQ,NULL,"220, G.I.D.C. Phase I|B/H Arts Collage, Nagalpur",Mehsana,496,Gujarat,IN,384002," 9879097162",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"20,21",1,NULL,"20,21"
6246,530,"Bharti Airtel Ltd.",19AAACB2894G1ZK,NULL,"Hoding no.469, Mouza-Basudevpur, J.L No-126. Plot No RS-3056(P), Ward No 7, P.O-Durgachak, Dist-Purba Medinipur",Haldia,519,"West Bengal",IN,721101,9831049395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"96,97",1,NULL,"96,97"
6247,1734,"Reliance Composite Solution","No GST Number",NULL,"Vadodara - Halol Expressway, Tal Waghodia, Village Asoj",Vadodara,496,Gujarat,IN,391510,8448087954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
6248,1512,"Covestro India Pvt. Ltd.",27AAACB2419H1Z0,NULL,"Bayer House, Central Avenue, Hiranandani Estate Ghodbunder Road",Thane,505,Maharashtra,IN,400607," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
6249,1735,"Nayara Energy Ltd.","No GST Number",NULL,"Refinery Site, 39 KM, Jamnagar-Okha Highway",Vadinar,496,Gujarat,IN,361305,2833661759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
6250,530,"Bharti Airtel Ltd.",21AAACB2894G1ZZ,NULL,"Behind Guru nanak Service Station, Facing to NH-5, Samantarapur, Jatni, Khurda, Land Mark Near C V Raman College",Janla,510,Odisha,IN,752054,9938049703,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"98,99",1,NULL,"98,99"
6251,238,"McNally Bharat Engineering Co. Ltd.",22AAACS7062F1ZO,NULL,"Deputy General Manager Incharge, Projecty (Coke Zone) Steel Authority Of India Limited Bhilai Steel Plant ,Durg, Account",Bhilai,491,Chhattisgarh,IN,490001,"033 6628 111",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8,9",1,NULL,"8,9"
6252,1736,"Vardhaman Engineering","No GST Number",NULL,"Sr. No. 46/6 Bhargav Kudale Patil Ind. Estate,  Narhe Road, Near Bank of Maharashta",Mumbai,505,Maharashtra,IN,411041," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
6253,966,"Beckman Coulter India Pvt. Ltd.","No GST Number",NULL,"All India Institute of Medical Sciences, Great Eastern Rd, AIIMS Campus, Tatibandh",Raipur,491,Chhattisgarh,IN,492099," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"14,15",NULL,NULL,"14,15"
6255,1541,"ABB India Ltd.",24AAACA3834B1ZE,NULL,"No.8, National Highway, Maneja",Vadodara,496,Gujarat,IN,390013," 9769994150",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6256,1541,"ABB India Ltd.",24AAACA3834B1ZE,NULL,"PPTR-Small Pwr Trfmr ,VAD work National Highway, No.8, Maneja",Vadodara,496,Gujarat,IN,390013," 9769994150",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
6257,1383,"Plasser India Pvt. Ltd.",24AAACP6670L1Z6,NULL,"Plot 10A, Village Dethan, Ta. Karjan",Vadodara,496,Gujarat,IN,391320,8527235772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6258,1383,"Plasser India Pvt. Ltd.",24AAACP6670L1Z6,NULL,"606/5, Signet Hub, Akshar chowk, Old Padra Road","Vadodara ",496,Gujarat,IN,390012," 8527235772",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
6259,1589,"Applied Materials Inc.","No GST Number",NULL,"M/S 3400 GSS Accounts Payable 9700 E Highway 290",Austin,57,Texas,US,78724,"+1 512-272-7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
6260,1738,"Sachiya Mata Agencies","19ACIFS6534P1Z9 ",NULL,"89, N. S. Road, 2nd Floor, room No. 254 & 255","Kolkata ",519,"West Bengal",IN,"700 00","+91 98300 90",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6261,221,"Uflex Ltd.",24AAACF0109J1Z6,NULL,"A1,Sector 60, Gautam Budh Nagar",Noida,517,"Uttar Pradesh",IN,201301,8087367943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6262,1741,"Allied Services International, Inc.","No GST Number",NULL,"6405 N.W. 36th St. Suite 116",Miami,18,Florida,US,33166,"786 347-6015",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6263,1742,"Cummins Technologies India Pvt. Ltd. - Recon India",23AABCT2018B2Z5,NULL,"Plot No 5, Phase-3 SEZ",Pithampur,504,"Madhya Pradesh",IN,454775,7447458225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6264,1743,"TCI Express Ltd.","No GST Number",NULL,"69, Institutional Area Sector-32",Gurgaon,497,Haryana,IN,122207,+91-82695327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6265,1744,"Dr. Reddy's Laboratories Ltd.","No GST Number",NULL,"FTO-2, 2nd Floor, Admin Building,  Bachupally","Telangana ",870,Telangana,IN,500090,+91.40.4879.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6266,1743,"TCI Express Ltd.","No GST Number",NULL,"Phoenix One, Bangalore west,  No. 1, Dr Rajkumar Rd, Rajaji Nagar",Bengaluru,501,Karnataka,IN,560010,+91-82695327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6267,492,"DHL Global Business Services","No GST Number",NULL,"269, UDYOG Vihar, Phase II",Gurgaon,497,Haryana,IN,"122 01","+91 98305 64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8,9",1,NULL,"8,9"
6268,792,"Evergreen Enterprises","No GST Number",NULL,"63, Bombay Timber Market, Near Anand Vihar Hotel, Reay Road, Darukhana",Mumbai,505,Maharashtra,IN,400010,"09869410052 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6269,1746,"Jaivel Aerospace Pvt. Ltd.","No GST Number",NULL,"1407, Shapath V,  S. G. Highway",Ahmedabad,496,Gujarat,IN,380015,"+91 281 2364",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6270,1748,"Jobby Engineers Pvt. Ltd.","No GST Number",NULL,"Nahur Udyog, Plot no. 25 & 26. M M Malviya Road, Mulund West",Mumbai,505,Maharashtra,IN,400080,022-21675107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6271,966,"Beckman Coulter India Pvt. Ltd.","No GST Number",NULL,"Rajiv Gandhi Institute of Medical Sciences NH 7, Main Road, Adilabad Town",Adilabad,870,Telangana,IN,504001,"022 3080 503",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"16,17",1,NULL,"16,17"
6272,1749,"Sai Indo Metal Resources Pvt. Ltd.",27AALCS1838E1Z9,NULL,"3/A Udyognagar, Garodia Industrial Estate, Goregaon West",Mumbai,505,Maharashtra,IN,400062,8141479990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6273,1364,"Hindustan Petroleum Corporation Ltd.","No GST Number",NULL,"Bhikaji Damaji Patil Marg, Old Corridor Road, Mahul",Mumbai,505,Maharashtra,IN,400074,9167027905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6274,568,"Huntsman International India Pvt Ltd",27AAACH9149J1Z8,NULL,"B-Wing,  Light Hall, Opp Linkway Honda Showroom, Saki Vihar Road, Andheri East",Mumbai,505,Maharashtra,IN,400072,"022 42875458",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6275,568,"Huntsman International India Pvt Ltd","No GST Number",NULL,"Huntsman Corporate Office, Umraya Village,Padra Taluka",Vadodara,496,Gujarat,IN,391440,9377536174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6276,1008,"Reliance Industries Ltd.","27AABCP4405E1ZT ",NULL,"Beverly Park Residences","Navi Mumbai",505,Maharashtra,IN,400709,"022 35487001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"16,17",1,NULL,"16,17"
6277,1750,"Directorate General of Civil Aviation",NULL,NULL,"Aurbindo Marg, Opp. Safdarjung Airport","New Delhi ",494,Delhi,IN,"110 00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6278,1751,"Omaxe Ltd",NULL,NULL,"Omaxe House, 7, LSC, Kalkaji","New Delhi",494,Delhi,IN,110019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6279,1752,"Bharti Infratel Ltd",NULL,NULL,"Park Centra, 9th floor, Sector-30, NH-8","Gurgaon ",497,Haryana,IN,122001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6280,1753,"Bangur Cement",NULL,NULL,"Hansalaya Building, 6B, 6th floor,, Connaught Circus, Barakhamba","New Delhi",494,Delhi,IN,110001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6281,1754,"L and T - STEC JV (Mumbai metro)",NULL,NULL,"UGC 01 project office, Opp. J B Petit high school, Fort",Mumbai,505,Maharashtra,IN,400032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6282,1755,"Hager Electro Pvt. Ltd.",NULL,NULL,"Global Industrial Park, G No 185, Alandi - Ahmednagar Road, Phulgaon","Pune ",505,Maharashtra,IN,412216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6283,1756,"Apollo MedSkills",NULL,NULL,"Center of Excellence, B2/65, Mohan Cooperative Industrial Estate, Near Badarpur Metro Station","New Delhi",494,Delhi,IN,110044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6284,1757,"Acer Granito Pvt. Ltd.",NULL,NULL,"Lakhdhirpur Road, 8-A National Highway","Morbi ",496,Gujarat,IN,363642,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6285,1758,"Elica Vitrified Pvt. Ltd.",NULL,NULL,"8-A National Highway, Lakhdhirpur Road, B/h Comando Ceramic",Morbi,496,Gujarat,IN,"363 64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6286,1759,"Zed Vitrified Pvt. Ltd.",NULL,NULL,"8-A , National Highway, Lalpar",Morbi,496,Gujarat,IN,363642,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6287,1760,"Maharashtra Seamless Ltd.","No GST Number",NULL,"Plot Number 30 Institutional Sector-44",Gurgaon,497,Haryana,IN,122001,0124-2574325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6288,1760,"Maharashtra Seamless Ltd.",27AAACM0511B1ZC,NULL,"Pipe Nagar, Nh-17, Bkg Road Village Sukeli, Dist Raigad","Navi Mumbai",505,Maharashtra,IN,402126,0124-2574325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6289,1761,"Wipro Aerospace",NULL,NULL,"Devanahalli International tech park.Devanahalli. ",Bangalore,501,Karnataka,IN,562110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6290,1762,"Toshiba Mitsubhishi",NULL,NULL,"No31,Sector C, Bommasandra industrial Area ",Bangalore,501,Karnataka,IN,560099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6291,1763,"BHEL Corporate Research and Development",NULL,NULL,"BHEL Corporate R&D",Hyderabad,870,Telangana,IN,500093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6292,1764,Pergam,NULL,NULL,"Birmensdorferstrasse 125",Zurich,NULL,NULL,NULL,"8003 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6293,1765,"Mass Machine Tools",NULL,NULL,"4/7, Kambar Street, 1st Cross, Maraimalai Nagar",Kanchipuram,515,"Tamil Nadu",IN,603209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6294,1766,"Shantha Biotechnics Pvt. Ltd.",NULL,NULL,"Vasantha Chambers, 3rd & 4th Floor, H.No: 5-10-173, Fateh Maidan Road, Basheerbagh ","Hyderabad ",870,Telangana,IN,500004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6295,1767,"Sagar Cements Ltd.",NULL,NULL,"Plot No.111, Road No-10Jubilee Hills",Hyderabad,870,Telangana,IN,500033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6296,1768,"Natco Pharma Ltd",NULL,NULL,"Natco House, Road No-2, Banjara Hills",Hyderabad,870,Telangana,IN,"500 03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6297,1769,"Bharat Biotech	",NULL,NULL,"Genome Valley Shameerpet","Hyderabad ",870,Telangana,IN," 500 0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6298,1770,"Indian Council of Agricultural Research","No GST Number",NULL,"Krishi Bhavan, Raisina Road, Opp Rail Bhavan, Pusa","New Delhi",494,Delhi,IN,110001,-,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6299,1771,"Taj City Centre",NULL,NULL,"Plot no 6 Sec-44",Gurgaon,497,Haryana,IN,122004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6300,1772,"Schenck Rotec India Ltd",NULL,NULL,"A-5,Sector 81,Phase 2,",Noida,517,"Uttar Pradesh",IN,201305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6301,535,"Colgate-Palmolive India Ltd.","No GST Number",NULL,"6000, Central Express Way",Sricity,486,"Andhra Pradesh",IN,517646,02717-610218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6,7",1,NULL,"6,7"
6302,272,"Petronet LNG Ltd.","No GST Number",NULL,"1st Floor, World Trade CenterBabar Road, Barakhamba Lane","New Delhi",494,Delhi,IN,110001,"+91-11-2341 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6303,1773,"The Lalit ",07AAACB1298E1ZX,NULL,"Barakhamba Avenue Connaught Place","New Delhi ",494,Delhi,IN,110001,"11 4444 7525",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6304,1774,"Power Finance Corporation Ltd.",NULL,NULL,"Power Finance Corporation Ltd., Urjanidhi, 1, Barakhamba Lane, Connaught Place","New Delhi",494,Delhi,IN,110001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6305,1775,"Delhi Agricultural Marketing Board",NULL,NULL,"9, Pankha Road, Janakpuri Institutional Area, Janakpuri","New Delhi",494,Delhi,IN,110058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6306,1776,"Reckitt Benckiser (India) Ltd",NULL,NULL,"Plot no. 48 Institutional Area Sector 32","Gurgaon ",497,Haryana,IN,122001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
6307,1777,"Biological E Ltd",NULL,NULL,"Road No. 35,Jubilee Hills",Hyderabad,870,Telangana,IN,500033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
