legacy_id,payment_id,order_legacy_id,payment_method,amount_received,amount_left,payment_due_date,payment_received_date,entry_date,comments,invoice_legacy_id,remote_reference,followup_date,payment_currency,tally_remote_uid,currency_rate
2555,0,0,Cheque,0.00,0.00,2017-09-24,2017-08-16,2017-08-16,NULL,3411,New,1969-12-31,0,NULL,1.0000
2556,0,0,Cheque,0.00,0.00,2017-09-15,2017-08-16,2017-08-16,NULL,3412,New,1969-12-31,0,NULL,1.0000
2557,0,0,Cheque,0.00,0.00,2017-09-15,2017-08-16,2017-08-16,NULL,3413,New,1969-12-31,0,NULL,1.0000
2558,0,0,Cheque,0.00,0.00,2017-10-15,2017-08-16,2017-08-16,NULL,3414,New,1969-12-31,0,NULL,1.0000
2559,0,0,Cheque,0.00,0.00,2017-09-15,2017-08-16,2017-08-16,NULL,3415,New,1969-12-31,0,NULL,1.0000
2560,0,0,Cheque,0.00,0.00,2017-09-30,2017-08-16,2017-08-16,NULL,3416,New,1969-12-31,0,NULL,1.0000
2561,0,0,Cheque,0.00,0.00,2017-09-30,2017-08-16,2017-08-16,NULL,3417,New,1969-12-31,0,NULL,1.0000
2562,0,0,Cheque,0.00,0.00,2017-11-06,2017-08-16,2017-08-16,NULL,3418,New,1969-12-31,0,NULL,1.0000
2563,0,0,Cheque,0.00,0.00,2017-10-16,2017-08-17,2017-08-17,NULL,3419,New,1969-12-31,0,NULL,1.0000
2564,0,0,Cheque,0.00,0.00,2017-08-17,2017-08-17,2017-08-17,NULL,3420,New,1969-12-31,0,NULL,1.0000
2565,0,0,Cheque,0.00,0.00,2017-08-17,2017-08-17,2017-08-17,NULL,3421,New,1969-12-31,0,NULL,1.0000
2566,0,0,Cheque,0.00,0.00,2017-08-17,2017-08-17,2017-08-17,NULL,3422,New,1969-12-31,0,NULL,1.0000
2567,0,0,Cheque,0.00,0.00,2017-09-16,2017-08-17,2017-08-17,NULL,3423,New,1969-12-31,0,NULL,1.0000
2568,0,0,Cheque,0.00,0.00,2017-10-16,2017-08-17,2017-08-17,NULL,3424,New,1969-12-31,0,NULL,1.0000
2569,0,0,Cheque,0.00,0.00,2017-10-01,2017-08-17,2017-08-17,NULL,3425,New,1969-12-31,0,NULL,1.0000
2570,0,0,Cheque,0.00,0.00,2017-09-16,2017-08-17,2017-08-17,NULL,3426,New,1969-12-31,0,NULL,1.0000
2571,0,0,Cheque,0.00,0.00,2017-09-16,2017-08-17,2017-08-17,NULL,3427,New,1969-12-31,0,NULL,1.0000
2572,0,0,Cheque,0.00,0.00,2017-09-16,2017-08-17,2017-08-17,NULL,3428,New,1969-12-31,0,NULL,1.0000
2573,0,0,Cheque,0.00,0.00,NULL,2017-08-17,2017-08-17,NULL,3429,New,1969-12-31,0,NULL,1.0000
2574,0,0,Cheque,0.00,0.00,NULL,2017-08-17,2017-08-17,NULL,3430,New,1969-12-31,0,NULL,1.0000
2575,0,0,Cheque,0.00,0.00,2017-10-16,2017-08-17,2017-08-17,NULL,3431,New,1969-12-31,0,NULL,1.0000
2576,0,0,Cheque,0.00,0.00,NULL,2017-08-18,2017-08-18,NULL,3432,New,1969-12-31,0,NULL,1.0000
2577,0,0,Cheque,0.00,0.00,2017-10-17,2017-08-18,2017-08-18,NULL,3433,New,1969-12-31,0,NULL,1.0000
2578,0,0,Cheque,0.00,0.00,2017-08-18,2017-08-18,2017-08-18,NULL,3434,New,1969-12-31,0,NULL,1.0000
2579,0,0,Cheque,0.00,0.00,2017-08-18,2017-08-18,2017-08-18,NULL,3435,New,1969-12-31,0,NULL,1.0000
2580,0,0,Cheque,0.00,0.00,NULL,2017-08-18,2017-08-18,NULL,3436,New,1969-12-31,0,NULL,1.0000
2581,0,0,Cheque,0.00,0.00,NULL,2017-08-18,2017-08-18,NULL,3437,New,1969-12-31,0,NULL,1.0000
2582,0,0,Cheque,0.00,0.00,2017-09-17,2017-08-18,2017-08-18,NULL,3438,New,1969-12-31,0,NULL,1.0000
2583,0,0,Cheque,0.00,0.00,2017-10-02,2017-08-18,2017-08-18,NULL,3439,New,1969-12-31,0,NULL,1.0000
2584,0,0,Cheque,0.00,0.00,2017-08-18,2017-08-19,2017-08-19,NULL,3440,New,1969-12-31,0,NULL,1.0000
2585,0,0,Cheque,0.00,0.00,2017-10-18,2017-08-19,2017-08-19,NULL,3441,New,1969-12-31,0,NULL,1.0000
2586,0,0,Cheque,0.00,0.00,2017-10-02,2017-08-19,2017-08-19,NULL,3442,New,1969-12-31,0,NULL,1.0000
2587,0,0,Cheque,0.00,0.00,2017-10-03,2017-08-19,2017-08-19,NULL,3443,New,1969-12-31,0,NULL,1.0000
2588,0,0,Cheque,0.00,0.00,NULL,2017-08-19,2017-08-19,NULL,3444,New,1969-12-31,0,NULL,1.0000
2589,0,0,Cheque,0.00,0.00,2017-08-27,2017-08-19,2017-08-19,NULL,3445,New,1969-12-31,0,NULL,1.0000
2590,0,0,Cheque,0.00,0.00,2017-10-18,2017-08-19,2017-08-19,NULL,3446,New,1969-12-31,0,NULL,1.0000
2591,0,0,Cheque,0.00,0.00,2017-10-18,2017-08-19,2017-08-19,NULL,3447,New,1969-12-31,0,NULL,1.0000
2592,0,0,Cheque,0.00,0.00,2017-09-18,2017-08-19,2017-08-19,NULL,3448,New,1969-12-31,0,NULL,1.0000
2593,0,0,Cheque,0.00,0.00,2017-09-04,2017-08-19,2017-08-19,NULL,3449,New,1969-12-31,0,NULL,1.0000
2594,0,0,Cheque,0.00,0.00,NULL,2017-08-21,2017-08-21,NULL,3450,New,1969-12-31,0,NULL,1.0000
2595,0,0,Cheque,0.00,0.00,2017-08-21,2017-08-21,2017-08-21,NULL,3451,New,1969-12-31,0,NULL,1.0000
2596,0,0,Cheque,0.00,0.00,2017-08-21,2017-08-21,2017-08-21,NULL,3452,New,1969-12-31,0,NULL,1.0000
2597,0,0,Cheque,0.00,0.00,2017-08-21,2017-08-21,2017-08-21,NULL,3453,New,1969-12-31,0,NULL,1.0000
2598,0,0,Cheque,0.00,0.00,2017-10-20,2017-08-21,2017-08-21,NULL,3453,New,2017-08-20,0,NULL,1.0000
2599,0,0,Cheque,0.00,0.00,2017-10-20,2017-08-21,2017-08-21,NULL,3454,New,1969-12-31,0,NULL,1.0000
2600,0,0,Cheque,0.00,0.00,2017-10-20,2017-08-21,2017-08-21,NULL,3454,New,2017-10-19,0,NULL,1.0000
2601,0,0,Cheque,0.00,0.00,2017-10-20,2017-08-21,2017-08-21,NULL,3455,New,1969-12-31,0,NULL,1.0000
2602,0,0,Cheque,0.00,0.00,2017-10-20,2017-08-21,2017-08-21,NULL,3455,New,2017-10-19,0,NULL,1.0000
2603,0,0,Cheque,0.00,0.00,2017-10-20,2017-08-21,2017-08-21,NULL,3456,New,1969-12-31,0,NULL,1.0000
2604,0,0,Cheque,0.00,0.00,2017-09-20,2017-08-21,2017-08-21,NULL,3457,New,1969-12-31,0,NULL,1.0000
2605,0,0,Cheque,0.00,0.00,2017-09-20,2017-08-21,2017-08-21,NULL,3458,New,1969-12-31,0,NULL,1.0000
2606,0,0,Cheque,0.00,0.00,2017-09-05,2017-08-21,2017-08-21,NULL,3459,New,1969-12-31,0,NULL,1.0000
2607,0,0,Cheque,0.00,0.00,2017-10-20,2017-08-21,2017-08-21,NULL,3460,New,1969-12-31,0,NULL,1.0000
2608,0,0,Cheque,0.00,0.00,NULL,2017-08-21,2017-08-21,NULL,3461,New,1969-12-31,0,NULL,1.0000
2609,0,0,Cheque,0.00,0.00,2017-10-20,2017-08-21,2017-08-21,NULL,3462,New,1969-12-31,0,NULL,1.0000
2610,0,0,Cheque,0.00,0.00,NULL,2017-08-21,2017-08-21,NULL,3463,New,1969-12-31,0,NULL,1.0000
2611,0,0,Cheque,0.00,0.00,NULL,2017-08-21,2017-08-21,NULL,3464,New,1969-12-31,0,NULL,1.0000
2612,0,0,Cheque,0.00,0.00,NULL,2017-08-21,2017-08-21,NULL,3465,New,1969-12-31,0,NULL,1.0000
2613,0,0,Cheque,0.00,0.00,2017-11-04,2017-08-21,2017-08-21,NULL,3466,New,1969-12-31,0,NULL,1.0000
2614,0,0,Cheque,0.00,0.00,2017-11-04,2017-08-22,2017-08-22,NULL,3467,New,1969-12-31,0,NULL,1.0000
2615,0,0,Cheque,0.00,0.00,2017-10-21,2017-08-22,2017-08-22,NULL,3468,New,1969-12-31,0,NULL,1.0000
2616,0,0,Cheque,0.00,0.00,2017-10-21,2017-08-22,2017-08-22,NULL,3469,New,1969-12-31,0,NULL,1.0000
2617,0,0,Cheque,0.00,0.00,2017-09-21,2017-08-22,2017-08-22,NULL,3470,New,1969-12-31,0,NULL,1.0000
2618,0,0,Cheque,0.00,0.00,NULL,2017-08-22,2017-08-22,NULL,3471,New,1969-12-31,0,NULL,1.0000
2619,0,0,Cheque,0.00,0.00,2017-10-06,2017-08-22,2017-08-22,NULL,3472,New,1969-12-31,0,NULL,1.0000
2620,0,0,Cheque,0.00,0.00,NULL,2017-08-22,2017-08-22,NULL,3473,New,1969-12-31,0,NULL,1.0000
2621,0,0,Cheque,0.00,0.00,NULL,2017-08-22,2017-08-22,NULL,3474,New,1969-12-31,0,NULL,1.0000
2622,0,0,Cheque,0.00,0.00,2017-10-21,2017-08-22,2017-08-22,NULL,3475,New,1969-12-31,0,NULL,1.0000
2623,0,0,Cheque,0.00,0.00,NULL,2017-08-22,2017-08-22,NULL,3476,New,1969-12-31,0,NULL,1.0000
2624,0,0,Cheque,0.00,0.00,NULL,2017-08-22,2017-08-22,NULL,3477,New,1969-12-31,0,NULL,1.0000
2625,0,0,Cheque,0.00,0.00,NULL,2017-08-22,2017-08-22,NULL,3478,New,1969-12-31,0,NULL,1.0000
2626,0,0,Cheque,0.00,0.00,NULL,2017-08-22,2017-08-22,NULL,3479,New,1969-12-31,0,NULL,1.0000
2627,0,0,Cheque,0.00,0.00,2017-10-21,2017-08-22,2017-08-22,NULL,3480,New,1969-12-31,0,NULL,1.0000
2628,0,0,Cheque,0.00,0.00,2017-10-21,2017-08-23,2017-08-23,NULL,3481,New,1969-12-31,0,NULL,1.0000
2629,0,0,Cheque,0.00,0.00,2017-09-22,2017-08-23,2017-08-23,NULL,3482,New,1969-12-31,0,NULL,1.0000
2630,0,0,Cheque,0.00,0.00,2017-10-22,2017-08-23,2017-08-23,NULL,3483,New,1969-12-31,0,NULL,1.0000
2631,0,0,Cheque,0.00,0.00,2017-10-07,2017-08-23,2017-08-23,NULL,3484,New,1969-12-31,0,NULL,1.0000
2632,0,0,Cheque,0.00,0.00,2017-10-07,2017-08-23,2017-08-23,NULL,3485,New,1969-12-31,0,NULL,1.0000
2633,0,0,Cheque,0.00,0.00,2017-07-02,2017-08-23,2017-08-23,NULL,3486,New,1969-12-31,0,NULL,1.0000
2634,0,0,Cheque,0.00,0.00,2017-10-22,2017-08-23,2017-08-23,NULL,3487,New,1969-12-31,0,NULL,1.0000
2635,0,0,Cheque,0.00,0.00,2017-10-22,2017-08-23,2017-08-23,NULL,3488,New,1969-12-31,0,NULL,1.0000
2636,0,0,Cheque,0.00,0.00,2017-10-22,2017-08-23,2017-08-23,NULL,3489,New,1969-12-31,0,NULL,1.0000
2637,0,0,Cheque,0.00,0.00,2016-05-27,2017-08-23,2017-08-23,NULL,3490,New,1969-12-31,0,NULL,1.0000
2638,0,4164,Cheque,0.00,0.00,2017-09-22,2017-08-23,2017-08-23,NULL,3491,New,1969-12-31,0,NULL,1.0000
2639,0,4182,Cheque,0.00,0.00,2017-10-22,2017-08-23,2017-08-23,NULL,3492,New,1969-12-31,0,NULL,1.0000
2640,200797,2345,razorpay,13263.16,13263.16,NULL,2017-08-23,2017-08-23,NULL,1977,NULL,NULL,0,NULL,1.0000
2641,201831,3399,checkmo,33936.50,33936.50,NULL,2017-08-23,2017-08-23,NULL,2901,NULL,NULL,0,NULL,1.0000
2642,201890,3458,checkmo,2321.40,2321.40,NULL,2017-08-23,2017-08-23,NULL,2928,NULL,NULL,0,NULL,1.0000
2643,2000097,3779,razorpay,7676.90,7676.90,NULL,2017-08-23,2017-08-23,NULL,3177,NULL,NULL,0,NULL,1.0000
2644,2000273,3955,razorpay,15340.00,15340.00,NULL,2017-08-23,2017-08-23,NULL,3267,NULL,NULL,0,NULL,1.0000
2645,202018,3586,,129628.00,450.15,NULL,2017-08-23,2017-08-23,"Bill Discount Rs. 450.15",3099,,NULL,0,NULL,1.0000
2646,201859,3427,banktransfer,319168.42,319168.42,NULL,2017-06-19,2017-08-23,NULL,2881,NULL,NULL,0,NULL,1.0000
2647,201860,3428,banktransfer,242044.54,242044.54,NULL,2017-06-19,2017-08-23,NULL,2884,NULL,NULL,0,NULL,1.0000
2648,0,4159,Cheque,0.00,0.00,2017-11-07,2017-08-24,2017-08-24,NULL,3493,New,1969-12-31,0,NULL,1.0000
2649,0,4191,Cheque,0.00,0.00,NULL,2017-08-24,2017-08-24,NULL,3494,New,1969-12-31,0,NULL,1.0000
2650,0,4089,Cheque,0.00,0.00,2017-11-07,2017-08-24,2017-08-24,NULL,3495,New,1969-12-31,0,NULL,1.0000
2651,0,3724,Cheque,0.00,0.00,2017-10-08,2017-08-24,2017-08-24,NULL,3496,New,1969-12-31,0,NULL,1.0000
2652,0,4122,Cheque,0.00,0.00,NULL,2017-08-24,2017-08-24,NULL,3497,New,1969-12-31,0,NULL,1.0000
2653,0,4190,Cheque,0.00,0.00,NULL,2017-08-24,2017-08-24,NULL,3498,New,1969-12-31,0,NULL,1.0000
2654,0,4100,Cheque,0.00,0.00,2017-10-08,2017-08-24,2017-08-24,NULL,3499,New,1969-12-31,0,NULL,1.0000
2655,0,4075,Cheque,0.00,0.00,NULL,2017-08-24,2017-08-24,NULL,3502,New,1969-12-31,0,NULL,1.0000
2656,0,4101,Cheque,0.00,0.00,2017-03-20,2017-08-24,2017-08-24,NULL,3503,New,1969-12-31,0,NULL,1.0000
2657,0,4031,Cheque,0.00,0.00,2017-10-23,2017-08-24,2017-08-24,NULL,3504,New,1969-12-31,0,NULL,1.0000
2658,0,4023,Cheque,0.00,0.00,2017-09-18,2017-08-24,2017-08-24,NULL,3505,New,1969-12-31,0,NULL,1.0000
2659,0,4138,Cheque,0.00,0.00,2017-10-08,2017-08-24,2017-08-24,NULL,3506,New,1969-12-31,NULL,NULL,1.0000
2660,0,4021,Cheque,0.00,0.00,2017-11-07,2017-08-24,2017-08-24,NULL,3507,New,1969-12-31,NULL,NULL,1.0000
2661,0,4026,Cheque,0.00,0.00,2017-11-22,2017-08-24,2017-08-24,NULL,3508,New,1969-12-31,NULL,NULL,1.0000
2662,0,4175,Cheque,0.00,0.00,2017-11-22,2017-08-24,2017-08-24,NULL,3509,New,1969-12-31,NULL,NULL,1.0000
2663,0,4215,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3517,New,1969-12-31,NULL,NULL,1.0000
2664,0,4214,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3518,New,1969-12-31,NULL,NULL,1.0000
2665,0,4213,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3519,New,1969-12-31,NULL,NULL,1.0000
2666,0,4208,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3520,New,1969-12-31,NULL,NULL,1.0000
2667,0,4209,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3521,New,1969-12-31,NULL,NULL,1.0000
2668,0,4211,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3522,New,1969-12-31,NULL,NULL,1.0000
2669,0,4205,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3523,New,1969-12-31,NULL,NULL,1.0000
2670,0,4203,Cheque,0.00,0.00,2017-11-11,2017-08-28,2017-08-28,NULL,3524,New,1969-12-31,NULL,NULL,1.0000
2671,0,4201,Cheque,0.00,0.00,2017-11-11,2017-08-28,2017-08-28,NULL,3525,New,1969-12-31,NULL,NULL,1.0000
2672,0,4178,Cheque,0.00,0.00,2017-11-11,2017-08-28,2017-08-28,NULL,3526,New,1969-12-31,NULL,NULL,1.0000
2673,0,4163,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3527,New,1969-12-31,NULL,NULL,1.0000
2674,0,4202,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3528,New,1969-12-31,NULL,NULL,1.0000
2675,0,4174,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3529,New,1969-12-31,NULL,NULL,1.0000
2676,0,4176,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3530,New,1969-12-31,NULL,NULL,1.0000
2677,0,4064,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3531,New,1969-12-31,NULL,NULL,1.0000
2678,0,4162,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3532,New,1969-12-31,NULL,NULL,1.0000
2679,0,3804,Cheque,0.00,0.00,NULL,2017-08-28,2017-08-28,NULL,3533,New,1969-12-31,NULL,NULL,1.0000
2680,0,4171,Cheque,0.00,0.00,2017-11-11,2017-08-28,2017-08-28,NULL,3534,New,1969-12-31,NULL,NULL,1.0000
2681,0,4187,Cheque,0.00,0.00,2017-10-27,2017-08-28,2017-08-28,NULL,3535,New,1969-12-31,NULL,NULL,1.0000
2682,0,4166,Cheque,0.00,0.00,2017-08-29,2017-08-28,2017-08-28,NULL,3536,New,1969-12-31,NULL,NULL,1.0000
2683,0,3959,Cheque,0.00,0.00,2017-10-21,2017-08-28,2017-08-28,NULL,3537,New,1969-12-31,NULL,NULL,1.0000
2684,0,4049,Cheque,0.00,0.00,2017-10-27,2017-08-28,2017-08-28,NULL,3538,New,1969-12-31,NULL,NULL,1.0000
2685,0,3806,Cheque,0.00,0.00,2017-08-29,2017-08-28,2017-08-28,NULL,3539,New,1969-12-31,NULL,NULL,1.0000
2686,0,4141,Cheque,0.00,0.00,2017-11-26,2017-08-28,2017-08-28,NULL,3540,New,1969-12-31,NULL,NULL,1.0000
2687,0,4217,Cheque,0.00,0.00,2017-11-11,2017-08-28,2017-08-28,NULL,3541,New,1969-12-31,NULL,NULL,1.0000
2688,0,4160,Cheque,0.00,0.00,2017-11-11,2017-08-28,2017-08-28,NULL,3542,New,1969-12-31,NULL,NULL,1.0000
2689,0,4186,Cheque,0.00,0.00,2017-11-11,2017-08-28,2017-08-28,NULL,3543,New,1969-12-31,NULL,NULL,1.0000
2690,0,4217,Cheque,0.00,0.00,2017-10-13,2017-08-29,2017-08-29,NULL,3544,New,1969-12-31,NULL,NULL,1.0000
2691,0,4180,Cheque,0.00,0.00,2017-10-13,2017-08-29,2017-08-29,NULL,3545,New,1969-12-31,NULL,NULL,1.0000
2692,0,4085,Cheque,0.00,0.00,2017-10-28,2017-08-29,2017-08-29,NULL,3546,New,1969-12-31,NULL,NULL,1.0000
2693,0,4086,Cheque,0.00,0.00,2017-10-28,2017-08-29,2017-08-29,NULL,3547,New,1969-12-31,NULL,NULL,1.0000
2694,201996,3564,razorpay,1123.65,1123.65,NULL,2017-08-25,2017-08-29,NULL,3042,NULL,NULL,0,NULL,1.0000
2695,201898,3536,,283737.00,0.49,NULL,2018-01-25,2017-08-29,NULL,3003,135,NULL,0,1019,1.0000
2696,201501,3149,banktransfer,283836.00,3714266.19,NULL,2017-07-31,2017-08-29,NULL,2606,NULL,NULL,0,NULL,1.0000
2697,201501,3149,banktransfer,1000000.00,2714266.19,NULL,2017-07-31,2017-08-29,NULL,2606,NULL,NULL,0,NULL,1.0000
2698,201501,3149,banktransfer,1000000.00,1714266.19,NULL,2017-08-01,2017-08-29,NULL,2606,NULL,NULL,0,NULL,1.0000
2699,201501,3149,banktransfer,500000.00,1214266.19,NULL,2017-08-02,2017-08-29,NULL,2606,NULL,NULL,0,NULL,1.0000
2700,201501,3149,banktransfer,575000.00,639266.19,NULL,2017-08-02,2017-08-29,NULL,2606,NULL,NULL,0,NULL,1.0000
2701,100001185,1271,banktransfer,852.62,852.62,NULL,1970-01-01,2017-08-29,NULL,264,28,NULL,0,NULL,1.0000
2702,200245,1797,banktransfer,6516.00,6516.00,NULL,1970-01-01,2017-08-29,NULL,1354,28,NULL,0,NULL,1.0000
2703,100000381,473,banktransfer,1087.62,1087.62,NULL,1970-01-01,2017-08-29,NULL,93,28,NULL,0,NULL,1.0000
2704,0,3839,Cheque,0.00,0.00,2017-10-30,2017-08-31,2017-08-31,NULL,3548,New,1969-12-31,NULL,NULL,1.0000
2705,0,4188,Cheque,0.00,0.00,2017-10-30,2017-08-31,2017-08-31,NULL,3549,New,1969-12-31,NULL,NULL,1.0000
2706,0,3959,Cheque,0.00,0.00,2017-10-30,2017-08-31,2017-08-31,NULL,3550,New,1969-12-31,NULL,NULL,1.0000
2707,0,4168,Cheque,0.00,0.00,2017-10-30,2017-08-31,2017-08-31,NULL,3551,New,1969-12-31,NULL,NULL,1.0000
2708,0,4060,Cheque,0.00,0.00,2016-07-15,2017-08-31,2017-08-31,NULL,3552,New,1969-12-31,NULL,NULL,1.0000
2709,0,4058,Cheque,0.00,0.00,NULL,2017-08-31,2017-08-31,NULL,3553,New,1969-12-31,NULL,NULL,1.0000
2710,0,4056,Cheque,0.00,0.00,NULL,2017-08-31,2017-08-31,NULL,3554,New,1969-12-31,NULL,NULL,1.0000
2711,0,4059,Cheque,0.00,0.00,NULL,2017-08-31,2017-08-31,NULL,3555,New,1969-12-31,NULL,NULL,1.0000
2712,201865,3433,,164220.00,164220.00,NULL,2017-08-29,2017-09-01,NULL,2921,,NULL,0,NULL,1.0000
2713,201674,3242,banktransfer,227519.21,227519.21,NULL,2017-07-12,2017-09-01,NULL,2882,NULL,NULL,0,NULL,1.0000
2714,0,4239,Cheque,0.00,0.00,2017-07-30,2017-09-01,2017-09-01,NULL,3556,New,1969-12-31,NULL,NULL,1.0000
2715,0,4181,Cheque,0.00,0.00,2017-11-30,2017-09-01,2017-09-01,NULL,3557,New,1969-12-31,NULL,NULL,1.0000
2716,0,3981,Cheque,0.00,0.00,2017-07-30,2017-09-01,2017-09-01,NULL,3558,New,1969-12-31,NULL,NULL,1.0000
2717,2000404,4086,checkmo,46242.12,46242.12,NULL,1970-01-01,2017-09-01,NULL,3547,NULL,NULL,0,NULL,1.0000
2718,0,3814,Cheque,0.00,0.00,2017-10-16,2017-09-01,2017-09-01,NULL,3559,New,1969-12-31,NULL,NULL,1.0000
2719,0,3768,Cheque,0.00,0.00,2017-11-15,2017-09-01,2017-09-01,NULL,3560,New,1969-12-31,NULL,NULL,1.0000
2720,0,3740,Cheque,0.00,0.00,2017-10-31,2017-09-01,2017-09-01,NULL,3561,New,1969-12-31,NULL,NULL,1.0000
2721,0,4246,Cheque,0.00,0.00,2017-10-31,2017-09-01,2017-09-01,NULL,3562,New,1969-12-31,NULL,NULL,1.0000
2722,0,4112,Cheque,0.00,0.00,2017-10-31,2017-09-01,2017-09-01,NULL,3563,New,1969-12-31,NULL,NULL,1.0000
2723,0,4252,Cheque,0.00,0.00,2017-10-16,2017-09-01,2017-09-01,NULL,3564,New,1969-12-31,NULL,NULL,1.0000
2724,0,4151,Cheque,0.00,0.00,2017-11-15,2017-09-01,2017-09-01,NULL,3565,New,1969-12-31,NULL,NULL,1.0000
2725,0,3672,Cheque,0.00,0.00,2017-10-16,2017-09-01,2017-09-01,NULL,3566,New,1969-12-31,NULL,NULL,1.0000
2726,0,4260,Cheque,0.00,0.00,2017-10-16,2017-09-01,2017-09-01,NULL,3567,New,1969-12-31,NULL,NULL,1.0000
2727,201240,2802,banktransfer,16734.00,149.13,NULL,2017-06-30,2017-09-01,NULL,2303,NULL,NULL,0,NULL,1.0000
2728,0,4027,Cheque,0.00,0.00,2017-03-23,2017-09-01,2017-09-01,NULL,3568,New,1969-12-31,NULL,NULL,1.0000
2729,0,4161,Cheque,0.00,0.00,2017-10-31,2017-09-01,2017-09-01,NULL,3569,New,1969-12-31,NULL,NULL,1.0000
2730,0,4121,Cheque,0.00,0.00,2017-09-01,2017-09-01,2017-09-01,NULL,3570,New,1969-12-31,NULL,NULL,1.0000
2731,0,4238,Cheque,0.00,0.00,2017-11-16,2017-09-02,2017-09-02,NULL,3571,New,1969-12-31,NULL,NULL,1.0000
2732,0,4242,Cheque,0.00,0.00,2017-11-16,2017-09-02,2017-09-02,NULL,3572,New,1969-12-31,NULL,NULL,1.0000
2733,0,4237,Cheque,0.00,0.00,2017-11-16,2017-09-02,2017-09-02,NULL,3573,New,1969-12-31,NULL,NULL,1.0000
2734,0,3755,Cheque,0.00,0.00,2017-11-16,2017-09-02,2017-09-02,NULL,3574,New,1969-12-31,NULL,NULL,1.0000
2735,0,4033,Cheque,0.00,0.00,2017-11-16,2017-09-02,2017-09-02,NULL,3575,New,1969-12-31,NULL,NULL,1.0000
2736,0,4217,Cheque,0.00,0.00,2017-11-16,2017-09-02,2017-09-02,NULL,3576,New,1969-12-31,NULL,NULL,1.0000
2737,0,4228,Cheque,0.00,0.00,2017-11-16,2017-09-02,2017-09-02,NULL,3577,New,1969-12-31,NULL,NULL,1.0000
2738,0,4247,Cheque,0.00,0.00,2017-11-16,2017-09-02,2017-09-02,NULL,3578,New,1969-12-31,NULL,NULL,1.0000
2739,0,4243,Cheque,0.00,0.00,2017-09-02,2017-09-02,2017-09-02,NULL,3579,New,1969-12-31,NULL,NULL,1.0000
2740,0,4277,Cheque,0.00,0.00,2017-10-17,2017-09-02,2017-09-02,NULL,3580,New,1969-12-31,NULL,NULL,1.0000
2741,0,4277,Cheque,0.00,0.00,2017-10-17,2017-09-02,2017-09-02,NULL,3580,New,2017-10-16,NULL,NULL,1.0000
2742,0,4289,Cheque,0.00,0.00,NULL,2017-09-03,2017-09-03,NULL,3581,New,1969-12-31,NULL,NULL,1.0000
2743,0,4290,Cheque,0.00,0.00,NULL,2017-09-04,2017-09-04,NULL,3582,New,1969-12-31,NULL,NULL,1.0000
2744,0,4022,Cheque,0.00,0.00,2017-09-04,2017-09-04,2017-09-04,NULL,3583,New,1969-12-31,NULL,NULL,1.0000
2745,0,4288,Cheque,0.00,0.00,2017-11-03,2017-09-04,2017-09-04,NULL,3584,New,1969-12-31,NULL,NULL,1.0000
2746,0,4282,Cheque,0.00,0.00,2017-11-03,2017-09-04,2017-09-04,NULL,3585,New,1969-12-31,NULL,NULL,1.0000
2747,0,4263,Cheque,0.00,0.00,NULL,2017-09-04,2017-09-04,NULL,3586,New,1969-12-31,NULL,NULL,1.0000
2748,0,4264,Cheque,0.00,0.00,2017-09-04,2017-09-04,2017-09-04,NULL,3587,New,1969-12-31,NULL,NULL,1.0000
2749,0,4266,Cheque,0.00,0.00,NULL,2017-09-04,2017-09-04,NULL,3588,New,1969-12-31,NULL,NULL,1.0000
2750,0,4267,Cheque,0.00,0.00,NULL,2017-09-04,2017-09-04,NULL,3589,New,1969-12-31,NULL,NULL,1.0000
2751,0,4268,Cheque,0.00,0.00,NULL,2017-09-04,2017-09-04,NULL,3590,New,1969-12-31,NULL,NULL,1.0000
2752,0,4278,Cheque,0.00,0.00,NULL,2017-09-04,2017-09-04,NULL,3591,New,1969-12-31,NULL,NULL,1.0000
2753,0,4276,Cheque,0.00,0.00,NULL,2017-09-04,2017-09-04,NULL,3592,New,1969-12-31,NULL,NULL,1.0000
2754,0,4283,Cheque,0.00,0.00,NULL,2017-09-04,2017-09-04,NULL,3593,New,1969-12-31,NULL,NULL,1.0000
2755,0,4293,Cheque,0.00,0.00,NULL,2017-09-04,2017-09-04,NULL,3594,New,1969-12-31,NULL,NULL,1.0000
2756,0,4295,Cheque,0.00,0.00,NULL,2017-09-04,2017-09-04,NULL,3595,New,1969-12-31,NULL,NULL,1.0000
