product_id,bm_number,product_name,category_name,brand_name
44187,BM9S7J7,"Kisankraft Electric Lawn Mower KK-LME-1400, 1400W",Office Supplies,KISANKRAFT
44191,BM9Q8A5,Kisankraft KK-LMM-350 Manual Lawn Mower,Office Supplies,KISANKRAFT
37187,BM9M6U3,DS3231 AT24C32 IIC PRECISION RTC REAL TIME CLOCK,Time Cards,KITSGURU
37186,BM9M6U2,Micro SD CARD MODULE SLOT SOCKET READER,Flash Cards and Memory Sticks,KITSGURU
43355,BM9P6S6,KLEENGUARD* G10 Arctic Blue Nitrile Gloves / Large Per Pack :200 Qty,Office Supplies,KLEENGUARD
44197,BM9P7Q4,"Klinger Reflex Level Gauge Model R25 ,    R25-DG, Size 1 x VIII, M/H,Top/Bottom Execution,Centre to Centre: 395 mm,Visible Length: 298 mm,Gauge Material M/H – Wetted Parts in Stainless steel, others in Carbon Steel,DG Upper and low",Office Supplies,KLINGER
35498,BM9L6Q4,"5"" Diagonal Cutters for electromechanics - MultiGrip",Diagonal Cutters,KNIPEX
35495,BM9L6Q1,"5.5"" Flat Nose Pliers w/ Cutting Edges",Specialty Pliers,KNIPEX
35496,BM9L6Q2,"6.5"" Cable Shears - Plastic Grip",Specialty Cables,KNIPEX
35497,BM9L6Q3,Dismantling Tool - 4 - 16 mm dia,Accessories,KNIPEX
2922,BM1A6B8,Knipex 4421 J31 (40-100 mm ) Plier,Specialty Pliers,KNIPEX
2921,BM1A6B9,Knipex 4421 J41 (85-140 mm ) Plier,Specialty Pliers,KNIPEX
43694,BM9P7A8,Tool wire cutter Esd,Office Supplies,KNIPEX
29927,BM9G9C4,Strip Cut Shredder,Accessories,KOBRA
43394,BM9X1X2,STRAIGHT CONNECT XQM0303,Office Supplies,KOPEX
2803,BM1A8L9,Hydraulic Coupler Socket Bbs500-0,Sockets,KOSMEK
44155,BM9Z6Z6,BEARING 51105,Office Supplies,KOYO
43603,BM9W5V3,HC 320/22JR Made in Japan Make Koyo,Office Supplies,KOYO
43743,BM9P7C8,1)Bucket with Support Ring : 125 mm OD 100 mm ID Make = KRAMPE 2)Bucket with Support Ring : 130 mm OD 105 mm ID Make = KRAMPE  3)O Ring : 80 mm OD 74 ID MAKE- KRAMPE 4)O Ring : SIZE 130mm OD 120mm ID MAKE- KRAMPE,Office Supplies,KRAMPE
43290,BM9P6N3,4PC-Combination try meter square,Office Supplies,KRISTEEL
34890,BM9L3H6,Combination Set Protractor 300mm( Kristeel-Shinwa),Accessories,KRISTEEL
44193,BM9P7P8,"TORQUE  WRENCH 1/2"" 20 TO 200 NM",Office Supplies,KS TOOL
45666,BM9P9L2, Ksb Pumps,Pump Accessories,KSB
29950,BM0H7V7,DIGITAL CLAMP METER: Kusam Meco 999,Office Supplies,KUSAM MECO
43526,BM9T9V2,Digital Techometer Non contact type KUSAM MECO make 2234,Office Supplies,KUSAM MECO
42902,BM9P9D5,1000A AC Digital Clamp Meter - 2502,Office Supplies,KUSAM-MECO
42914,BM9S5P8,Digital ELCB Tester,Office Supplies,KUSAM-MECO
42901,BM9W5X5,Earth Resistance meter,Office Supplies,KUSAM-MECO
42904,BM9R1D5,"KUSAM-MECO Digital Insulation Tester, IRT Range 0-200M Ohm - DIT 99 D",Office Supplies,KUSAM-MECO
43570,BM9T8M9,4A-6A MPCB 1.50KW,Office Supplies,L & T
43784,BM9S8R4,10A SP MCB 10 Ka LandT,Office Supplies,L&T
43779,BM9V4L7,32A TPN 10 Ka MCB LandT,Office Supplies,L&T
43780,BM9U8N3,32A TPN 10 Ka MCB LandT,Office Supplies,L&T
43783,BM9X6S4,6 A SP 10Ka MCB LandT,Office Supplies,L&T
43785,BM9R3T4,63A TPN MCCB 25 Ka LandT,Office Supplies,L&T
43097,BM9Z3H7,L and T Make Starter 25 HP,Office Supplies,L&T
31924,BM9J4K6,"Glass Filtration system
Make :Labco
Millipore Type Membrane Filter Holder Assembly with membrane support, funnel, flask & clamp, standard joint fitting.
Membrane : 47mm dia
Funnel Capacity : 300ml
Flask Capacity : 1000ml",Accessories,LABCO
44459,BM9P7V2,PH/TDS/SALT/EC/TEMP POCKET TRACER,Office Supplies,LAMOTTE
31133,BM9H9C8,"2 Pole ,40A, 30mA ELCB,411852 DX3 - BM9H9C8",Accessories,LEGRAND
44379,BM9T2B4,2 POLE MCB 32 AMP,Office Supplies,LEGRAND
44402,BM9T6X5,"4 POLE 63 AMP, 100mA, RCBO",Office Supplies,LEGRAND
44401,BM9V1T5,"4 POLE 63 AMP, 30mA, RCCB",Office Supplies,LEGRAND
42808,BM9X2W7, MCB-3Pole -63 amp.----------MAKE-(Legrand)   CAT NO- 408661,Office Supplies,LEGRAND
37680,BM9M9C6,LEGRAND Switch,Wall Switches,LEGRAND
37691,BM9M9D8,LEGRAND Switch,Wall Switches,LEGRAND
42810,BM9U3M6,MCB  3Pole  -16 A ---------- MAKE-(Legrand)   CAT NO- 408655,Office Supplies,LEGRAND
43556,BM9Q9K1,MCB 32A SP 10KA  C-CURVE,Office Supplies,LEGRAND
40545,BM9X4K1,MCB Legrand 16 A 2Pole,IEC Circuit Breakers,LEGRAND
40548,BM9Y5Q2,MCB Legrand 25AMP. 4 POLE,IEC Circuit Breakers,LEGRAND
40546,BM9T7F1,MCB Legrand 4 Pole 100A,IEC Circuit Breakers,LEGRAND
40547,BM9R1G3,MCB LEGRAND MAKE CAT.NO. 408657 25A 3 Pole,IEC Circuit Breakers,LEGRAND
42809,BM9W4N6,MCB—3pole-100amps.--------MAKE-(Legrand) CAT NO-  408663,Office Supplies,LEGRAND
42811,BM9U5E3,MCB—4pole---63 amp.-------MAKE-(Legrand)  CAT NO- 408702,Office Supplies,LEGRAND
44400,BM9W1Q9,"RCBO 4P 32 A WHITE DX3 32 A,30MA RATING",Office Supplies,LEGRAND
43397,BM9T4M3,"ADAPTOR 1/2NPT (M) - M16X1.5 (F)""",Office Supplies,LEGRIS
45555,BM9R5F7,Legris make Nylon Tube 4mm OD x 2mm ID Green color 1100P04 02,Hydraulic System Components,LEGRIS
45554,BM9V3A3,Legris make Nylon Tube 6mm OD x 4mm ID Milky white color 1100P06 00,Hydraulic System Components,LEGRIS
45556,BM9X5U5,Legris make Nylon Tube 8mm OD x 6mm ID Milky white color 1100P08 00,Hydraulic System Components,LEGRIS
45552,BM9X3U2,Legris make PU Tube Blue color 14mm OD x 10mm ID 2000I14N04,Hydraulic Hoses,LEGRIS
45557,BM9W1F4,NYLON POLYAMIDE 04MM X 02 WHITE‐ LEGRIS MAKE,Hydraulic Hoses,LEGRIS
43467,BM9P6V6,density meter 1.050 - 1.100 g/ml / 0.001 / Low ST / 15C MAKE- LEIMCO,Office Supplies,LEIMCO
43928,BM9Q4G5,DCF.91.093.5LTAutomatic extraction tools for crimp contacts,Office Supplies,LEMO
43935,BM9Z7B3,EGG.4B.660.ZZM Female crimp contact suitable,Office Supplies,LEMO
43930,BM9Z5D5,EGG.4B.661.ZZM Female crimp contact suitable for above connector,Office Supplies,LEMO
43933,BM9Q2U9,FGG.4B.560.ZZC Male crimp contact suitable for above connector,Office Supplies,LEMO
43929,BM9Q8V6,FGG.4B.561.ZZC Male crimp contact suitable,Office Supplies,LEMO
43931,BM9V6P1,FHG.4B.330.CYBD15 Male plug,Office Supplies,LEMO
43934,BM9U5E1,FHJ.4B.330.CYMD15 Elbow plug with female contacts,Office Supplies,LEMO
36088,BM9M1F4,LEMO Vacuum tight Coupler - SJG.5B.310.CLAPV,Vacuum Cleaner Accessories,LEMO
43932,BM9Q4J7,SJG.4B.330.CLAPV Vacuumtight Fixed coupler-,Office Supplies,LEMO
43675,BM9Q3S1,AIO 520-22IKU F0D5007FIN INTEL_CORE_I3- 6006U_2.0G_2C 4GB DDR4 1TB7200rpm Wireless 720P MIC DVDRW Integrated HDMI OUT Black 21.5,Office Supplies,LENOVO
43674,BM9R7R1,AIO 520-22IKU F0D500BUIN INTEL_CORE i3-7020U 4GB DDR4 1TB7200rpm Wireless 720P MIC DVDRW Integrated HDMI OUT Black 21.5,Office Supplies,LENOVO
47909,BM9Q5Z1,"Double lifeline harness , Leslico",Head Protection,LESLICO
47915,BM9Z5T7,Face shield  Leslico,Head Protection,LESLICO
47912,BM9S3H9,"Long rope lifeline harness , Leslico",Head Protection,LESLICO
47901,BM9S3G2,PVC apron - Leslico model LPVC-120,Head Protection,LESLICO
47905,BM9V9H2,"Safety helmet , Leslico, Model 2001",Head Protection,LESLICO
47898,BM9Q3M6,"Safety helmet Blue, Leslico, Model 2001",Head Protection,LESLICO
47899,BM9Q6N6,"Safety helmet Blue, Leslico, Model 2001",Head Protection,LESLICO
47914,BM9R2R9,"Safety helmet Green, Leslico, Model 2001",Head Protection,LESLICO
47910,BM9U4T5,"Single lifeline harness , Leslico model UEE 262",Head Protection,LESLICO
47900,BM9Y4P9,"Slot fix Ear muff , Leslico,",Head Protection,LESLICO
41639,BM9R1S1,Dettol Handwash 1 Ltr,Toilet Equipment,LEVO
43008,BM9P6D9,"Claws, DN 63/100 ISO-K (4pieces)",Office Supplies,LEYBOLD
43573,BM9P6Y6,FRIDGE - GR-H772HXHU.APZQEBN - (SHINY STEEL)(580 LTR)(3STAR)(INVERTER COMPRESSOR)(IBDC) - REF-FF - LG,Office Supplies,LG
3256,BM1A8F3,"Liberty Safety Shoes, Warrior, 7198-01, Size 7",Steel Toe Boots and Shoes,Liberty
3255,BM1A8F4,"Liberty Safety Shoes, Warrior, 7198-01, Size 8",Steel Toe Boots and Shoes,Liberty
3258,BM1A8F5,"Liberty Safety Shoes, Warrior, 7198-01, Size 9",Steel Toe Boots and Shoes,Liberty
28991,BM9G4K5,LIBRATHERM Micro Controller Based 6 Channel Fixed Input Datalogger - DATALOG-804-F-6,Electrical Properties Data Loggers,LIBRATHERM
3637,BM1A7I6,Wire Mesh Sling L 6 Ft. Vll 2300 Lb,Wire Slings,LIFT-ALL
43388,BM9P6T4,7293 -  End Cutters Flush Cut 108mm,Office Supplies,LINDSTROM
43111,BM9P6H5,Tool Wire Cutter Make: Lindstrom Model: RX8151 313087016012,Office Supplies,LINDSTROM
42380,BM9R9S7,1.5 Ton inverter 3 star spite AC,Office Supplies,LLOYD
38752,BM00040,Packing and Forwarding of clutch plate,Packing and Forwarding,LOCAL
46048,BM9W9H9,Loctite 243 - 250 ML,Root Catalog,LOCTITE
44239,BM9X2F2,Loctite 255 G Bottle Hi Tack Gasket Sealant NS 5009,Office Supplies,LOCTITE
2612,BM1A4V6,Loctite 406 - BM1A4V6,Speciality Sealant,LOCTITE
35079,BM9L4L4,LOCTITE 406 - BM9L4L4,Speciality Sealant,LOCTITE
40032,BM9U7C1,LOCTITE 406 (20 gms ),Adhesives and Glue,LOCTITE
34016,BM9K7R2,Loctite 518 50 ML,Speciality Sealant,LOCTITE
35260,BM9L5K6,LOCTITE 577,Speciality Sealant,LOCTITE
43737,BM9P7C5,Loctite LB 8009( 510 GMS PACK) MOQ - 10 Nos,Office Supplies,LOCTITE
43836,BM9X8L4,LOCTITE RUBBER CORD 1.6 MM NITRILEBLACK,Office Supplies,LOCTITE
43833,BM9U2A3,LOCTITE RUBBER CORD 2.4 MM NITRILEBLACK,Office Supplies,LOCTITE
43835,BM9Y5U6,LOCTITE RUBBER CORD 3.2 MM NITRILEBLACK,Office Supplies,LOCTITE
43834,BM9Z8G3,LOCTITE RUBBER CORD 4.8 MM NITRILEBLACK,Office Supplies,LOCTITE
43830,BM9R4D8,LOCTITE RUBBER CORD 5.7 MM NITRILEBLACK,Office Supplies,LOCTITE
43832,BM9Y8M6,LOCTITE RUBBER CORD 6.4 MM NITRILEBLACK,Office Supplies,LOCTITE
43831,BM9R8X1,LOCTITE RUBBER CORD 8.4 MM NITRILEBLACK,Office Supplies,LOCTITE
43155,BM9P6J7,Rotorspray,Office Supplies,LOCTITE
43624,BM9Z4W4,"Wireless Triaxial accelerometer Node:  G-LINK-200-8G-M, Wireless, ruggedized high-speedtriaxial accelerometer node, user adjustable for ±2g, ±4g or ±8g (standard) measurement range.Operates on 2.4 GHz IEEE 802.15.4 radio",Office Supplies,LORD MICROSTRAIN
43623,BM9Y8G8,"Wireless USB Gateway : WSDA-200-USB Base Station, external antenna.",Office Supplies,LORD MICROSTRAIN
42909,BM9P6B2,lota flow make MM-25-1-S-T-S-IP65-1-M-P-2-B-C-2-N (WATER METER)DESCRIPTION - SIZE- 25mmMOUNTING - Inline Flow Tube.MATERIAL - SS 304LINER MATERIAL - SS316FLOW SENSOR PROTECTION - IP65INSTALLATION STRUCTURE - IntegralPROCESS CONNECTION - Carbon SteelFLANG,Office Supplies,LOTA FLOW
44415,BM9X4H3,COUPLING RRL 150/100,Office Supplies,LOVEJOY
44414,BM9Z5L1,COUPLING WITH PIN BUSH RB 144-6 RB 144-6,Office Supplies,LOVEJOY
41645,BM9W5B4,ROOM FRESHNER Lovin,Toilet Equipment,LOVIN
43747,BM9P7D2,Submersible Sewage Cutter Pump phase- III KW 2.2,Office Supplies,LUBI
30944,BM9H7Z7,"""LUMEL : LCTR 45/14
 LCTR :: 1VA, 30/5A XMER"" - BM9H7Z7",Current Transformers,LUMEL
28547,BM9G1G9,"LUMEL Low Voltage Current Transformer, 1VA, 30/5A XMER - LCTR 45/14",Current Transformers,LUMEL
43528,BM9V1T7,digital temp. and humidity meter Model HT-305  Lutron make,Office Supplies,LUTRON
3506,BM0Z1G6,Humidity Meter MHB-382SD,Hygrometers,LUTRON
47477,BM9X4D5,"LUTRON MAKE      Digital LUX Meter,      Model:- LX 101A",Testing,LUTRON
47475,BM9R5U6,"LUTRON MAKE     Sound level Meter,       Model :- SL-4001",Testing,LUTRON
40865,BM9V4W9,PEN LUXOR PILOT NO 801 BLUE,Office Supplies,LUXOR
41628,BM9V5D7,Permanent Marker-blue/red/green/black /white colour,Writing Equipment,Luxor
43686,BM9P7A6,"Maclocks MBPRLDGTB01KL, Ledge MBPR TouchBarwith Keyed Cable Lock",Office Supplies,MACLOCKS
43225,BM9U1D1,Uno ipad charging cart-EU,Office Supplies,MACLOCKS
46081,BM9S4D9,9PR5 (YOUR P/NO:SKC-S) (PACK SIZE 400 ML),Lab Chemicals,MAGNAFLUX
46080,BM9Y7X2,ARDROX 9704 (YOUR P/NO: ZL-67)(PACK SIZE 25LT),Lab Chemicals,MAGNAFLUX
43494,BM9P6W9,ASME Sealed Cage Float Level Switch,Office Supplies,MAGNETROL
46727,BM9W2N1, Mhr-PS-10,Testing,MAHR
43488,BM9Y8W2,Battery Operated Pallet Truck: SP-25,Office Supplies,MAINI
43490,BM9U7U9,ELECTRIC STACKER Automatic BatteryCharger 24V x 40Ah,Office Supplies,MAINI
43486,BM9R3K9,"Fully Electric Stacker,Model:- ST15 SS FFTL4500 mm",Office Supplies,MAINI
43487,BM9U1G9,MS Hydraulic Hand Pallet Truck:- PV-25 (1150 x 520 mm),Office Supplies,MAINI
43489,BM9R8H8,"SP-25 ,Automatic BatteryCharger 24V , 32 Ah",Office Supplies,MAINI
44189,BM9V8F3,Makita Electric Lawn Mower Cutting Width 16 Inch/ELM 4110,Office Supplies,MAKITA
44190,BM9U4Q4,Makita Electrical Lawn Mower 1.8 Hp,Office Supplies,MAKITA
46607,BM9Q1S9,MANDAR MAKE AOD 15 P.P. -Pneumatic DoubleDiaphragm PumpSuction & Discharge: 1⁄2 InchMOC: P.P.Diaphragm : TeflonMax. Flow: 35 LPM on water at zero headShut off Head: 50 Mt.Max. Suction Lift: 1.8 Mt.With flow control valve to regulate the fl,Compressors and Vacuum Pumps,MANDAR
45976,BM9S5R1,Manfrotto Compact Advanced Aluminium Tripod with 3-way Head MKCOMPACTADV-BK (Load capacity upto 3kg),Electronics,MANFROTTO
37087,BM9M6H2,Alcohol Breath Analyzer Model AT 6000,Drug and Alcohol Test Kits,MANGAL
43240,BM9P6L4,Supply of GI/MS Welding Rod Size-3.15mm MakeManglam/Ador,Office Supplies,MANGLAM/ADOR
3541,BM1A6Y8,D0545 Chemical Resistant Glove 14 L Sz 8 Pr,Cryogenic Gloves,MAPA
3542,BM1A6Y9,D0545 Chemical Resistant Glove 14 L Sz 9 Pr,Cryogenic Gloves,MAPA
43320,BM9P6Q7,"Analog Static Charge Meter, Model No - SCM-01",Office Supplies,MARVEL
43788,BM9X2C1,"HEAD MOUNTED TRANSMITTER FOR RTD( MODEL: TT7S00HR, RTD RANGE: 0 TO 100,  (RTD SENSOR NOT INCLUDED)",Office Supplies,MASIBUS
43792,BM9V7K5,SOLID STATE RELAY CONTROLLER,Office Supplies,MASIBUS
43791,BM9W8N1,UNIVERSAL TRANSMITTER INPUT K-TYPE SINGLE UNIT,Office Supplies,MASIBUS
3785,BM1A7N5,D1914 Lockout Padlock Kd Hi-Vis Yellow 1/4In,Accessories,MASTER LOCK
38167,BM9N2U6,"Max Coil Nailer with Sq. Trigger Valve, Load Capacity 300 Nail - CN80",Air Nailers,MAX
43736,BM9X4R3,"Dft Meter (ferrous metals, 0-1000 microns, accuracy 5%",Office Supplies,MAXTECH
43051,BM9P6F4,Single Output Switching Power Supply,Office Supplies,MEANWELL
43790,BM9Z7J6,"SWITCHED MODE POWER SUPPLY (MODEL: LRS-200-12, SPECS: INPUT 100-120V AC, 4A or 200-240VAC, 2A      OUTPUT: 12VDC, 17A) ",Office Supplies,MEANWELL
44477,BM9P7W5,DIGITAL MULTIMETER,Office Supplies,MECO
22543,BM9C6P1,"MECO Auto Digital Multimeter,666",Digital Multimeters,MECO
22544,BM9C6P2,MECO TRMS Digital AC/DC Clamp Meter - 1008,Clamp Meters,MECO
37126,BM9M6M5,"OPERATING SCISSOR SH/SH ST. 12.5CM/5""",Scissors,MEDLINE
43326,BM9Y2W8,Ferraz DC Fuse,Office Supplies,MERSEN
43327,BM9S1W2,Mersen Fuse Holder,Office Supplies,MERSEN
46656,BM9S9A1,"Metabo, Germany make Model-DSSW 1690, Net weight- 3.5 kg, Actual air consumption- 22CFM, Air inlet thread size- 3/8"", Min. hose size- 1/2"", Handle type-  Pistol, Square drive- 
3/4"" ,Maximum Torque (reverse)- 1690 Nm",Pneumatic Tools,METABO
43741,BM9T8L7,FPO CART 35 - 300 x 210 x 160,Office Supplies,METAFOLD
43742,BM9Q7F9,FPO CART 45 - 350 x 210 x 200,Office Supplies,METAFOLD
43740,BM9V5Q8,FPO CART 50 - 515 x 310 x 200,Office Supplies,METAFOLD
43253,BM9Y8E5,Hydraulic surface grinder Model MY1230 (table size 300x750mm),Office Supplies,MICROCUT
3809,BM1A8P9,Cut Resistant Hand Gloves - Nitrilon Flex. Item Code Gl-022-Midas,Cut-Resistant Gloves,MIDAS
3810,BM1A8Q0,"Hand Gloves Frontier 75 Style:921C75 Item Code: Gl021, Midas Safety",Coated Gloves,MIDAS
3812,BM1A8Q2,"Weilding Hand Gloves - Weilder, Item Code: Lp003, Midas Safety",Welding Gloves,MIDAS
43018,BM9X7S8,Airtac Single Solenoid Valve 5/2 way 1/8” with Coil AC220V,Office Supplies,MIDCOOL
6386,BM1B0X0,SHAFT TEATHED FOR DRILL MACHINE MODEL - DC M2 - 350 - C - BM1B0X0,Milling and Drilling Machines,Milwaukee
43758,BM9U6H8,"""Minimax"" 4.5Kg CO2 (Wheel) Type Fire Extinguisher, Design, construction and testing as per IS 15683 with fire rating 21B. operating temperature -30°C to +55°C, supplied with body bearing IS 7285 mark and approved by CCoE tested at 250 kgf/cm2., fitted wi",Office Supplies,MINIMAX
3489,BM1A6P7,7421190824 Mitsuba Make ( Made In Thailand) V-Ribbed (1340 K10),Accessories,Mitsuba
44100,BM9U8A3,".275""-.5"" Digital Bore Gage Set",Office Supplies,MITUTOYO
44097,BM9S7T1,".5""-1"" Digital Bore Gage Set",Office Supplies,MITUTOYO
44101,BM9V1T1,"1""- 2"" Digital Bore Gage Set",Office Supplies,MITUTOYO
34082,BM9K7Y6, Digital vernier caliper 150 mm / 6” Mitutoyo No. 500 – 196 ,Vernier Calipers,MITUTOYO
42946,BM9X9B7,ABSOLUTE Coolant Proof Caliper Series 500 with Dust/Water Protection Conforming to IP67 Level with SPC Output: (8inch),Office Supplies,MITUTOYO
42945,BM9T2N9,Coolant Proof Micrometer Series 293-with Dust/Water Protection Conforming to IP65 Level with SPC Output,Office Supplies,MITUTOYO
44102,BM9S5N7,"Digital 0-1"" Point Mic",Office Supplies,MITUTOYO
44099,BM9X7G6,"Digital 2-3"" Pitch Mic",Office Supplies,MITUTOYO
44098,BM9T9C6,"Digital 3-4"" Pitch Mic",Office Supplies,MITUTOYO
44108,BM9P7P3,Digital Micrometer Range 0 to 25 mm,Office Supplies,MITUTOYO
34883,BM9L3F7,"FLEX PORT  GAGE INTERFACE MODEL - FP-1M FLAXPORT GAUGE INTERFACE 1 INPUT FOR MITUTOYO ONLY INCLUDING -
*DATA SEND BUTTON AND FOOTSWITCH JACK(2.5MM) FOR DATA SENDING
*LED FLASHES TO SIGNAL DATA SENDING
*INCLUDES INTERNATIONAL POWER SUPPLY (EUROPEAN 220V",Power Systems and Components,MITUTOYO
43420,BM9Z7W4,"Mititoyo Japan make Inside caliper with spring Adjustment 6""  (950-232 )",Office Supplies,MITUTOYO
43432,BM9Z7W5,"Mititoyo Japan make Inside caliper with spring Adjustment 8"" (950-233)",Office Supplies,MITUTOYO
43434,BM9U1Y7,"Mititoyo Japan Make Out Side Calliper with spring adjustment 6"" (950-222)",Office Supplies,MITUTOYO
43433,BM9T9K4,"Mititoyo Japan Make Out Side Calliper with spring adjustment 8""  (950 - 223)",Office Supplies,MITUTOYO
4564,BM0Y7C5,"Mitutoyo make feeler gauge 28 leaf, 100mm # 184-313",Feeler Gauges,MITUTOYO
3009,BM0O3Z4,Vernier Caliper (Digital) Make:-Mitutiyo,Vernier Calipers,MITUTOYO
44433,BM9P7U3,MOBILITH SHC 460 PL16KG,Office Supplies,MOBILITH
36883,BM9M5J1,"Two handles at tapered end to allow for more stable transport.Head are is smooth to insure all head immobilization devices adhere to the board.Angled edges for log-rollingFloats 70kg. in water.One-piece,high-density, polyethylene plastic(Stretcher - Porta",First Aid,MOBILIZE
37411,BM9M7W1,"MORAKNIV Companion Fixed Blade Outdoor Knife with Sandvik Carbon Steel Blade, Colour Military Green, Size 4.1"" - 11863",Cutting Tools,MORAKNIV
40382,BM9Q2B3,"Oil Particle Counter
Make: Mpfiltri",Particle Counters,MP FILTRI
43249,BM9R5D7,Flap Front,Office Supplies,MRF
43244,BM9X1M8,Flap Rear,Office Supplies,MRF
42959,BM9T1G6,MRF Tyre Assy - 17.5 - 25,Office Supplies,MRF
42961,BM9V7D3,MRF Tyre Assy - 23.5 - 25,Office Supplies,MRF
43250,BM9X5H9,MRF Tyre MUSCLE ROCK TT Front - 11.00 - 20,Office Supplies,MRF
43252,BM9P6L7,Tube 17.5 - 25,Office Supplies,MRF
43248,BM9T4S1,Tube Front,Office Supplies,MRF
43245,BM9T2K2,Tube Rear,Office Supplies,MRF
42960,BM9X5V5,Tyre New Rear Assy 50 Plus TT,Office Supplies,MRF
42844,BM9P5Y6,Cahin strap MSA Helmet MSA,Office Supplies,MSA
44473,BM9P7V7,"IR5500 Open Path Combustible Gas Detector 0-20MA,
HART, Methane, Range 20-100 M, W/Alarm Relays, All
De-energized, ATEX Approved",Office Supplies,MSA
46697,BM9T4B8,MSA FT3 Ratchet suspension with imported chin strap,Head Protection,MSA
46699,BM9R6V8,"MSA P/No:  9100920  Staz on SuspensionWith Perforated SWEAT BAND ,FOR HDPE SHELL .with imported chin strap",Head Protection,MSA
46698,BM9R9F2,"MSA V GARD HELMETS WITH STAZ ON SUSPENSIONS AND IMPORTED CHIN STRAP WITH PRINTINGMSA V-Gard® Caps meet all applicable requirements for a Type I (top impact) helmet as outlined in ANSI/ISEA Z89.1-2009 (Class E), and also as outlined in CSA Z94.1-2005 (Cl",Head Protection,MSA
42918,BM9Y4G1,Multispan digital presetable timer,Office Supplies,MULTISPAN
46503,BM9Y3Y1,Bearing 51104--MWZ Make,Bearings,MWZ
43581,BM9P6Y8,Nabtesco Vigo Grease RE0 (16 kg pail),Office Supplies,NABTESCO
43809,BM9V3X6,A/4 Gateway Paper- Tracing paper Nasa 100 Sheet,Office Supplies,NASA
5144,BM0P9J0,"NATIONAL PLASTIC Storm Premium Chair, 665 mm",Trash Cans,NATIONAL PLASTIC
43804,BM9X6H6,Natraj Eraser,Office Supplies,NATRAJ
43815,BM9Z1D6,Natraj Pencil,Office Supplies,NATRAJ
43811,BM9R3S8,Natraj Sharpener,Office Supplies,NATRAJ
47119,BM9V6S3,"PEN BALL NATRAJ USE AND THROW BLUE, Pack Of 20 PC (Natraj)",Office Supplies,NATRAJ
43964,BM9Y6G7,"3 way push button switch box 1 Emergency switch, 1 Green and 1 Red Push button, 230v ,15 A Nema Make",Office Supplies,NEMA
43959,BM9X2R7,"4 way push button switch box 1 Emergency switch, 1 Green,1 Yellow and 1 Red Push button, 230v ,15 A Nema Make",Office Supplies,NEMA
47046,BM9T6A6,NEO 307 RING FILE; 16 MM A4 Size,Office Supplies,NEO
47047,BM9W5K9,NEO FILE ART NO-301 A/4 CLIP FILE,Office Supplies,NEO
47048,BM9S2C5,NEO FILE ART NO-341 A/4 RING FOLDER,Office Supplies,NEO
47049,BM9V3Q6,NEO FILE ART.NO-201 A/4 DISPLAY BOOK,Office Supplies,NEO
42263,BM9P6Z4,NEOUSYS Compact and Wide Temperature GPU - Nuvo-5095GC,Computer Supplies Accessories,NEOUSYS
43279,BM9P6M8,"Extension Box Single Phase With Fuse Cutout16Amps 3 PIN IP44 Socket Neptune Bals Make - 4nos With 32A Bakelite Fuse Cutout with fuse-1set , 5mtr wire and 32A 3pin Plug IP44-1noswith enclosed box and wiring , fabrication",Office Supplies,NEPTUNE
32094,BM9J5J4,Nestor Safety Shoes,Miscellaneous,NESTOR
41749,BM9Q6E8,"Nevica NV-5099 Long Range LEDFlashlight, BlackRechargable, 1500 M range, Aircraft Alu.",Other Lights,Nevica
33674,BM9K5T4,Nightstick XPP-5422GM Intrinsically Safe Permissible Dual-Light Flashlight with Dual Magnets Green,Other Fixtures,NIGHTSTICK
3056,BM1A8J1,Nikon Coolpix Soft-3 Camera Bag,Specialty Bags and Accessories,NIKON
43321,BM9Y3C8,Accessories Kit oil proof for Nilfisk Oil industrial vacuums ECO OIL 22,Office Supplies,NILFISK
43322,BM9T3W4,Nilfisk Oil industrial vacuums ECO OIL 22 with Accessories Kit oil proof,Office Supplies,NILFISK
43305,BM9P8D8,Crate CC-32100 Blue with SS locking clip Dimensions OD.300X200X100 ID.265X165X95MM,Office Supplies,NILKAMAL
43306,BM9Y8U9,Crate LID -32000 Grey suitable for 300X200 series,Office Supplies,NILKAMAL
43289,BM9P6N1,"NILKAMAL CRATE CC-43100 BLUE, OD.400X300X105 ID.360X260X95MM",Office Supplies,NILKAMAL
46509,BM9U5B7,Nilkamal make wheel mounted dustbin 120 ltr. Capacity MODEL NUMBER- WB120,Abrasive Accessories,NILKAMAL
46510,BM9Q9U5,Nilkamal make wheel mounted dustbin 240 ltr. Capacity MODEL NUMBER - WB240,Abrasive Accessories,NILKAMAL
33115,BM9K2H4,NILKAMAL Storage Bin - 32150,Accessories,NILKAMAL
33114,BM9K2H3,NILKAMAL Storage Bin - 53150,Accessories,NILKAMAL
43304,BM9P6N9,"Plastic Crate OD mm 600x 400 x 120 , ID 565 x365 x 115, Fabrication 3 x 2 = 6 Packet, 3 mm partition thickness, 50 mm height",Office Supplies,NILKAMAL
43971,BM9P7J4,NOCTURNA-SENTINEL ULTRA Hand Held Night Vision System,Office Supplies,NOCTURNA
43864,BM9P7G6,TruCheck 2000 N·m,Office Supplies,NORBAR
