idcompany_gstinfo,cmp_id,cmp_name,gst_num,gst_file,address,city,state_code,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,shippingfirstname,shippinglastname,sap_row_num,gst_type,tan_num,sap_row_num
5513,371,"Amazon Online Sales","No GST Number",NULL,"Ayushman Ortho clinic Ayushman Ortho clinic",LUCKNOW,517,"Uttar Pradesh",NULL,226003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sunny,Singh,,NULL,NULL,
5514,371,"Amazon Online Sales","No GST Number",NULL,"Sunita Sadan, IIIrd Floor, 18A Ferozguda PO Bowenpally Sunita Sadan, IIIrd Floor, 18A Ferozguda PO Bowenpally",SECUNDERABAD,870,Telangana,NULL,500011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rohit,Bhargava,,NULL,NULL,
5515,371,"Amazon Online Sales","No GST Number",NULL,"YASODHA SANNIDHI B BLOCK 504, OPP PRAJAPATHI ELITE BESIDES J YASODHA SANNIDHI B BLOCK 504, OPP PRAJAPATHI ELITE BESIDES J",HYDERABAD,870,Telangana,NULL,500049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nizamuddin,Khan,,NULL,NULL,
5516,371,"Amazon Online Sales","No GST Number",NULL,"Senior MIG-62, Sector-3 Senior MIG-62, Sector-3",RAIPUR,491,Chhattisgarh,NULL,492010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Naveen,Pandey,,NULL,NULL,
5517,371,"Amazon Online Sales","No GST Number",NULL,"Flat no 211 Brigade Park View Apts Flat no 211 Brigade Park View Apts",BENGALURU,501,Karnataka,NULL,560004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,M.v.rao,NULL,,NULL,NULL,
5518,371,"Amazon Online Sales","No GST Number",NULL,"Secure Meters Ltd Secure Meters Ltd",Udaipur,513,Rajasthan,NULL,313003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Niraj,Vyas,,NULL,NULL,
5519,371,"Amazon Online Sales","No GST Number",NULL,"Sector 2, H A Colony, Sector 2, H A Colony,",SRINAGAR,NULL,NULL,NULL,190010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tahir,Asmi,,NULL,NULL,
5520,371,"Amazon Online Sales","No GST Number",NULL,"Blue Gate, #13, 6th Cross Street Blue Gate, #13, 6th Cross Street",CHENNAI,515,"Tamil Nadu",NULL,600029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Magdalene,Tewes,,NULL,NULL,
5521,371,"Amazon Online Sales","No GST Number",NULL,"Opposite Rock Church,SM Enclave,Road # 05,Plot # 81&82, Opposite Rock Church,SM Enclave,Road # 05,Plot # 81&82,",HYDERABAD,870,Telangana,NULL,500030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ravikanth,NULL,,NULL,NULL,
5522,371,"Amazon Online Sales","No GST Number",NULL,"1102, B-Wing, DLH Orchid, 1st Cross Lane, 1102, B-Wing, DLH Orchid, 1st Cross Lane,",MUMBAI,505,Maharashtra,NULL,400053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dhruv,Singh,,NULL,NULL,
5523,371,"Amazon Online Sales","No GST Number",NULL,"601, Riverview- F Wing 601, Riverview- F Wing",KALYAN,505,Maharashtra,NULL,421204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Saman Aziz",Khanam,,NULL,NULL,
5524,371,"Amazon Online Sales","No GST Number",NULL,"Plot No : 191, First floor, 4th street, Rajeswari nagar, Plot No : 191, First floor, 4th street, Rajeswari nagar,",KANCHIPURAM,515,"Tamil Nadu",NULL,603103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suresh.ani,NULL,,NULL,NULL,
5525,371,"Amazon Online Sales","No GST Number",NULL,"B 401, Sanskaar Apartments, Behind Shalby Hospital B 401, Sanskaar Apartments, Behind Shalby Hospital",Ahmedabad,496,Gujarat,NULL,380015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dinkar,NULL,,NULL,NULL,
5526,371,"Amazon Online Sales","No GST Number",NULL,"#84, 4TH MIAN, KAVERIPURA #84, 4TH MIAN, KAVERIPURA",BENGALURU,NULL,NULL,NULL,560079,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Swatipreci,NULL,,NULL,NULL,
5527,371,"Amazon Online Sales","No GST Number",NULL,"Sector-e,hig-104,aliganj Sector-e,hig-104,aliganj",LUCKNOW,517,"Uttar Pradesh",NULL,226024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"A K",Singh,,NULL,NULL,
5528,371,"Amazon Online Sales","No GST Number",NULL,"GAIL INDIA LIMITED GAIL INDIA LIMITED",UJJAIN,504,"Madhya Pradesh",NULL,456010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Harendra K",Sharma,,NULL,NULL,
5529,371,"Amazon Online Sales","No GST Number",NULL,"16/26 ambika sadan  room no 505 16/26 ambika sadan  room no 505",MUMBAI,505,Maharashtra,NULL,400004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vijay,NULL,,NULL,NULL,
5530,371,"Amazon Online Sales","No GST Number",NULL,"Ground floor Ground floor",GODDA,500,Jharkhand,NULL,814133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rajesh,Pathak,,NULL,NULL,
5541,371,"Amazon Online Sales","No GST Number",NULL,"Smartlink, Plot No 7, Verna Industrial Estate, Smartlink, Plot No 7, Verna Industrial Estate,","SOUTH GOA",495,Goa,NULL,403722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prashant,Nayak,,NULL,NULL,
5542,371,"Amazon Online Sales","No GST Number",NULL,"36/263-29, KSR Plaza, 36/263-29, KSR Plaza,",KADAPA,486,"Andhra Pradesh",NULL,516002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sreekanth,NULL,,NULL,NULL,
5543,371,"Amazon Online Sales","No GST Number",NULL,"2452,4th cross,Mari gowda Lay-out,Bannur Rd, 2452,4th cross,Mari gowda Lay-out,Bannur Rd,",MANDYA,501,Karnataka,NULL,571401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gunashekha,NULL,,NULL,NULL,
5544,371,"Amazon Online Sales","No GST Number",NULL,"U-216 First Floor U-216 First Floor","NEW DELHI",494,Delhi,NULL,110092,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Deeply,Yadav,,NULL,NULL,
5545,371,"Amazon Online Sales","No GST Number",NULL,"CCF Residence CCF Residence",SHIMLA,498,"Himachal Pradesh",NULL,172001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Anil,NULL,,NULL,NULL,
5546,371,"Amazon Online Sales","No GST Number",NULL,"Ankur engineering bldg 1st floor room no 2 near Vishal Ankur engineering bldg 1st floor room no 2 near Vishal","CHAKAN Pune",505,Maharashtra,NULL,410501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bharat,Shetke,,NULL,NULL,
5547,371,"Amazon Online Sales","No GST Number",NULL,"1201-1202, Nilgiri, 1201-1202, Nilgiri,",THANE,505,Maharashtra,NULL,400610,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sanjit,Gawand,,NULL,NULL,
5548,371,"Amazon Online Sales","No GST Number",NULL,"Laxmi Control System Laxmi Control System",MYSORE,501,Karnataka,NULL,570018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Basavaraj,Maranabasa,,NULL,NULL,
5549,371,"Amazon Online Sales","No GST Number",NULL,"Othayoth House Othayoth House",Perambra,502,Kerala,NULL,673524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Abdul Gafo",Ar,,NULL,NULL,
5550,371,"Amazon Online Sales","No GST Number",NULL,"pestom sagar road no.5 vikas chawl chembur Mumbai pestom sagar road no.5 vikas chawl chembur Mumbai",MUMBAI,505,Maharashtra,NULL,400089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sachin,Ujal,,NULL,NULL,
5734,371,"Amazon Online Sales","No GST Number",NULL,"d19/20, d19/20,",CHENNAI,515,"Tamil Nadu",NULL,600036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Naresh,NULL,NULL,NULL,NULL,NULL
5735,371,"Amazon Online Sales","No GST Number",NULL,"Crystal Apt, B/705, Agarwal Estate, S V Road, Jogeshwari (W) Crystal Apt, B/705, Agarwal Estate, S V Road, Jogeshwari (W)",Mumbai,505,Maharashtra,NULL,400102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vassim,Shaikh,NULL,NULL,NULL,NULL
5736,371,"Amazon Online Sales","No GST Number",NULL,"07 07",GOINDWAL,512,Punjab,NULL,144606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pritpalsin,NULL,NULL,NULL,NULL,NULL
5737,371,"Amazon Online Sales","No GST Number",NULL,"Vilayilkizhakkathil Vilayilkizhakkathil",ALAPPUZHA,502,Kerala,NULL,690504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Anilkumar ",Nair,NULL,NULL,NULL,NULL
5738,371,"Amazon Online Sales","No GST Number",NULL,"Archana tyre 12/475 mcrobert ganj near shanidso mandir Archana tyre 12/475 mcrobert ganj near shanidso mandir",kanpur,517,"Uttar Pradesh",NULL,208001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Apoorv,Rastogi,NULL,NULL,NULL,NULL
5739,371,"Amazon Online Sales","No GST Number",NULL,"Knorr Bremse India Private Limited Knorr Bremse India Private Limited",PALWAL,497,Haryana,NULL,121102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sahil,NULL,NULL,NULL,NULL,NULL
5740,371,"Amazon Online Sales","No GST Number",NULL,"G204, Sapphire Park, Park Street, Wakad G204, Sapphire Park, Park Street, Wakad",PUNE,505,Maharashtra,NULL,411057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Madhusudha,NULL,NULL,NULL,NULL,NULL
5741,371,"Amazon Online Sales","No GST Number",NULL,"Flat no 21,tower P2 Flat no 21,tower P2",NOIDA,517,"Uttar Pradesh",NULL,201304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lakshman,Bhatnagar,NULL,NULL,NULL,NULL
5742,371,"Amazon Online Sales","No GST Number",NULL,"American International School - Chennai American International School - Chennai",CHENNAI,515,"Tamil Nadu",NULL,600113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,V,Chandramou,NULL,NULL,NULL,NULL
5743,371,"Amazon Online Sales","No GST Number",NULL,"PADMAVATI NIVAS PADMAVATI NIVAS",SANGLI,505,Maharashtra,NULL,416416,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sunil,NULL,NULL,NULL,NULL,NULL
5744,371,"Amazon Online Sales","No GST Number",NULL,"Sector 2, H A Colony, Sector 2, H A Colony,",SRINAGAR,NULL,NULL,NULL,190010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tahir,Asmi,NULL,NULL,NULL,NULL
5746,371,"Amazon Online Sales","No GST Number",NULL,"Blue Gate, #13, 6th Cross Street Blue Gate, #13, 6th Cross Street",CHENNAI,515,"Tamil Nadu",NULL,600029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Magdalene,Tewes,NULL,NULL,NULL,NULL
5747,371,"Amazon Online Sales","No GST Number",NULL,"Plot No : 191, First floor, 4th street, Rajeswari nagar, Plot No : 191, First floor, 4th street, Rajeswari nagar,",KANCHIPURAM,515,"Tamil Nadu",NULL,603103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suresh.ani,NULL,NULL,NULL,NULL,NULL
5748,371,"Amazon Online Sales","No GST Number",NULL,"B 401, Sanskaar Apartments, Behind Shalby Hospital B 401, Sanskaar Apartments, Behind Shalby Hospital",Ahmedabad,496,Gujarat,NULL,380015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dinkar,NULL,NULL,NULL,NULL,NULL
5749,371,"Amazon Online Sales","No GST Number",NULL,"1201-1202, Nilgiri, 1201-1202, Nilgiri,",THANE,505,Maharashtra,NULL,400610,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sanjit,Gawand,NULL,NULL,NULL,NULL
5750,371,"Amazon Online Sales","No GST Number",NULL,"8-A, 3rd floor 8-A, 3rd floor",MUMBAI,505,Maharashtra,NULL,400016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jaspal,Singh,NULL,NULL,NULL,NULL
5751,371,"Amazon Online Sales","No GST Number",NULL,"Flat 53 Tower 3 Pebble Bay Apartments Flat 53 Tower 3 Pebble Bay Apartments",BENGALURU,501,Karnataka,NULL,560094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Malathi,Radhakrish,NULL,NULL,NULL,NULL
5752,371,"Amazon Online Sales","No GST Number",NULL,"C/O Super tailors C/O Super tailors","District mandi",498,"Himachal Pradesh",NULL,175024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Anil,Sharma,NULL,NULL,NULL,NULL
5753,371,"Amazon Online Sales","No GST Number",NULL,"7/ La Charmaine Apts, Tank Road, Orlem, Malad (west) 7/ La Charmaine Apts, Tank Road, Orlem, Malad (west)",Mumbai,505,Maharashtra,NULL,400064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irwin,Cardozo,NULL,NULL,NULL,NULL
5754,371,"Amazon Online Sales","No GST Number",NULL,"HALEEMA ENTERPRISES HALEEMA ENTERPRISES",KOZHIKODE,502,Kerala,NULL,673004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salman,NULL,NULL,NULL,NULL,NULL
5755,371,"Amazon Online Sales","No GST Number",NULL,"#57, 2nd Main Road #57, 2nd Main Road",BENGALURU,501,Karnataka,NULL,560003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Ja India",Digital,NULL,NULL,NULL,NULL
5756,371,"Amazon Online Sales","No GST Number",NULL,"Sidda Sadan, U. B. Hill First Cross, Near Head Post Office Sidda Sadan, U. B. Hill First Cross, Near Head Post Office",DHARWAD,501,Karnataka,NULL,580001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vishwadeep,NULL,NULL,NULL,NULL,NULL
5757,371,"Amazon Online Sales","No GST Number",NULL,"Metro Advertisements Metro Advertisements",TIRUVALLUR,515,"Tamil Nadu",NULL,600019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"K M",Kamalaseka,NULL,NULL,NULL,NULL
5758,371,"Amazon Online Sales","No GST Number",NULL,"12, 1st cross,  V.B layout 12, 1st cross,  V.B layout",BENGALURU,501,Karnataka,NULL,560036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Naresh,NULL,NULL,NULL,NULL,NULL
5759,371,"Amazon Online Sales","No GST Number",NULL,"24th Bn SSB Rangia 24th Bn SSB Rangia",RANGIA,488,Assam,NULL,781354,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Ak Thanil",Singh,NULL,NULL,NULL,NULL
5760,371,"Amazon Online Sales","No GST Number",NULL,"#94, 3rd cross, 4th phase #94, 3rd cross, 4th phase",BENGALURU,501,Karnataka,NULL,560085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nandish,Gowda,NULL,NULL,NULL,NULL
5761,371,"Amazon Online Sales","No GST Number",NULL,"Oracle India Pvt Ltd, Prestige Lexington Oracle India Pvt Ltd, Prestige Lexington",BANGALORE,501,Karnataka,NULL,560029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Albin,Jacob,NULL,NULL,NULL,NULL
5762,371,"Amazon Online Sales","No GST Number",NULL,"1st Floor Room No. 19 Laxmi bldg 1st Floor Room No. 19 Laxmi bldg",MUMBAI,505,Maharashtra,NULL,400012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Akshay,Kadam,NULL,NULL,NULL,NULL
5763,371,"Amazon Online Sales","No GST Number",NULL,"Sensiar Villa Sensiar Villa",AIZAWL,508,Mizoram,NULL,796001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Opa,NULL,NULL,NULL,NULL,NULL
5764,371,"Amazon Online Sales","No GST Number",NULL,"type A/879 type A/879","Donimalai township",501,Karnataka,NULL,583118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vijay,Bhaskar,NULL,NULL,NULL,NULL
5765,371,"Amazon Online Sales","No GST Number",NULL,"Plot no.4 , Raghavendra banglow Plot no.4 , Raghavendra banglow",Alibag,505,Maharashtra,NULL,402201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jayshree,Dhumal,NULL,NULL,NULL,NULL
5766,371,"Amazon Online Sales","No GST Number",NULL,"Company: Route One. Western India Steel Traders Compound Company: Route One. Western India Steel Traders Compound",MUMBAI,505,Maharashtra,NULL,400037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Marissa,Dsouza,NULL,NULL,NULL,NULL
5767,371,"Amazon Online Sales","No GST Number",NULL,"647 giripeth canal road 647 giripeth canal road",NAGPUR,505,Maharashtra,NULL,440010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eliab,Joseph,NULL,NULL,NULL,NULL
5768,371,"Amazon Online Sales","No GST Number",NULL,"No 403 3RD MAIN 2ND BLOCK  R.T. NAGAR No 403 3RD MAIN 2ND BLOCK  R.T. NAGAR",BENGALURU,501,Karnataka,NULL,560032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Abhimaan,R,NULL,NULL,NULL,NULL
5769,371,"Amazon Online Sales","No GST Number",NULL,"Flat 215, Tower A1, Ireo Skyon Flat 215, Tower A1, Ireo Skyon",GURUGRAM,497,Haryana,NULL,122001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Malvika,Sood,NULL,NULL,NULL,NULL
5770,371,"Amazon Online Sales","No GST Number",NULL,"Ricoh India Limited Ricoh India Limited","Next to Marol Telephone E",505,Maharashtra,NULL,400093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jaswant,NULL,NULL,NULL,NULL,NULL
5771,371,"Amazon Online Sales","No GST Number",NULL,"4337 Ayesha manzil 4337 Ayesha manzil",BENGALURU,501,Karnataka,NULL,560032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Adil,NULL,NULL,NULL,NULL,NULL
5772,371,"Amazon Online Sales","No GST Number",NULL,"15/183 15/183",LUCKNOW,NULL,NULL,NULL,226016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"United Wor",School,NULL,NULL,NULL,NULL
5773,371,"Amazon Online Sales","No GST Number",NULL,"old no.45/10,new no.41/10,s.p koil 2nd street thiruvotriyur old no.45/10,new no.41/10,s.p koil 2nd street thiruvotriyur",chennai,515,"Tamil Nadu",NULL,600019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dhinakaran,NULL,NULL,NULL,NULL,NULL
5774,371,"Amazon Online Sales","No GST Number",NULL,"plot 129 near ganesh mandir plot 129 near ganesh mandir",PUNE,505,Maharashtra,NULL,411006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Arshad,NULL,NULL,NULL,NULL,NULL
5775,371,"Amazon Online Sales","No GST Number",NULL,"368,brindavana,2nd cross 368,brindavana,2nd cross",BENGALURU,501,Karnataka,NULL,560100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sasikumar,NULL,NULL,NULL,NULL,NULL
5776,371,"Amazon Online Sales","No GST Number",NULL,"The new India assurance co ltd The new India assurance co ltd",DARJEELING,519,"West Bengal",NULL,734101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bijay,Sharma,NULL,NULL,NULL,NULL
5777,371,"Amazon Online Sales","No GST Number",NULL,"H.No. 22 H.No. 22",RAIPUR,491,Chhattisgarh,NULL,492001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gaurav,Shukla,NULL,NULL,NULL,NULL
5778,371,"Amazon Online Sales","No GST Number",NULL,"2/84 Housing board colony 2/84 Housing board colony",Udaipur,513,Rajasthan,NULL,313001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Manoj,Jain,NULL,NULL,NULL,NULL
5779,371,"Amazon Online Sales","No GST Number",NULL,"Elegant Apartments, Flat no.10, 1st floor Elegant Apartments, Flat no.10, 1st floor",CHENNAI,515,"Tamil Nadu",NULL,600042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"F.vimala S",Rani,NULL,NULL,NULL,NULL
5780,371,"Amazon Online Sales","No GST Number",NULL,"SRI SRINIVAS GAS SERVICE, Indane LPG Distributor SRI SRINIVAS GAS SERVICE, Indane LPG Distributor",TIRUPUR,515,"Tamil Nadu",NULL,641652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A.k.rajmoh,Dhanalaksh,NULL,NULL,NULL,NULL
5781,371,"Amazon Online Sales","No GST Number",NULL,"5A/13 Nattamkar Azeemuddin Street 5A/13 Nattamkar Azeemuddin Street",Ambur,515,"Tamil Nadu",NULL,635802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cashif,NULL,NULL,NULL,NULL,NULL
5782,371,"Amazon Online Sales","No GST Number",NULL,"A 147, First Floor, Bharati Tower A 147, First Floor, Bharati Tower",Bhubaneswar,510,Odisha,NULL,751009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sudeep Ran",Das,NULL,NULL,NULL,NULL
5783,371,"Amazon Online Sales","No GST Number",NULL,"301, Jalaram Niwas 301, Jalaram Niwas",MUMBAI,505,Maharashtra,NULL,400056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Devarshi,Jasani,NULL,NULL,NULL,NULL
5784,371,"Amazon Online Sales","No GST Number",NULL,"H-156, Ashok Vihar, Phase - 1 H-156, Ashok Vihar, Phase - 1","NEW DELHI",494,Delhi,NULL,110052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Saurabh,Goyal,NULL,NULL,NULL,NULL
5785,371,"Amazon Online Sales","No GST Number",NULL,"19 b shakespeare sarani 19 b shakespeare sarani",Kolkata,519,"West Bengal",NULL,700071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Krunal ",Modi,NULL,NULL,NULL,NULL
5786,371,"Amazon Online Sales","No GST Number",NULL,"R 371, MIDC industrial area, Rabale. R 371, MIDC industrial area, Rabale.","NAVI MUMBAI",505,Maharashtra,NULL,400701,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Monarch,NULL,NULL,NULL,NULL,NULL
5787,371,"Amazon Online Sales","No GST Number",NULL,"#005,VIKAS ORCHIDS,MARIYANPALAYA, #005,VIKAS ORCHIDS,MARIYANPALAYA,",BANGALORE,501,Karnataka,NULL,560024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Amith Babu",Oommen,NULL,NULL,NULL,NULL
5788,371,"Amazon Online Sales","No GST Number",NULL,"Rvs school of architecture,rvs technical campus, Rvs school of architecture,rvs technical campus,",SULUR,515,"Tamil Nadu",NULL,641402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Devika,NULL,NULL,NULL,NULL,NULL
5789,371,"Amazon Online Sales","No GST Number",NULL,"Infoblox,9th Floor,Ganga Building Infoblox,9th Floor,Ganga Building",Thiruvananthapuram,502,Kerala,NULL,695581,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Praveen,P,NULL,NULL,NULL,NULL
5790,371,"Amazon Online Sales","No GST Number",NULL,"KTM SIX MILE, HARISH RESIDENCY, GROUND FLOOR, KTM SIX MILE, HARISH RESIDENCY, GROUND FLOOR,",GUWAHATI,488,Assam,NULL,781022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Riku Danie",Doley,NULL,NULL,NULL,NULL
5791,371,"Amazon Online Sales","No GST Number",NULL,"Taj Crescent Apartment, No:-18/2, Flat No:-FF-01,2nd floor Taj Crescent Apartment, No:-18/2, Flat No:-FF-01,2nd floor",BENGALURU,501,Karnataka,NULL,560032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vaseem,Ahmed,NULL,NULL,NULL,NULL
5792,371,"Amazon Online Sales","No GST Number",NULL,"PP 106, Magan Silver Hill Apartments PP 106, Magan Silver Hill Apartments",BENGALURU,501,Karnataka,NULL,560061,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Balaji,Rajan,NULL,NULL,NULL,NULL
5793,371,"Amazon Online Sales","No GST Number",NULL,"new no. 15 old no. 8 sultan street 2nd floor opp. to clive new no. 15 old no. 8 sultan street 2nd floor opp. to clive",CHENNAI,515,"Tamil Nadu",NULL,600001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mohammed,NULL,NULL,NULL,NULL,NULL
5794,371,"Amazon Online Sales","No GST Number",NULL,"Powergrid Powergrid",PURNIA,489,Bihar,NULL,854302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Surya,Prakash,NULL,NULL,NULL,NULL
5795,371,"Amazon Online Sales","No GST Number",NULL,"Mars Rover Manipal, MAHE Automobile Workshop, MIT Mars Rover Manipal, MAHE Automobile Workshop, MIT",UDUPI,501,Karnataka,NULL,576104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mars Rover",Manipal,NULL,NULL,NULL,NULL
5796,371,"Amazon Online Sales","No GST Number",NULL,"no.216 p.h road avadi no.216 p.h road avadi",chennai,515,"Tamil Nadu",NULL,600054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Thiagaraja,NULL,NULL,NULL,NULL,NULL
5797,371,"Amazon Online Sales","No GST Number",NULL,"Swasti,Plot no 6, Sr No 10/,lane infront of Solanki Jeweller Swasti,Plot no 6, Sr No 10/,lane infront of Solanki Jeweller",PUNE,505,Maharashtra,NULL,411027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chaitali,Zope,NULL,NULL,NULL,NULL
5798,371,"Amazon Online Sales","No GST Number",NULL,"UGC DAE CSR, University Campus UGC DAE CSR, University Campus",INDORE,504,"Madhya Pradesh",NULL,452001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Devendra,Kumar,NULL,NULL,NULL,NULL
5799,371,"Amazon Online Sales","No GST Number",NULL,"Near Railway Gate. karale baba Hanuman Mandir Near Railway Gate. karale baba Hanuman Mandir","PIMPRI CHINCHWAD",505,Maharashtra,NULL,411034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lingesh,Pujari,NULL,NULL,NULL,NULL
5800,371,"Amazon Online Sales","No GST Number",NULL,"Shop no14 Ganesh apartment Shop no14 Ganesh apartment",NAGPUR,505,Maharashtra,NULL,440022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Manoj,Mahich,NULL,NULL,NULL,NULL
5801,371,"Amazon Online Sales","No GST Number",NULL,"Villa No. 2, Vision Infiniti Homes Villa No. 2, Vision Infiniti Homes",HYDERABAD,870,Telangana,NULL,502032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Deepak,Kini,NULL,NULL,NULL,NULL
5802,371,"Amazon Online Sales","No GST Number",NULL,"33/2/10, APR Enclave 33/2/10, APR Enclave",BENGALURU,501,Karnataka,NULL,560068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jioraz,NULL,NULL,NULL,NULL,NULL
5803,371,"Amazon Online Sales","No GST Number",NULL,"PAA Wing 1A, 1st Floor, G T Cholayil Appartment PAA Wing 1A, 1st Floor, G T Cholayil Appartment",CHENNAI,515,"Tamil Nadu",NULL,600107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Akash,NULL,NULL,NULL,NULL,NULL
5804,371,"Amazon Online Sales","No GST Number",NULL,"shop no. 9, shubh auto garage, raamvaatika shopping centre shop no. 9, shubh auto garage, raamvaatika shopping centre",BHARUCH,496,Gujarat,NULL,392011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Raju,NULL,NULL,NULL,NULL,NULL
5805,371,"Amazon Online Sales","No GST Number",NULL,"205, Vardhman Apartment, Near Maharashtra Bhawan 205, Vardhman Apartment, Near Maharashtra Bhawan",UDAIPUR,513,Rajasthan,NULL,313001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Shivani Ma",Pvt.,NULL,NULL,NULL,NULL
