Chapter,Heading,Subheading,Description,Code,Internal Key,Is Service
2522,10,0,"QUICKLIME, SLAKED LIME AND HYDRAULIC LIME, OTHER THAN CALCIUM OXIDE AND HYDROXIDE OF HEADING 2825 QUICKLIME",2522100,11708,FALSE
2522,20,0,"QUICKLIME, SLAKED LIME AND HYDRAULIC LIME, OTHER THAN CALCIUM OXIDE AND HYDROXIDE OF HEADING 2825 SLAKED LIME",2522200,11709,FALSE
2522,30,0,"QUICKLIME, SLAKED LIME AND HYDRAULIC LIME, OTHER THAN CALCIUM OXIDE AND HYDROXIDE OF HEADING 2825 HYDRAULIC LIME",2522300,11710,FALSE
2523,,,"PORTLAND CEMENT, ALUMINOUS CEMENT, SLAG CEMENT, SUPERSULPHATE CEMENT AND SIMILAR HYDRAULIC CEMENTS, WHETHER OR NOT COLO",2523,11711,FALSE
2523,10,0,"PORTLAND CEMENT, ALUMINOUS CEMENT, SLAG CEMENT, SUPERSULPHATE CEMENT AND SIMILAR HYDRAULIC CEMENTS, WHETHER OR NOT COLO",2523100,11712,FALSE
2523,21,0,"PORTLAND CEMENT, ALUMINOUS CEMENT, SLAG CEMENT, SUPERSULPHATE CEMENT AND SIMILAR HYDRAULIC CEMENTS, WHETHER OR NOT COLO",2523210,11713,FALSE
2523,29,,OTHER,252329,11714,FALSE
2523,29,20,"PORTLAND CEMENT, ALUMINOUS CEMENT, SLAG CEMENT, SUPERSULPHATE CEMENT AND SIMILAR HYDRAULIC CEMENTS, WHETHER OR NOT COLO",25232920,11715,FALSE
2523,29,30,"PORTLAND CEMENT, ALUMINOUS CEMENT, SLAG CEMENT, SUPERSULPHATE CEMENT AND SIMILAR HYDRAULIC CEMENTS, WHETHER OR NOT COLO",25232930,11716,FALSE
2523,29,40,"PORTLAND CEMENT, ALUMINOUS CEMENT, SLAG CEMENT, SUPERSULPHATE CEMENT AND SIMILAR HYDRAULIC CEMENTS, WHETHER OR NOT COLO",25232940,11717,FALSE
2523,29,90,"PORTLAND CEMENT, ALUMINOUS CEMENT, SLAG CEMENT, SUPERSULPHATE CEMENT AND SIMILAR HYDRAULIC CEMENTS, WHETHER OR NOT COLO",25232990,11718,FALSE
2523,30,0,"PORTLAND CEMENT, ALUMINOUS CEMENT, SLAG CEMENT, SUPERSULPHATE CEMENT AND SIMILAR HYDRAULIC CEMENTS, WHETHER OR NOT COLO",2523300,11719,FALSE
2523,90,,OTHER HYDRAULIC CEMENTS,252390,11720,FALSE
2523,90,10,"PORTLAND CEMENT, ALUMINOUS CEMENT, SLAG CEMENT, SUPERSULPHATE CEMENT AND SIMILAR HYDRAULIC CEMENTS, WHETHER OR NOT COLO",25239010,11721,FALSE
2523,90,20,"PORTLAND CEMENT, ALUMINOUS CEMENT, SLAG CEMENT, SUPERSULPHATE CEMENT AND SIMILAR HYDRAULIC CEMENTS, WHETHER OR NOT COLO",25239020,11722,FALSE
2523,90,90,"PORTLAND CEMENT, ALUMINOUS CEMENT, SLAG CEMENT, SUPERSULPHATE CEMENT AND SIMILAR HYDRAULIC CEMENTS, WHETHER OR NOT COLO",25239090,11723,FALSE
2524,,,ASBESTOS,2524,11724,FALSE
2524,0,11,ASBESTOS - ASBESTOS: ASBESTOS IN ROCK FORM: CHRYSOTILE,2524011,11725,FALSE
2524,0,12,ASBESTOS - ASBESTOS: ASBESTOS IN ROCK FORM: AMPHIBOLE,2524012,11726,FALSE
2524,0,19,ASBESTOS - ASBESTOS: ASBESTOS IN ROCK FORM: OTHER,2524019,11727,FALSE
2524,0,21,"ASBESTOS - ASBESTOS: FIBRE RAW, BEATEN OR WASHED OR GRADED TO LENGTH : CHRYSOLITE",2524021,11728,FALSE
2524,0,22,"ASBESTOS - ASBESTOS: FIBRE RAW, BEATEN OR WASHED OR GRADED TO LENGTH : AMOSITE",2524022,11729,FALSE
2524,0,29,"ASBESTOS - ASBESTOS: FIBRE RAW, BEATEN OR WASHED OR GRADED TO LENGTH : OTHER",2524029,11730,FALSE
2524,0,31,ASBESTOS - ASBESTOS: FLAKES OR POWDER: AMOSITE,2524031,11731,FALSE
2524,0,39,ASBESTOS - ASBESTOS: FLAKES OR POWDER: OTHER,2524039,11732,FALSE
2524,0,91,ASBESTOS - ASBESTOS: OTHER: WASTE,2524091,11733,FALSE
2524,0,99,ASBESTOS - ASBESTOS: OTHER: OTHER,2524099,11734,FALSE
2524,10,0,ASBESTOS - CROCIDOLITE,2524100,11735,FALSE
2524,10,10,CROCIDOLITE,25241010,11736,FALSE
2524,90,,OTHER,252490,11737,FALSE
2524,90,11,ASBESTOS - OTHER --- IN ROCK FORM ---- CHRYSOTILE,25249011,11738,FALSE
2524,90,12,ASBESTOS - OTHER --- IN ROCK FORM ---- AMPHIBOLE,25249012,11739,FALSE
2524,90,13,ASBESTOS - OTHER --- IN ROCK FORM ---- CRYSOLITE,25249013,11740,FALSE
2524,90,14,ASBESTOS - OTHER --- IN ROCK FORM ---- AMOSITE,25249014,11741,FALSE
2524,90,19,ASBESTOS - OTHER --- IN ROCK FORM ---- OTHER,25249019,11742,FALSE
2524,90,21,"ASBESTOS - OTHER --- FIBRE RAW, BEATEN OR WASHED OR GRADED TO LENGTH ---- CHRYSOTILE",25249021,11743,FALSE
2524,90,22,"ASBESTOS - OTHER --- FIBRE RAW, BEATEN OR WASHED OR GRADED TO LENGTH ---- AMPHIBOLE",25249022,11744,FALSE
2524,90,23,"ASBESTOS - OTHER --- FIBRE RAW, BEATEN OR WASHED OR GRADED TO LENGTH ---- CRYSOLITE",25249023,11745,FALSE
2524,90,24,"ASBESTOS - OTHER --- FIBRE RAW, BEATEN OR WASHED OR GRADED TO LENGTH ---- AMOSITE",25249024,11746,FALSE
2524,90,29,"ASBESTOS - OTHER --- FIBRE RAW, BEATEN OR WASHED OR GRADED TO LENGTH ---- OTHER",25249029,11747,FALSE
2524,90,31,ASBESTOS - OTHER --- FLAKES OR POWDER ---- CHRYSOTILE,25249031,11748,FALSE
2524,90,32,ASBESTOS - OTHER --- FLAKES OR POWDER ---- AMPHIBOLE,25249032,11749,FALSE
2524,90,33,ASBESTOS - OTHER --- FLAKES OR POWDER ---- CRYSOLITE,25249033,11750,FALSE
2524,90,34,ASBESTOS - OTHER --- FLAKES OR POWDER ---- AMOSITE,25249034,11751,FALSE
2524,90,39,ASBESTOS - OTHER --- FLAKES OR POWDER ---- OTHER,25249039,11752,FALSE
2524,90,91,ASBESTOS - OTHER --- OTHER ---- WASTE,25249091,11753,FALSE
2524,90,99,ASBESTOS - OTHER --- OTHER ---- OTHER,25249099,11754,FALSE
2525,,,"MICA, INCLUDING SPLITTINGS; MICA WASTE",2525,11755,FALSE
2525,10,,CRUDE MICA AND MICA RIFTED INTO SHEETS OR SPLITTINGS,252510,11756,FALSE
2525,10,10,"MICA, INCLUDING SPLITTINGS; MICA WASTE - CRUDE MICA AND MICA RIFTED INTO SHEETS OR SPLITTINGS: MICA BLOCKS",25251010,11757,FALSE
2525,10,20,"MICA, INCLUDING SPLITTINGS; MICA WASTE - CRUDE MICA AND MICA RIFTED INTO SHEETS OR SPLITTINGS: CONDENSOR FILMS TRIMMED",25251020,11758,FALSE
2525,10,30,"MICA, INCLUDING SPLITTINGS; MICA WASTE - CRUDE MICA AND MICA RIFTED INTO SHEETS OR SPLITTINGS: MICA SPLITTINGS, BOOK FO",25251030,11759,FALSE
2525,10,40,"MICA, INCLUDING SPLITTINGS; MICA WASTE - CRUDE MICA AND MICA RIFTED INTO SHEETS OR SPLITTINGS: MICA SPLITTINGS, LOOSE",25251040,11760,FALSE
2525,10,90,"MICA, INCLUDING SPLITTINGS; MICA WASTE - CRUDE MICA AND MICA RIFTED INTO SHEETS OR SPLITTINGS: OTHER",25251090,11761,FALSE
2525,20,,MICA POWDER,252520,11762,FALSE
2525,20,10,"MICA, INCLUDING SPLITTINGS; MICA WASTE - MICA POWDER: MICA FLAKES, 2.20 MESH",25252010,11763,FALSE
2525,20,20,"MICA, INCLUDING SPLITTINGS; MICA WASTE - MICA POWDER: MICA POWDER, DRY GROUND",25252020,11764,FALSE
2525,20,30,"MICA, INCLUDING SPLITTINGS; MICA WASTE - MICA POWDER: MICA POWDER, MICRONISED",25252030,11765,FALSE
2525,20,40,"MICA, INCLUDING SPLITTINGS; MICA WASTE - MICA POWDER: MICA POWDER, WET GROUND",25252040,11766,FALSE
2525,20,50,"MICA, INCLUDING SPLITTINGS; MICA WASTE - MICA POWDER: MICA POWDER, CALCINED",25252050,11767,FALSE
2525,20,90,"MICA, INCLUDING SPLITTINGS; MICA WASTE - MICA POWDER: OTHER",25252090,11768,FALSE
2525,30,,MICA WASTE,252530,11769,FALSE
2525,30,10,"MICA, INCLUDING SPLITTINGS; MICA WASTE - MICA WASTE: MICA MINE SCRAP AND WASTE",25253010,11770,FALSE
2525,30,20,"MICA, INCLUDING SPLITTINGS; MICA WASTE - MICA WASTE: MICA FACTORY SCRAP",25253020,11771,FALSE
2525,30,30,"MICA, INCLUDING SPLITTINGS; MICA WASTE - MICA WASTE: MICA CUTTINGS BOOK FORM",25253030,11772,FALSE
2525,30,90,"MICA, INCLUDING SPLITTINGS; MICA WASTE - MICA WASTE: OTHER",25253090,11773,FALSE
2526,,,"NATURAL STEATITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTA",2526,11774,FALSE
2526,10,,"NOT CRUSHED, NOT POWDERED",252610,11775,FALSE
2526,10,10,"NATURAL STEATITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTA",25261010,11776,FALSE
2526,10,20,"NATURAL STEATITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTA",25261020,11777,FALSE
2526,10,90,"NATURAL STEATITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTA",25261090,11778,FALSE
2526,20,0,"NATURAL STEATITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING OR OTHERWISE, INTO BLOCKS OR SLABS OF A RECTA",2526200,11779,FALSE
2528,,,"NATURAL BORATES AND CONCENTRATES THEREOF (WHETER OR NOT CALCINED), BUT NOT INCLUDING BORATES SEPARATED FROM NATUAL BRIN",2528,11780,FALSE
2528,0,,"NATURAL BORATES AND CONCENTRATES THEREOF (WHETHER OR NOT CALCINED), BUT NOT INCLUDING BORATES SEPARATED FROM NATURAL BR",25280,11781,FALSE
2528,0,10,"NATURAL BORATES AND CONCENTRATES THEREOF (WHETHER OR NOT CALCINED), BUT NOT INCLUDING BORATES SEPARATED FROM NATURAL BR",2528010,11782,FALSE
2528,0,20,"NATURAL BORATES AND CONCENTRATES THEREOF (WHETHER OR NOT CALCINED), BUT NOT INCLUDING BORATES SEPARATED FROM NATURAL BR",2528020,11783,FALSE
2528,0,30,"NATURAL BORATES AND CONCENTRATES THEREOF (WHETHER OR NOT CALCINED), BUT NOT INCLUDING BORATES SEPARATED FROM NATURAL BR",2528030,11784,FALSE
2528,0,90,"NATURAL BORATES AND CONCENTRATES THEREOF (WHETHER OR NOT CALCINED), BUT NOT INCLUDING BORATES SEPARATED FROM NATURAL BR",2528090,11785,FALSE
2528,90,,OTHER,252890,11786,FALSE
2528,90,20,"NATURAL BORATES AND CONCENTRATES THEREOF (WHETHER OR NOT CALCINED), BUT NOT INCLUDING BORATES SEPARATED FROM NATURAL BR",25289020,11787,FALSE
2529,,,FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR,2529,11788,FALSE
2529,10,,FELDSPAR,252910,11789,FALSE
2529,10,10,FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR - FELDSPAR: LUMPS,25291010,11790,FALSE
2529,10,20,FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR - FELDSPAR: POWDER,25291020,11791,FALSE
2529,21,0,FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR - FLUORSPAR: CONTAINING BY WEIGHT 97% OR LESS OF CALCIUM,2529210,11792,FALSE
2529,22,0,FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR - FLUORSPAR: CONTAINING BY WEIGHT MORE THAN 97% OF CALCIU,2529220,11793,FALSE
2529,30,0,FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR - LEUCITE; NEPHELINE AND NEPHELINE SYENITE,2529300,11794,FALSE
2530,,,MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED,2530,11795,FALSE
2530,10,,"VERMICULITE, PERLITE AND CHLORITES, UNEXPANDED",253010,11796,FALSE
2530,10,10,"MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED - VERMICULITE, PERLITE AND CHLORITES, UNEXPANDED: VERMICULITE",25301010,11797,FALSE
2530,10,20,"MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED - VERMICULITE, PERLITE AND CHLORITES, UNEXPANDED: PERLITE",25301020,11798,FALSE
2530,10,90,"MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED - VERMICULITE, PERLITE AND CHLORITES, UNEXPANDED: OTHERS (INCLUD",25301090,11799,FALSE
2530,20,0,"MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED KIESERITE, EPSOMITE (NATURAL MAGNESIUM SULPHATES)",2530200,11800,FALSE
2530,90,,OTHER,253090,11801,FALSE
2530,90,10,MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED - OTHER: MEERSCHAUM (WHETHER OR NOT IN POLISHED PIECES) AND AMBE,25309010,11802,FALSE
2530,90,20,MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED - OTHER: NATURAL ARSENIC SULPHIDES (SUCH AS ORPIMENT),25309020,11803,FALSE
2530,90,30,MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED - OTHER: CALCITE,25309030,11804,FALSE
2530,90,40,MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED - OTHER: ORES AND CONCENTRATES OF RARE EARTH METALS,25309040,11805,FALSE
2530,90,50,MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED - OTHER: WOLLASTONITE,25309050,11806,FALSE
2530,90,60,"MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED - OTHER: EARTH COLOUR OCHRE, CRUDE",25309060,11807,FALSE
2530,90,70,MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED - OTHER: OTHER PROCESSED EARTH COLOUR OCHRE,25309070,11808,FALSE
2530,90,91,MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED - OTHER:OTHER: STRONTIUM SULPHATE (NATURAL ORE),25309091,11809,FALSE
2530,90,99,MINERAL SUBSTANCES NOT ELSEWHERE SPECIFIED OR INCLUDED - OTHER:OTHER: OTHER,25309099,11810,FALSE
2601,,,"IRON ORES AND CONCENTRATES, INCLUDING ROASTED IRON PYRITES - IRON ORES AND CONCENTRATES, OTHER THAN ROASTED IRON PYRITE",2601,11811,FALSE
2601,11,,NON-AGGLOMERATED,260111,11812,FALSE
2601,11,22,---IRON ORE LUMPS (60% FE OR MORE)--- 55% FE OR MORE BUT BELOW 58% FE,26011122,11813,FALSE
2601,11,31,---IRON ORE LUMPS (60% FE OR MORE)--- 62% FE OR MORE BUT BELOW 65% FE,26011131,11814,FALSE
2601,11,39,---IRON ORE LUMPS (60% FE OR MORE)--- ABOVE 65% FE,26011139,11815,FALSE
2601,11,41,---IRON ORE LUMPS (60% FE OR MORE)--- BELOW 55% FE,26011141,11816,FALSE
2601,11,42,---IRON ORE LUMPS (60% FE OR MORE)--- 55% FE OR MORE BUT BELOW 58% FE,26011142,11817,FALSE
2601,11,43,---IRON ORE LUMPS (60% FE OR MORE)--- 58% FE OR MORE BUT BELOW 60% FE,26011143,11818,FALSE
2601,11,49,---IRON ORE LUMPS (60% FE OR MORE)--- 58% FE OR MORE BUT BELOW 62% FE,26011149,11819,FALSE
2601,11,50,"IRON ORES AND CONCENTRATES, INCLUDING ROASTED IRON PYRITES - IRON ORES AND CONCENTRATES, OTHER THAN ROASTED IRON PYRITE",26011150,11820,FALSE
2601,11,90,"IRON ORES AND CONCENTRATES, INCLUDING ROASTED IRON PYRITES - IRON ORES AND CONCENTRATES, OTHER THAN ROASTED IRON PYRITE",26011190,11821,FALSE
2601,12,,AGGLOMERATED,260112,11822,FALSE
2601,12,10,"IRON ORES AND CONCENTRATES, INCLUDING ROASTED IRON PYRITES - IRON ORES AND CONCENTRATES, OTHER THAN ROASTED IRON PYRITE",26011210,11823,FALSE
2601,12,90,"IRON ORES AND CONCENTRATES, INCLUDING ROASTED IRON PYRITES - IRON ORES AND CONCENTRATES, OTHER THAN ROASTED IRON PYRITE",26011290,11824,FALSE
2601,20,0,"IRON ORES AND CONCENTRATES, INCLUDING ROASTED IRON PYRITES ROASTED IRON PYRITES",2601200,11825,FALSE
2602,,,"MANGANESE ORES AND CONCENTRATES, INCLUDING FERRUGINOUS MANGANESE ORES AND CONCENTRATES WITH A MANGANESE CONTENT OF 20%",2602,11826,FALSE
2602,0,,"MANGANESE ORES AND CONCENTRATES, INCLUDING FERRUGINOUS MANGANESE ORES AND CONCENTRATES WITH A MANGANESE CONTENT OF 20%",26020,11827,FALSE
2602,0,10,"MANGANESE ORES AND CONCENTRATES, INCLUDING FERRUGINOUS MANGANESE ORES AND CONCENTRATES WITH A MANGANESE CONTENT OF 20%",2602010,11828,FALSE
2602,0,20,"MANGANESE ORES AND CONCENTRATES, INCLUDING FERRUGINOUS MANGANESE ORES AND CONCENTRATES WITH A MANGANESE CONTENT OF 20%",2602020,11829,FALSE
2602,0,30,"MANGANESE ORES AND CONCENTRATES, INCLUDING FERRUGINOUS MANGANESE ORES AND CONCENTRATES WITH A MANGANESE CONTENT OF 20%",2602030,11830,FALSE
2602,0,40,"MANGANESE ORES AND CONCENTRATES, INCLUDING FERRUGINOUS MANGANESE ORES AND CONCENTRATES WITH A MANGANESE CONTENT OF 20%",2602040,11831,FALSE
2602,0,50,"MANGANESE ORES AND CONCENTRATES, INCLUDING FERRUGINOUS MANGANESE ORES AND CONCENTRATES WITH A MANGANESE CONTENT OF 20%",2602050,11832,FALSE
2602,0,60,"MANGANESE ORES AND CONCENTRATES, INCLUDING FERRUGINOUS MANGANESE ORES AND CONCENTRATES WITH A MANGANESE CONTENT OF 20%",2602060,11833,FALSE
2602,0,70,"MANGANESE ORES AND CONCENTRATES, INCLUDING FERRUGINOUS MANGANESE ORES AND CONCENTRATES WITH A MANGANESE CONTENT OF 20%",2602070,11834,FALSE
2602,0,90,"MANGANESE ORES AND CONCENTRATES, INCLUDING FERRUGINOUS MANGANESE ORES AND CONCENTRATES WITH A MANGANESE CONTENT OF 20%",2602090,11835,FALSE
2603,,,COPPER ORES AND CONCENTRATES,2603,11836,FALSE
2603,0,0,COPPER ORES AND CONCENTRATES,260300,11837,FALSE
2604,,,NICKEL ORES AND CONCENTRATES,2604,11838,FALSE
2604,0,0,NICKEL ORES AND CONCENTRATES,260400,11839,FALSE
2605,,,COBALT ORES AND CONCENTRATES,2605,11840,FALSE
2605,0,0,COBALT ORES AND CONCENTRATES,260500,11841,FALSE
2606,,,ALUMINIUM ORES AND CONCENTRATES,2606,11842,FALSE
2606,0,,ALUMINIUM ORES AND CONCENTRATES,26060,11843,FALSE
2606,0,10,"ALUMINIUM ORES AND CONCENTRATES - ALUMINIUM ORES AND CONCENTRATES: BAUXITE (NATURAL), NOT CALCINED",2606010,11844,FALSE
2606,0,20,"ALUMINIUM ORES AND CONCENTRATES - ALUMINIUM ORES AND CONCENTRATES: BAUXITE (NATURAL), CALCINED",2606020,11845,FALSE
2606,0,90,ALUMINIUM ORES AND CONCENTRATES - ALUMINIUM ORES AND CONCENTRATES: OTHER ALUMINIUM ORES AND CONCENTRATES,2606090,11846,FALSE
2607,,,LEAD ORES AND CONCENTRATES,2607,11847,FALSE
2607,0,0,LEAD ORES AND CONCENTRATES,260700,11848,FALSE
2608,,,ZINC ORES AND CONCENTRATES,2608,11849,FALSE
2608,0,0,ZINC ORES AND CONCENTRATES,260800,11850,FALSE
2609,,,TIN ORES AND CONCENTRATES,2609,11851,FALSE
2609,0,0,TIN ORES AND CONCENTRATES,260900,11852,FALSE
2610,,,CHROMIUM ORES AND CONCENTRATES,2610,11853,FALSE
2610,0,,CHROMIUM ORES AND CONCENTRATES,26100,11854,FALSE
2610,0,10,"CHROMIUM ORES AND CONCENTRATES - CHROMIUM ORES AND CONCENTRATES: CHROME ORE LUMPS, CONTAINING 47% CR2O3 AND ABOVE",2610010,11855,FALSE
2610,0,20,"CHROMIUM ORES AND CONCENTRATES - CHROMIUM ORES AND CONCENTRATES: CHROME ORE LUMPS, CONTAINING 40% OR MORE BUT LESS THAN",2610020,11856,FALSE
2610,0,30,CHROMIUM ORES AND CONCENTRATES - CHROMIUM ORES AND CONCENTRATES: CHROME ORE LUMPS BELOW 40% CR2O3,2610030,11857,FALSE
2610,0,40,CHROMIUM ORES AND CONCENTRATES - CHROMIUM ORES AND CONCENTRATES: CHROME ORE FRIABLE AND CONCENTRATES FIXES CONTAINING 4,2610040,11858,FALSE
2610,0,90,CHROMIUM ORES AND CONCENTRATES - CHROMIUM ORES AND CONCENTRATES: OTHER,2610090,11859,FALSE
2611,,,TUNGSTEN ORES AND CONCENTRATES,2611,11860,FALSE
2611,0,0,TUNGSTEN ORES AND CONCENTRATES,261100,11861,FALSE
2612,,,URANIUM OR THORIUM ORES AND CONCENTRATES,2612,11862,FALSE
2612,10,0,URANIUM OR THORIUM ORES AND CONCENTRATES - URANIUM ORES AND CONCENTRATES,2612100,11863,FALSE
2612,20,0,URANIUM OR THORIUM ORES AND CONCENTRATES - THORIUM ORES AND CONCENTRATES,2612200,11864,FALSE
2613,,,MOLYBDENUM ORES AND CONCENTRATES,2613,11865,FALSE
2613,10,0,MOLYBDENUM ORES AND CONCENTRATES - ROASTED,2613100,11866,FALSE
2613,90,0,MOLYBDENUM ORES AND CONCENTRATES - OTHER,2613900,11867,FALSE
2614,,,TITANIUM ORES AND CONCENTRATES,2614,11868,FALSE
2614,0,,TITANIUM ORES AND CONCENTRATES,26140,11869,FALSE
2614,0,10,"TITANIUM ORES AND CONCEN TRATES - TITANIUM ORES AND CONCENTRATES: LIMENITE, UNPROCESSED",2614010,11870,FALSE
2614,0,20,"TITANIUM ORES AND CONCEN TRATES - TITANIUM ORES AND CONCENTRATES: LIMENITE, UPGRADED (BENEFICIATED LIMENITE INCLUDING L",2614020,11871,FALSE
2614,0,31,TITANIUM ORES AND CONCEN TRATES - TITANIUM ORES AND CONCENTRATES: RUTILE : RARE EARTH OXIDES INCLUDING RUTILE SAND,2614031,11872,FALSE
2614,0,39,TITANIUM ORES AND CONCEN TRATES - TITANIUM ORES AND CONCENTRATES: RUTILE : OTHER,2614039,11873,FALSE
2614,0,90,TITANIUM ORES AND CONCEN TRATES - TITANIUM ORES AND CONCENTRATES: OTHER,2614090,11874,FALSE
2615,,,"NIOBIUM, TANTALUM, VANADIUM OR ZIRCONIUM ORES AND CONCENTRATE",2615,11875,FALSE
2615,10,0,"NIOBIUM, TANTALUM, VANADIUM OR ZIRCONIUM ORES AND CONCENTRATES ZIRCONIUM ORES AND CONCENTRATES",2615100,11876,FALSE
2615,90,,OTHER,261590,11877,FALSE
2615,90,10,"NIOBIUM, TANTALUM, VANADIUM OR ZIRCONIUM ORES AND CONCENTRATES - OTHER : VANADIUM ORES AND CONCENTRATES",26159010,11878,FALSE
2615,90,20,"NIOBIUM, TANTALUM, VANADIUM OR ZIRCONIUM ORES AND CONCENTRATES - OTHER : NIOBIUM OR TANTALUM ORES AND CONCENTRATES",26159020,11879,FALSE
2616,,,PRECIOUS METAL ORES AND CONCENTRATES,2616,11880,FALSE
2616,10,0,PRECIOUS METAL ORES AND CONCENTRATES SILVER ORES AND CONCENTRATES,2616100,11881,FALSE
2616,90,,OTHER,261690,11882,FALSE
2616,90,10,PRECIOUS METAL ORES AND CONCENTRATES - OTHER : GOLD ORES AND CONCENTRATES,26169010,11883,FALSE
2616,90,90,PRECIOUS METAL ORES AND CONCENTRATES - OTHER : OTHER,26169090,11884,FALSE
2617,,,OTHER ORES AND CONCENTRATES,2617,11885,FALSE
2617,10,0,OTHER ORES AND CONCENTRATES - ANTIMONY ORES AND CONCENTRATES,2617100,11886,FALSE
2617,90,0,OTHER ORES AND CONCENTRATES - OTHER,2617900,11887,FALSE
2618,,,GRANULATED SLAG (SLAG SAND) FROM THE MANUFACTURE OF IRON OR STEEL,2618,11888,FALSE
2618,0,0,GRANULATED SLAG (SLAG SAND) FROM THE MANUFACTURE OF IRON OR STEEL,261800,11889,FALSE
2619,,,"SLAG, DROSS (OTHER THAN GRANULATED SLAG), SCALINGS AND OTHER WASTE FROM THE MANUFACTURE OF IRON OR STEEL",2619,11890,FALSE
2619,0,,"SLAG, DROSS (OTHER THAN GRANULATED SLAG), SCALINGS AND OTHER WASTE FROM THE MANUFACTURE OF IRON OR STEEL",26190,11891,FALSE
2619,0,10,"SLAG, DROSS (OTHER THAN GRANULATED SLAG), SCALINGS AND OTHER WASTE FROM THE MANUFACTURE OF IRON OR STEEL - SLAG, DROSS",2619010,11892,FALSE
2619,0,90,"SLAG, DROSS (OTHER THAN GRANULATED SLAG), SCALINGS AND OTHER WASTE FROM THE MANUFACTURE OF IRON OR STEEL - SLAG, DROSS",2619090,11893,FALSE
2620,,,"SLAG, ASH AND RESIDUES (OTHER THAN FROM THE MANUFACTURE OF IRON OR STEEL), CONTAINING ARSENIC, METALS OR THEIR COMPOUND",2620,11894,FALSE
2620,11,0,"SLAG, ASH AND RESIDUES (OTHER THAN FROM THE MANUFACTURE OF IRON OR STEEL), CONTAINING ARSENIC, METALS OR THEIR COMPOUND",2620110,11895,FALSE
2620,19,,OTHER,262019,11896,FALSE
2620,19,0,"SLAG, ASH AND RESIDUES (OTHER THAN FROM THE MANUFACTURE OF IRON OR STEEL), CONTAINING ARSENIC, METALS OR THEIR COMPOUND",2620190,11897,FALSE
2620,19,10,ZINC DROSS,26201910,11898,FALSE
2620,19,90,OTHER,26201990,11899,FALSE
2620,21,0,"SLAG, ASH AND RESIDUES (OTHER THAN FROM THE MANUFACTURE OF IRON OR STEEL), CONTAINING ARSENIC, METALS OR THEIR COMPOUND",2620210,11900,FALSE
2620,29,,OTHER,262029,11901,FALSE
2620,29,0,"SLAG, ASH AND RESIDUES (OTHER THAN FROM THE MANUFACTURE OF IRON OR STEEL), CONTAINING ARSENIC, METALS OR THEIR COMPOUND",2620290,11902,FALSE
2620,29,10,LEAD DROSS,26202910,11903,FALSE
2620,29,90,OTHER,26202990,11904,FALSE
2620,30,,CONTAINING MAINLY COPPER,262030,11905,FALSE
2620,30,10,"SLAG, ASH AND RESIDUES (OTHER THAN FROM THE MANUFACTURE OF IRON OR STEEL), CONTAINING ARSENIC, METALS OR THEIR COMPOUND",26203010,11906,FALSE
2620,30,90,"SLAG, ASH AND RESIDUES (OTHER THAN FROM THE MANUFACTURE OF IRON OR STEEL), CONTAINING ARSENIC, METALS OR THEIR COMPOUND",26203090,11907,FALSE
2620,40,,CONTAINING MAINLY ALUMINIUM,262040,11908,FALSE
